t,token,payment,value
271,CAA4860AC,card,14.76
272,C4880E67B,card,4.98
273,CE6B76FCA,card,1.19
273,C84EFF599,card,11.98
274,,cash,1.69
274,,cash,7.47
274,C5F9546F6,card,1.69
274,,cash,1.69
276,,cash,9.88
276,C3A3CDBE3,card,14.98
276,,cash,2.55
276,C76ABA701,card,2.38
276,C14E22CD0,card,1.79
277,CB31AB2AF,card,2.55
277,C5151387E,card,2.18
277,,cash,5.77
277,C8DC0079C,card,4.18
277,C2BF88D6B,card,7.49
277,CCA2F133A,card,5.78
277,C68679889,card,1.89
277,,cash,10.89
277,CA4D56417,card,26.76
277,,cash,0.99
278,,cash,16.09
278,,cash,4.38
279,C1DB37ED3,card,3.38
279,CBBEBC4A2,card,3.28
279,,cash,9.0
279,,cash,3.88
279,,cash,2.49
279,,cash,3.18
280,CD300253D,card,1.69
280,C7138AA8C,card,8.09
281,C0F6F305B,card,10.14
281,,cash,4.58
281,,cash,3.19
281,,cash,1.79
281,C884D0B07,card,1.19
281,C268590D6,card,1.19
282,,cash,3.29
282,C62F49C74,card,8.09
282,,cash,1.59
282,,cash,1.69
283,C3D9AF161,card,3.18
284,,cash,1.99
284,,cash,1.79
284,C1840425E,card,1.09
284,,cash,2.18
284,,cash,31.14
284,,cash,3.38
284,C911E5D1A,card,15.58
284,C2F56A2E9,card,5.77
284,,cash,4.49
285,,cash,4.38
285,C09FC37C6,card,20.18
285,CA834BD95,card,3.89
285,,cash,1.79
285,,cash,3.19
285,,cash,3.98
285,C21129451,card,3.89
285,CBF491A20,card,10.89
286,C5D8063FF,card,2.18
286,CFBB8E94E,card,2.18
287,C99EF6F1D,card,1.09
287,C3827F4EC,card,5.1
288,CD65E7ABB,card,0.99
288,C7496C00A,card,6.08
289,C12CD49D9,card,2.78
289,,cash,0.99
289,C4F3C5567,card,10.68
289,CED74DB36,card,11.69
290,C8BAB2085,card,3.38
290,C29E3A654,card,6.87
290,,cash,2.59
290,,cash,6.18
290,,cash,1.09
290,,cash,5.27
291,C40F806EF,card,10.16
291,CDF308CBE,card,7.78
291,C7D67120D,card,2.39
291,,cash,2.39
291,CB9D6E1AB,card,2.18
291,,cash,1.09
291,CF645ECC9,card,10.89
291,C947C7298,card,4.38
291,C32B4F857,card,1.69
292,,cash,6.18
292,C6F23C7F5,card,1.69
292,C0D5A4D44,card,9.39
292,CAB92D313,card,14.7
292,C49C958E2,card,0.99
292,,cash,13.94
292,C86382400,card,5.08
292,C2470ADDF,card,9.78
292,CC2A733AE,card,1.29
293,C60DFB97D,card,2.18
293,CFF163ECC,card,5.1
293,,cash,4.96
294,,cash,1.49
294,CD9BD9039,card,2.39
294,,cash,2.29
294,C162C9F47,card,2.29
295,CB463E516,card,1.69
296,C529A6AE5,card,1.69
297,CF0D2F0B4,card,8.49
298,,cash,16.18
298,C2D41FFD2,card,2.78
298,CCB7845A1,card,2.18
298,C69B0CB70,card,25.37
299,C07E750CF,card,1.7
299,CA61FD69E,card,12.15
299,C44565C6D,card,1.51
300,CE28EA23C,card,3.09
301,C80C52B8B,card,19.19
302,,cash,4.47
302,CBD343729,card,2.59
302,C5B6CBCF8,card,8.09
302,CF9A302B7,card,3.08
303,,cash,1.49
303,,cash,1.99
303,CD44A97A4,card,13.67
303,C72811D73,card,4.58
303,C10B862C2,card,3.97
304,CAEF0E891,card,2.98
304,C4D276E60,card,2.19
304,,cash,1.69
304,C89967D8E,card,15.78
304,,cash,7.57
304,CC605492C,card,14.1
304,,cash,4.38
305,C0274544A,card,1.29
305,CA0ACDA19,card,1.39
305,C3EE323E8,card,5.58
305,,cash,12.15
306,,cash,5.78
306,,cash,6.29
306,CB7C13A94,card,1.59
307,,cash,12.49
307,,cash,2.18
308,C92688F81,card,19.38
308,,cash,2.78
308,CCED79B2F,card,0.99
308,,cash,2.65
308,C0B45664D,card,10.68
309,CA97DEC1C,card,8.09
309,C47B475EB,card,4.29
309,CE5ECFBBA,card,7.79
310,,cash,3.18
310,C225BC6D8,card,3.09
310,CC0924C97,card,8.09
310,,cash,2.78
310,CFD015835,card,9.38
311,,cash,8.96
311,,cash,1.29
311,CD7A8AD22,card,1.79
312,,cash,3.38
312,,cash,1.39
313,CB24E3E1F,card,12.79
313,,cash,3.09
313,CEEBD0DBD,card,16.79
314,,cash,1.89
314,C2B2C18DB,card,10.16
316,CC9649EAA,card,5.99
316,,cash,4.98
316,C05D26DC8,card,20.37
317,,cash,2.68
317,,cash,4.37
317,CE079FF25,card,6.58
317,,cash,1.29
317,C1CE8CA43,card,2.75
318,CBB1F5012,card,13.0
319,C5957D9E1,card,1.69
319,CF78E5FB0,card,1.49
319,,cash,2.49
320,,cash,2.75
320,,cash,10.49
320,,cash,1.19
320,C0EA4BFCB,card,1.89
321,CACDB059A,card,16.18
321,,cash,12.47
321,CE94A1138,card,1.69
321,,cash,13.29
321,,cash,2.58
321,CC3F06215,card,1.19
321,C6228EBE4,card,3.18
322,C005F71B3,card,22.39
322,,cash,13.47
324,C3CCE7CD1,card,1.49
324,CDB06C2A0,card,2.79
324,,cash,6.27
324,C1775D1CE,card,7.38
326,,cash,16.9
326,,cash,20.39
326,,cash,18.56
326,,cash,1.29
327,C2E8A2E59,card,1.69
327,CCCC2B428,card,0.99
327,C6AF93DE7,card,1.19
327,C093183B6,card,2.98
328,,cash,4.38
328,,cash,3.18
328,,cash,1.99
329,C820F9A72,card,3.09
329,C2046E3C1,card,8.09
330,CBE7D6990,card,4.18
330,C5CB5EF6F,card,2.29
330,CFAEC753E,card,1.49
330,C9924FA8D,card,24.18
330,C375B405C,card,1.29
330,CD593C62B,card,1.59
331,C73CA4FFA,card,1.29
331,C1202D549,card,13.07
331,,cash,2.08
331,C4E71A0D7,card,9.77
332,CECA826A6,card,6.18
332,C8AE0AC75,card,3.28
332,C291735C4,card,13.76
332,CC74FBB93,card,6.18
332,,cash,2.58
333,C03BE8731,card,8.09
333,,cash,2.09
333,C402D925F,card,5.07
333,CDE64182E,card,9.09
334,,cash,0.94
334,C1AD3E74C,card,4.83
334,CB90A6D1B,card,8.35
334,,cash,1.23
334,,cash,11.76
334,,cash,7.69
334,,cash,19.94
335,,cash,2.18
335,,cash,3.77
335,C0C8FD934,card,4.78
335,CAAC65E83,card,16.78
335,,cash,13.4
335,,cash,1.49
336,C856DB3F0,card,2.29
336,,cash,7.36
336,CC1DCBF1E,card,3.18
336,C601304ED,card,1.09
336,,cash,12.69
337,,cash,15.04
337,,cash,9.36
337,,cash,3.78
337,C77286578,card,10.17
338,,cash,1.98
338,CB3977086,card,6.18
338,C51CFF655,card,6.09
339,CF0067C24,card,16.09
339,,cash,1.59
339,C2C754B42,card,8.09
339,CCAADD111,card,22.56
339,C68E456E0,card,2.55
339,,cash,6.58
339,CA553220E,card,2.39
340,,cash,3.89
340,CE1C231AC,card,2.18
340,,cash,7.27
340,,cash,3.57
340,,cash,3.48
340,,cash,5.98
340,,cash,1.79
340,C970F17F6,card,1.09
341,C35479D45,card,17.57
341,CD37EE314,card,8.39
341,,cash,8.09
341,C0FEDEEB2,card,3.98
342,CAE247401,card,1.59
342,,cash,3.09
342,CEA9343AF,card,4.58
342,,cash,1.09
342,,cash,2.39
342,CC53AD49C,card,2.19
342,C63715A6B,card,8.09
342,,cash,4.78
343,C9FE02989,card,3.09
343,C3E18AF58,card,14.19
343,CDC4F3517,card,6.58
343,C7A87BAE6,card,10.49
344,,cash,12.09
344,,cash,4.87
344,,cash,13.94
345,CF36595A2,card,6.58
345,C919C1B71,card,8.75
345,,cash,10.08
345,CCE0BE69F,card,1.59
345,C6C426C6E,card,1.59
345,,cash,2.19
346,CA8B17B8C,card,1.09
346,C46E9C15B,card,11.18
346,,cash,3.79
347,,cash,2.29
347,,cash,1.98
347,CBFC7D807,card,7.39
347,C5DFE21D6,card,8.39
347,CFC36A7A5,card,6.18
347,C9A6D2D74,card,8.78
348,C38A5B2C3,card,3.17
348,CD6DC3892,card,3.89
348,C7514BE61,card,1.99
348,C134B0430,card,17.28
348,CB1838D8F,card,1.99
348,C4FBA135E,card,5.99
348,,cash,12.74
349,C8C291EFC,card,3.18
349,C2A60644B,card,3.98
350,,cash,8.75
350,,cash,1.59
350,C0507F9B8,card,4.5
350,CA33E7F77,card,1.29
350,C4176C4C6,card,1.29
351,CDFAD4A95,card,14.08
351,,cash,3.98
351,C1C1C5633,card,12.27
352,,cash,1.59
352,C588B2551,card,5.27
352,CF6C3AB20,card,2.79
353,C94FA30FF,card,3.38
353,,cash,2.39
353,,cash,2.39
354,C6FA185EC,card,8.09
354,,cash,1.89
355,,cash,1.09
355,C4A4716D9,card,2.65
355,CE87F9CA8,card,5.27
355,C86B6E267,card,1.29
355,C24ED6836,card,7.37
356,CC325F185,card,5.79
356,C615C7754,card,1.09
356,CFF94FD23,card,4.5
356,C9DCB42F2,card,4.38
357,,cash,1.99
357,,cash,9.69
357,C7872D7EF,card,12.49
358,C16A95DBE,card,9.09
358,,cash,12.48
358,C531828DC,card,4.38
358,CF150AEAB,card,4.38
358,,cash,9.38
360,C2DBFBDC9,card,2.39
360,CCBF60398,card,1.59
360,,cash,0.99
361,C08650F26,card,3.19
361,CA69D94F5,card,3.28
361,,cash,3.79
362,,cash,2.46
362,C8143E9E2,card,13.92
363,C1F7A6FB1,card,2.98
363,CBDB2F500,card,1.79
363,C5BE97ADF,card,8.39
363,,cash,9.38
363,,cash,2.19
364,C3690CFCC,card,1.59
365,CD4C7559B,card,2.58
365,C72FFDB6A,card,4.29
365,C11362139,card,2.55
367,CAF6EA688,card,8.05
367,C4DA52C47,card,13.29
368,CEBDDB216,card,8.39
368,,cash,17.08
369,C284C81B4,card,1.29
369,,cash,4.38
370,,cash,19.38
370,,cash,1.98
371,CA12A9870,card,2.39
372,,cash,3.78
372,CDD98679E,card,9.48
372,C7BD0ED6D,card,3.38
372,C1A07733C,card,1.09
372,CB83FF88B,card,3.38
372,C56767E5A,card,4.5
373,CF4AEC429,card,2.68
373,,cash,1.89
374,C311DD3B7,card,0.99
374,CCF545906,card,4.17
374,C6D8CDED5,card,1.09
374,C0BC324A4,card,8.07
374,CA9FBAA73,card,14.65
374,C483233C2,card,1.49
374,,cash,3.89
375,,cash,10.48
375,C22D9853F,card,1.79
375,,cash,1.79
375,C5F48905D,card,8.39
375,,cash,3.89
375,C9BB79FFB,card,2.49
376,C39EEE54A,card,0.99
376,CD8256B19,card,0.99
376,C765DF0E8,card,8.09
376,C149476A7,card,2.39
377,CB2CCFC76,card,2.39
377,,cash,13.29
377,CEF3BCB94,card,8.98
378,C8D725163,card,1.98
378,C2BAAD732,card,6.37
379,,cash,2.89
379,C6819A250,card,18.36
379,,cash,12.07
380,CA488B1FE,card,1.59
380,C42BF374D,card,28.36
381,,cash,15.49
381,,cash,1.59
381,,cash,16.78
382,,cash,1.09
382,,cash,4.58
382,CF80C1D97,card,5.87
383,,cash,1.99
383,,cash,5.67
383,,cash,28.99
383,,cash,13.87
383,C0F217A22,card,4.58
383,CAD59C3F1,card,14.65
384,,cash,1.89
384,,cash,2.18
384,C87FF54EE,card,8.75
384,C2637DABD,card,13.17
385,,cash,1.09
385,C62A6A9DB,card,1.29
385,C00DD2FAA,card,1.69
386,,cash,5.79
386,C3D4C3AC8,card,2.18
386,CDB848087,card,8.18
386,,cash,2.99
387,,cash,1.89
387,CB62A15F4,card,13.29
387,C54629B43,card,0.99
387,CF299E112,card,2.58
388,C90D066E1,card,9.0
388,C2F08ECB0,card,1.29
388,CCD3F720F,card,8.29
388,,cash,8.18
389,C09AE41AD,card,8.79
389,CA7E6C77C,card,1.09
389,C461D4CCB,card,2.19
390,CE455D29A,card,2.94
390,C828C5869,card,1.8
390,C20C4DE38,card,1.04
390,,cash,11.11
390,,cash,22.97
390,,cash,3.6
391,C99A2B8E4,card,4.5
392,,cash,1.98
394,CD6118402,card,6.69
394,C74480DD1,card,8.57
395,,cash,1.29
395,,cash,3.39
395,C4EEF9ECE,card,1.29
396,CED26E49D,card,4.77
396,,cash,6.38
396,,cash,3.98
396,CC7CC798A,card,10.49
396,C6604FF59,card,13.39
396,C043B4528,card,39.87
396,CA273CAE7,card,4.88
397,C40AA50B6,card,1.79
397,,cash,1.89
398,C7D195FD4,card,0.99
398,C1B51A5A3,card,3.98
399,CB9882B72,card,7.58
399,,cash,3.89
399,,cash,3.47
399,C942FBC6F,card,4.47
399,C3266023E,card,4.49
399,,cash,0.99
400,C6ED5115C,card,5.67
400,C0D0D972B,card,7.76
400,CAB441CFA,card,2.19
400,C497B6249,card,3.09
400,CE7B3E818,card,2.09
400,C85EA71D7,card,8.57
401,C2422F7A6,card,1.89
401,CC2597D75,card,1.49
401,C6091C2C4,card,3.08
402,,cash,3.09
402,,cash,2.98
402,C3B375431,card,1.29
402,CD96FDD80,card,2.19
402,C77A6235F,card,5.48
403,,cash,1.09
403,CB4152EFD,card,3.87
403,C524DB44C,card,6.69
403,,cash,2.18
403,,cash,8.09
404,C2CF309B9,card,2.19
404,,cash,1.09
404,C696214C7,card,2.18
404,C079A9A96,card,8.39
404,CA5D1E065,card,2.18
405,C44086634,card,2.18
405,,cash,16.09
405,C80777552,card,11.38
405,C1EAFFB21,card,8.05
405,,cash,3.38
406,C5B1EC64F,card,5.57
406,CF9554C1E,card,1.69
406,,cash,3.09
407,C35C45BBC,card,10.49
407,,cash,2.75
407,,cash,5.37
408,C106BACA9,card,13.29
409,CAEA23278,card,15.66
409,C4CDAB837,card,2.69
409,,cash,3.39
409,C89498755,card,2.18
409,C27800D24,card,1.09
409,,cash,18.77
410,,cash,8.45
410,C02279E11,card,8.39
410,,cash,2.18
410,,cash,6.18
410,CDCCDF30E,card,2.18
410,C7B0478DD,card,12.17
410,,cash,1.69
410,,cash,2.98
410,C55ABCDCA,card,7.87
411,,cash,5.88
411,C921AD968,card,2.18
411,,cash,2.55
411,CCE89A4F6,card,6.68
412,,cash,8.96
412,,cash,11.99
412,CA92F39E3,card,13.39
412,C4767BFB2,card,4.09
413,CE59E0501,card,4.68
413,,cash,8.09
413,C220D10AF,card,12.75
414,,cash,5.17
414,C5E7C1FCD,card,14.15
414,CFCB3659C,card,6.86
414,,cash,4.58
414,C3922713A,card,1.09
414,CD75AF689,card,1.29
414,C75917C58,card,30.38
415,C13C9C217,card,2.55
416,,cash,3.19
416,C5038D1B5,card,1.09
417,CEE6F5704,card,15.55
417,C8CA7DCD3,card,2.19
417,C2ADE22A2,card,5.98
417,CC916A871,card,3.79
417,C674D31C0,card,3.19
417,,cash,14.95
418,CA3BC3D6E,card,8.64
418,C41F4833D,card,11.39
418,CE02B088C,card,2.27
418,,cash,3.22
418,C1C9A142A,card,2.08
418,CBAD29DF9,card,2.08
418,C5909E348,card,4.27
419,,cash,8.19
419,C9578EED6,card,4.5
420,C33AF74A5,card,21.08
420,CD1E7FA74,card,2.39
420,C701E43C3,card,3.58
421,C0E56C992,card,3.18
421,,cash,1.09
421,,cash,5.99
421,CE8FC5A8F,card,2.58
421,C8734A05E,card,1.99
422,,cash,15.58
422,CC3A3AFFC,card,1.09
422,C61DA354B,card,1.09
422,C0012BB1A,card,1.89
422,,cash,1.69
422,,cash,3.78
423,CDAB80C77,card,1.09
423,C78F095C6,card,1.29
423,C17271B95,card,9.09
424,CB55E6164,card,16.89
424,,cash,9.69
424,CF1CD6C82,card,8.39
424,,cash,8.79
424,C2E3C7820,card,8.09
424,CCC74C1FF,card,2.98
424,C6AAB474E,card,22.77
425,,cash,2.58
425,CA71A52EC,card,8.39
425,C4552D8BB,card,29.6
425,,cash,29.38
425,C81C1A7D9,card,12.17
425,,cash,8.39
425,,cash,6.38
425,C5C673936,card,25.18
426,CFA9FBE85,card,11.59
426,C98D60454,card,6.98
426,C370E8A23,card,3.18
427,CD54513F2,card,3.79
427,C737D9941,card,1.09
427,,cash,1.09
428,,cash,4.57
428,,cash,3.19
428,CEC5A700D,card,16.98
428,,cash,8.39
428,C28C97FAB,card,24.37
428,CC701C57A,card,21.23
430,C65384AC9,card,1.09
430,,cash,4.19
430,CA1A75657,card,8.09
430,C3FDFDC26,card,8.09
430,CDE1625F5,card,1.29
430,C7C4EAB44,card,14.69
431,C1A853113,card,6.78
431,,cash,1.89
431,,cash,8.39
431,CF52C8200,card,3.19
431,C93630BDF,card,19.19
432,,cash,2.19
432,CCFD2177D,card,11.99
432,,cash,3.89
433,,cash,10.56
434,,cash,3.19
434,C48B0EE39,card,3.38
434,CE6E77788,card,1.59
434,,cash,4.44
434,C23564316,card,12.35
434,CC18EC8E5,card,5.98
435,,cash,2.18
435,CFDFDD403,card,3.39
435,C9C345DD2,card,1.99
435,C3A6CA3A1,card,2.19
435,,cash,1.89
436,,cash,8.18
436,C1512349E,card,2.29
436,CB34ABA6D,card,1.69
437,C5181003C,card,1.99
437,,cash,2.18
437,C8DF00F5A,card,1.98
437,C2C289529,card,6.09
437,,cash,2.65
438,,cash,7.17
438,C06CEE606,card,8.18
438,CA5056FD5,card,1.29
439,C433DF5A4,card,1.49
439,CE1747B73,card,6.78
439,C7FACC0C2,card,23.05
439,,cash,4.78
440,CBC1BCC60,card,22.49
440,,cash,3.94
441,CF88ADB8E,card,2.29
441,,cash,1.09
441,C34F9A72C,card,2.39
441,,cash,2.39
442,,cash,1.59
442,,cash,2.58
442,,cash,4.87
442,C4C0E07A7,card,5.08
442,,cash,9.09
442,C887D12C5,card,3.19
442,C26B59894,card,1.79
443,CC4EC1E63,card,4.78
443,,cash,3.38
444,C015BED81,card,9.95
444,,cash,3.19
444,C3DCAF92F,card,0.99
444,CDC017EFE,card,8.39
445,C7A39C44D,card,1.29
445,C18704A1C,card,1.29
445,CB6A8D3EB,card,6.78
445,C54DF59BA,card,1.69
445,CF317DF09,card,2.58
445,C914E24D8,card,3.78
445,,cash,0.99
445,,cash,15.07
445,C6BF5B635,card,1.09
445,,cash,2.98
446,,cash,3.79
446,,cash,1.98
446,,cash,1.69
446,,cash,1.09
447,,cash,1.09
447,,cash,3.58
447,C5DB06BBD,card,4.78
448,CFBE8F10C,card,1.69
449,,cash,11.69
449,,cash,2.19
450,,cash,6.38
450,,cash,3.78
451,C12FD5187,card,2.98
451,CB135D756,card,1.59
451,C4F6C5D25,card,4.09
451,CEDA4A2F4,card,1.29
452,C8BDB2843,card,8.09
452,C2A13AE12,card,1.89
452,CC84A37E1,card,2.09
452,,cash,1.09
452,,cash,2.09
453,CA2F188DE,card,2.08
453,C41280EAD,card,6.44
453,CDF60947C,card,2.84
453,C7D971DCB,card,4.16
453,C1BCE639A,card,2.08
453,CBA06E969,card,1.51
453,C583D6F38,card,2.08
454,CF675F4F7,card,2.78
454,,cash,17.99
454,C32E4C015,card,1.89
455,CD11B49E4,card,12.35
455,C6F53CFB3,card,1.39
455,C0D8A5502,card,27.27
456,CABC2DAD1,card,1.99
456,C49F920A0,card,8.79
456,CE831A67F,card,6.38
457,,cash,3.98
457,,cash,7.18
457,CC2D73B6C,card,4.38
458,,cash,9.69
458,CFF46068A,card,11.88
458,C9D7E8C59,card,1.69
459,C3BB51228,card,2.19
459,CD9ED9BE7,card,8.29
459,,cash,6.93
459,,cash,3.39
459,CB493ECD4,card,16.09
459,,cash,1.79
460,CF102F872,card,10.07
460,,cash,2.09
460,C2D71C790,card,1.09
460,CCBA84D6F,card,4.38
461,C69E0D33E,card,8.98
461,C0817588D,card,3.38
461,,cash,8.16
462,C4486242B,card,3.98
462,CE2BEADFA,card,2.18
462,C80F53349,card,4.5
462,C1F2DB918,card,2.19
463,,cash,6.79
463,,cash,14.69
463,CF9D30A75,card,9.8
463,C980B93C4,card,6.38
463,C36421993,card,5.99
464,,cash,7.38
464,,cash,12.35
464,C10E86A80,card,12.49
464,CAF20F05F,card,5.5
464,,cash,3.98
464,,cash,2.18
464,,cash,3.38
465,C27FECB1B,card,1.69
465,CC63550EA,card,3.78
465,,cash,14.8
465,C02A45C08,card,4.38
465,CA0DCA5C7,card,1.09
466,,cash,3.78
466,CDD4BB165,card,2.19
466,,cash,4.09
466,C19BABC83,card,14.87
466,CB7F10252,card,7.58
466,,cash,1.69
466,CF46011F0,card,1.09
466,C9298974F,card,1.98
467,C30CF1D1E,card,1.09
467,CCF0662ED,card,3.07
467,C6D3EE8BC,card,12.38
467,C0B756E0B,card,2.29
467,CA9ADF7DA,card,2.09
467,,cash,2.19
467,,cash,5.3
467,C84534937,card,6.38
468,C228BCE86,card,5.16
468,CC0C25455,card,1.79
468,,cash,1.09
468,CFD3123F3,card,2.29
469,C9B69A942,card,2.19
469,C39A02F11,card,1.89
469,CD7D8B4E0,card,1.98
470,C760F3ABF,card,4.38
470,C1447800E,card,3.19
470,,cash,9.84
471,C50B68FAC,card,12.59
471,CEEED157B,card,5.68
471,C8D259ACA,card,2.18
471,C2B5CE099,card,17.5
472,,cash,26.58
472,C67CBEC27,card,7.89
472,,cash,6.78
473,CA43AFB45,card,3.78
473,C42714114,card,8.39
474,CE0A9C6E3,card,1.59
474,C7EE04CB2,card,8.39
474,C1D18D201,card,2.78
474,CBB4F5BD0,card,3.78
474,C5987A1AF,card,4.18
474,,cash,1.09
475,,cash,8.67
475,,cash,1.69
476,CD265B86B,card,1.09
476,,cash,1.89
476,,cash,3.18
476,CAD0B0D58,card,13.78
476,C4B439317,card,1.49
476,,cash,4.28
477,C87B29EB5,card,12.35
477,C25E9E404,card,3.99
477,,cash,0.99
477,C6258F3A2,card,3.18
477,,cash,4.38
477,,cash,2.69
477,C3CFE449F,card,0.99
478,CDB36CA6E,card,9.08
478,,cash,1.59
479,C17A5D98C,card,2.98
479,CB5DC5F5B,card,6.38
479,C5414A52A,card,1.29
479,,cash,8.09
479,C9083B048,card,8.45
479,C2EBA3607,card,0.99
480,CCCF2BFD6,card,3.78
480,C6B2905A5,card,0.99
480,C09618B74,card,4.18
480,CA79810C3,card,1.89
481,C45D09692,card,3.6
481,CE4071C61,card,16.03
481,C823E6230,card,8.33
481,C2076EB8F,card,3.02
481,,cash,1.8
481,,cash,1.04
481,,cash,1.61
481,,cash,5.22
482,C378B481A,card,1.89
482,,cash,2.09
482,C73FA57B8,card,14.18
483,,cash,3.19
483,CB06922C6,card,1.98
484,C4EA1A895,card,1.89
484,CECD82E64,card,3.58
484,C8B10B433,card,8.98
484,C29473D82,card,11.99
485,CC77F8351,card,14.67
485,C65B60920,card,11.69
485,,cash,2.18
485,CA225144E,card,1.29
486,C405D9A1D,card,2.29
486,,cash,13.4
486,,cash,2.59
486,C1B03EF0A,card,4.58
486,,cash,13.29
486,C5772FAA8,card,2.18
486,CF5A94067,card,3.08
487,,cash,1.89
487,,cash,2.09
487,CD050D554,card,4.38
487,,cash,8.18
487,,cash,16.78
487,CAAF62641,card,3.78
487,C492EAC10,card,3.78
487,CE76535EF,card,8.39
487,,cash,12.35
488,,cash,3.19
488,,cash,4.09
488,,cash,4.38
488,CFE7B927A,card,3.98
489,C9CB21BC9,card,7.47
489,,cash,4.58
489,,cash,7.89
490,C77586D26,card,3.19
490,,cash,2.18
490,,cash,1.19
491,C51FFFE13,card,2.29
492,CF03647E2,card,4.78
492,C8E6ECDB1,card,1.69
492,,cash,7.88
492,,cash,13.29
492,,cash,14.69
492,,cash,28.4
492,CA5832DCC,card,8.45
492,C43BBB39B,card,3.58
493,CE1F2396A,card,2.18
494,,cash,12.35
494,C1E610488,card,2.18
494,CBC998A47,card,1.19
494,,cash,7.89
494,CF90899E5,card,1.09
494,C973F1FB4,card,1.59
494,C35766503,card,1.39
495,CD3AEEAD2,card,8.07
495,,cash,3.87
495,C101DF670,card,5.48
495,,cash,1.19
496,C4C8CC59E,card,4.09
497,CEAC34B6D,card,8.09
497,C88FBD13C,card,3.38
497,C2732568B,card,19.7
498,CC56ADC5A,card,10.67
498,C63A12229,card,4.58
498,C01D9ABF8,card,3.19
498,,cash,1.59
499,C3E48B706,card,4.49
499,CDC7F3CD5,card,1.29
499,C7AB782A4,card,2.78
499,C18EE0873,card,5.38
499,CB72691C2,card,10.58
499,,cash,4.17
500,CF3959D60,card,1.89
500,C91CCE33F,card,4.58
500,C3003688E,card,1.09
500,CCE3BEE5D,card,4.78
502,C6C72742C,card,5.37
502,,cash,7.88
503,CA8E1434A,card,1.89
503,C4719C919,card,1.19
504,CE5504EE8,card,2.98
504,C8388D4A7,card,1.89
504,C21BF5A76,card,4.0
505,CBFF7A3C5,card,8.66
505,C5E2E2994,card,1.39
505,CFC66AF63,card,1.19
506,,cash,1.69
506,C38D5BA81,card,4.78
507,CD70C0050,card,3.89
507,C7544862F,card,6.07
507,C137B0FFE,card,3.48
508,CB1B3954D,card,2.19
508,C4FEA1B1C,card,9.69
508,CEE2160EB,card,1.69
508,C8C59E6BA,card,2.18
508,C2A906C09,card,14.77
509,CC8C8F5D8,card,3.38
509,C66FF7B97,card,5.37
509,,cash,4.38
509,,cash,8.75
509,C41A6CC84,card,3.78
510,CDFDD5253,card,8.09
511,,cash,1.89
511,C1C4C21F1,card,7.57
511,,cash,2.38
512,,cash,2.69
513,CF6F3B2EE,card,6.58
513,,cash,1.19
513,,cash,5.37
513,CD19907DB,card,15.78
514,,cash,1.39
514,C0E081379,card,3.19
514,,cash,14.69
514,C4A771E87,card,1.89
514,CE8AE6456,card,19.38
515,,cash,1.09
515,C251D73F4,card,1.09
515,CC355F943,card,1.69
515,C618C7F12,card,7.98
515,CFFC4C4E1,card,5.3
515,C9DFB4AB0,card,1.39
516,C3C33D00F,card,3.02
516,,cash,4.92
516,,cash,2.18
516,C16D9257C,card,9.01
516,CB511AACB,card,1.32
516,C5348309A,card,2.64
516,CF180B669,card,6.06
516,,cash,9.58
516,C2DEF85F7,card,18.23
516,CCC260B46,card,1.32
516,C6A5E9115,card,7.18
517,,cash,10.68
517,CA6CD9CB3,card,5.76
517,,cash,2.38
518,CE33B6BD1,card,9.0
518,,cash,3.19
519,C1FAA777F,card,10.48
519,,cash,3.19
520,C5C19429D,card,4.78
520,,cash,4.48
520,C98884E3B,card,1.89
520,,cash,2.38
520,,cash,8.09
521,C732FA328,card,2.59
521,C116628E7,card,2.19
521,CAF9EAEB6,card,2.38
521,,cash,11.88
521,,cash,3.29
521,,cash,1.09
522,,cash,1.69
522,,cash,1.19
522,C64EB9490,card,3.98
522,C03221A6F,card,1.69
523,,cash,10.99
523,,cash,2.78
523,CDDC86F5C,card,1.69
525,C7C00F52B,card,20.85
526,C1A377AFA,card,16.18
526,,cash,2.09
526,C56A64618,card,3.58
527,CF4DECFD7,card,2.75
528,C931555A6,card,19.77
528,C314DDB75,card,5.18
528,CCF8420C4,card,1.19
529,,cash,3.57
529,C0BF32C62,card,1.39
529,CAA2BB231,card,10.48
529,,cash,2.29
529,CE69A815F,card,1.19
529,,cash,11.88
529,,cash,2.75
529,CC140124C,card,5.97
529,,cash,3.38
530,CFDAFE1EA,card,3.38
530,C9BE667B9,card,1.19
530,C3A1EED08,card,7.58
530,CD85572C7,card,8.36
530,C768DF896,card,9.09
530,C14C47E65,card,4.98
530,CB2FCC434,card,1.19
531,C51334D83,card,14.2
532,CEF6BD352,card,1.09
532,C8DA25921,card,2.38
532,C2BDADEF0,card,6.38
532,,cash,12.49
533,C6849AA1E,card,8.96
533,C068033ED,card,3.29
533,,cash,2.38
533,,cash,4.38
534,CE12784DA,card,17.37
535,C7F5E0AA9,card,12.38
535,C1D969078,card,3.78
535,CBBCD1637,card,3.58
536,C5A059F86,card,3.78
536,CF83CE555,card,21.27
536,C96736B24,card,1.19
536,C34ABF0F3,card,4.38
536,CD2E27642,card,4.38
536,,cash,3.58
537,C0F5145E0,card,5.18
537,CAD89CBBF,card,1.19
537,,cash,3.89
537,,cash,3.38
537,C882F5CAC,card,6.58
537,C2667A27B,card,6.38
538,,cash,1.69
538,,cash,6.19
539,,cash,16.18
