uid,qty,unit_cost,order_date,delivery_date,posted_date
SC-CAN-011,4,6.0772,2025-10-13,2025-10-15,2025-10-15
SC-CAN-012,10,6.3191,2025-10-13,2025-10-15,2025-10-15
SC-CHO-002,5,6.9275,2025-10-13,2025-10-15,2025-10-15
SC-CHO-003,5,5.8286,2025-10-13,2025-10-15,2025-10-15
SC-CHO-010,11,6.2439,2025-10-13,2025-10-15,2025-10-15
SC-CHO-011,1,7.2824,2025-10-13,2025-10-15,2025-10-17
SC-CHO-012,18,6.0251,2025-10-13,2025-10-15,2025-10-15
SC-COO-002,5,6.0574,2025-10-13,2025-10-15,2025-10-17
SC-COO-003,13,6.0669,2025-10-13,2025-10-15,2025-10-15
SC-COO-010,5,6.822,2025-10-13,2025-10-15,2025-10-15
SC-COO-011,4,6.4205,2025-10-13,2025-10-15,2025-10-15
SC-COO-012,5,5.8447,2025-10-13,2025-10-15,2025-10-15
SC-NUT-002,4,6.6287,2025-10-13,2025-10-15,2025-10-17
SC-NUT-003,10,5.8154,2025-10-13,2025-10-15,2025-10-15
SC-NUT-010,6,7.1405,2025-10-13,2025-10-15,2025-10-15
SC-NUT-011,8,6.1931,2025-10-13,2025-10-15,2025-10-15
SC-SAV-003,9,5.8799,2025-10-13,2025-10-15,2025-10-15
SC-SAV-010,10,6.5068,2025-10-13,2025-10-15,2025-10-15
AB-SPI-001,5,25.3811,2025-10-20,2025-10-22,2025-10-22
AB-SPI-004,10,15.8491,2025-10-20,2025-10-22,2025-10-22
AB-SPI-006,2,15.9274,2025-10-20,2025-10-22,2025-10-22
AB-SPI-007,4,10.6221,2025-10-20,2025-10-22,2025-10-22
AB-SPI-008,1,11.629,2025-10-20,2025-10-22,2025-10-22
AB-SPI-009,3,9.4673,2025-10-20,2025-10-22,2025-10-22
AB-SPI-010,6,27.75,2025-10-20,2025-10-22,2025-10-22
AB-SPI-011,1,31.1263,2025-10-20,2025-10-22,2025-10-22
AB-SPI-012,1,36.9173,2025-10-20,2025-10-22,2025-10-22
AB-WIN-001,1,16.064,2025-10-20,2025-10-22,2025-10-22
AB-WIN-002,4,13.9451,2025-10-20,2025-10-22,2025-10-22
AB-WIN-003,1,17.9073,2025-10-20,2025-10-22,2025-10-22
AB-WIN-005,13,9.2678,2025-10-20,2025-10-22,2025-10-22
AB-WIN-010,1,14.0378,2025-10-20,2025-10-22,2025-10-22
AB-WIN-011,3,17.2607,2025-10-20,2025-10-22,2025-10-22
AB-WIN-012,2,14.7975,2025-10-20,2025-10-22,2025-10-22
BB-BKG-007,124,1.3396,2025-10-20,2025-10-22,2025-10-22
BB-BKG-008,10,1.433,2025-10-20,2025-10-22,2025-10-22
BB-BKG-009,193,1.32,2025-10-20,2025-10-22,2025-10-22
BB-FBR-009,184,1.352,2025-10-20,2025-10-22,2025-10-22
BB-PAS-007,78,1.4356,2025-10-20,2025-10-22,2025-10-22
BB-PAS-008,214,1.5696,2025-10-20,2025-10-22,2025-10-24
BN-BTW-003,34,1.9798,2025-10-20,2025-10-22,2025-10-22
BN-BTW-009,316,0.811,2025-10-20,2025-10-22,2025-10-22
BN-COF-004,21,4.6119,2025-10-20,2025-10-22,2025-10-22
BN-COF-009,33,2.0934,2025-10-20,2025-10-22,2025-10-22
BN-JUI-002,9,4.3256,2025-10-20,2025-10-22,2025-10-22
BN-JUI-006,33,2.8229,2025-10-20,2025-10-22,2025-10-22
DE-CRE-007,116,1.4354,2025-10-20,2025-10-22,2025-10-22
DE-CRE-009,111,1.344,2025-10-20,2025-10-22,2025-10-23
DE-MIL-007,419,1.1454,2025-10-20,2025-10-22,2025-10-23
DE-MIL-008,10,1.0225,2025-10-20,2025-10-22,2025-10-22
DE-MIL-009,791,0.9764,2025-10-20,2025-10-22,2025-10-22
DE-YOG-008,29,1.296,2025-10-20,2025-10-22,2025-10-22
FP-FRU-005,69,1.823,2025-10-20,2025-10-22,2025-10-22
FP-HER-007,76,1.5421,2025-10-20,2025-10-22,2025-10-22
FP-HER-008,250,1.8239,2025-10-20,2025-10-22,2025-10-22
FP-HER-009,175,1.4345,2025-10-20,2025-10-22,2025-10-22
FP-VEG-007,132,1.856,2025-10-20,2025-10-22,2025-10-22
FP-VEG-008,182,1.7481,2025-10-20,2025-10-22,2025-10-22
FF-DES-009,27,2.094,2025-10-20,2025-10-22,2025-10-22
FF-FVG-007,45,1.4798,2025-10-20,2025-10-22,2025-10-22
FF-FVG-008,311,1.5774,2025-10-20,2025-10-22,2025-10-22
FF-FVG-009,25,1.7137,2025-10-20,2025-10-22,2025-10-22
FF-ICE-008,2,2.0526,2025-10-20,2025-10-22,2025-10-22
FF-ICE-009,83,2.0027,2025-10-20,2025-10-22,2025-10-22
HC-CAG-002,1,7.7408,2025-10-20,2025-10-22,2025-10-22
HC-CAG-003,4,9.0862,2025-10-20,2025-10-22,2025-10-22
HC-CAG-010,1,9.9939,2025-10-20,2025-10-22,2025-10-22
HC-CAG-011,1,8.5516,2025-10-20,2025-10-22,2025-10-22
HC-CAG-012,1,8.8529,2025-10-20,2025-10-22,2025-10-22
HC-DET-003,1,7.2159,2025-10-20,2025-10-22,2025-10-22
HC-DET-005,2,6.2333,2025-10-20,2025-10-22,2025-10-22
HC-DET-010,4,8.2711,2025-10-20,2025-10-22,2025-10-22
HC-DET-011,3,12.3118,2025-10-20,2025-10-22,2025-10-22
HC-DET-012,1,8.9283,2025-10-20,2025-10-22,2025-10-22
HC-KIT-003,1,9.565,2025-10-20,2025-10-22,2025-10-22
HC-KIT-010,4,7.8165,2025-10-20,2025-10-22,2025-10-22
HC-KIT-011,4,8.6269,2025-10-20,2025-10-22,2025-10-22
HC-KIT-012,1,7.0471,2025-10-20,2025-10-22,2025-10-22
HC-PAP-001,4,9.5105,2025-10-20,2025-10-22,2025-10-22
HC-PAP-010,2,9.9213,2025-10-20,2025-10-22,2025-10-22
HC-PAP-011,4,7.8505,2025-10-20,2025-10-22,2025-10-22
HC-PAP-012,2,7.1766,2025-10-20,2025-10-22,2025-10-22
MP-CHI-007,33,3.4672,2025-10-20,2025-10-22,2025-10-22
MP-POR-007,28,2.9878,2025-10-20,2025-10-22,2025-10-22
MP-PRM-006,31,3.4872,2025-10-20,2025-10-22,2025-10-22
MP-PRM-007,293,2.5497,2025-10-20,2025-10-22,2025-10-22
MP-PRM-008,29,2.9258,2025-10-20,2025-10-22,2025-10-22
MP-PRM-009,38,2.1814,2025-10-20,2025-10-22,2025-10-22
PP-CNG-004,134,1.84,2025-10-20,2025-10-22,2025-10-22
PP-CNG-005,41,1.5258,2025-10-20,2025-10-22,2025-10-22
PP-CNG-006,136,1.7425,2025-10-20,2025-10-22,2025-10-22
PP-CNG-007,260,1.0416,2025-10-20,2025-10-22,2025-10-22
PP-OIL-005,17,4.3238,2025-10-20,2025-10-22,2025-10-22
PP-PAS-011,47,4.8763,2025-10-20,2025-10-22,2025-10-22
PH-HYG-001,3,8.22,2025-10-20,2025-10-22,2025-10-22
PH-HYG-012,1,9.0616,2025-10-20,2025-10-22,2025-10-22
PH-OTC-002,2,8.4154,2025-10-20,2025-10-22,2025-10-22
PH-OTC-010,5,9.9302,2025-10-20,2025-10-22,2025-10-22
PH-OTC-012,6,9.2133,2025-10-20,2025-10-22,2025-10-22
PH-TOI-002,1,8.6618,2025-10-20,2025-10-22,2025-10-22
PH-TOI-003,2,9.901,2025-10-20,2025-10-22,2025-10-22
PH-TOI-012,5,9.5443,2025-10-20,2025-10-22,2025-10-22
PH-VIT-001,1,13.476,2025-10-20,2025-10-22,2025-10-22
PH-VIT-002,2,10.1357,2025-10-20,2025-10-22,2025-10-22
PH-VIT-011,3,11.7918,2025-10-20,2025-10-22,2025-10-23
PH-VIT-012,1,11.5327,2025-10-20,2025-10-22,2025-10-22
PH-WEL-002,2,11.5305,2025-10-20,2025-10-22,2025-10-22
PH-WEL-003,2,10.1827,2025-10-20,2025-10-22,2025-10-22
PH-WEL-010,5,14.0109,2025-10-20,2025-10-22,2025-10-22
PH-WEL-011,1,10.8364,2025-10-20,2025-10-22,2025-10-22
PH-WEL-012,14,15.263,2025-10-20,2025-10-22,2025-10-22
SF-FFF-009,9,3.128,2025-10-20,2025-10-22,2025-10-22
SF-SHL-009,8,3.5286,2025-10-20,2025-10-22,2025-10-22
SF-SPR-004,90,2.6576,2025-10-20,2025-10-22,2025-10-22
SF-SPR-007,44,3.1176,2025-10-20,2025-10-22,2025-10-22
SF-SPR-008,27,1.5232,2025-10-20,2025-10-22,2025-10-22
SF-SPR-009,50,2.3191,2025-10-20,2025-10-22,2025-10-22
SC-CAN-002,10,7.1736,2025-10-20,2025-10-22,2025-10-22
SC-CAN-010,2,6.694,2025-10-20,2025-10-22,2025-10-22
SC-CAN-011,2,6.016,2025-10-20,2025-10-22,2025-10-22
SC-CAN-012,4,6.6181,2025-10-20,2025-10-22,2025-10-22
SC-CHO-002,4,7.2575,2025-10-20,2025-10-22,2025-10-22
SC-CHO-003,2,6.0172,2025-10-20,2025-10-22,2025-10-22
SC-CHO-010,9,6.5603,2025-10-20,2025-10-22,2025-10-22
SC-CHO-011,4,7.6853,2025-10-20,2025-10-22,2025-10-22
SC-CHO-012,35,6.3316,2025-10-20,2025-10-22,2025-10-22
SC-COO-002,10,6.2789,2025-10-20,2025-10-22,2025-10-22
SC-COO-003,10,5.9194,2025-10-20,2025-10-22,2025-10-22
SC-COO-010,2,6.5855,2025-10-20,2025-10-22,2025-10-22
SC-COO-011,1,6.5807,2025-10-20,2025-10-22,2025-10-22
SC-COO-012,3,6.035,2025-10-20,2025-10-22,2025-10-22
SC-NUT-002,6,6.2599,2025-10-20,2025-10-22,2025-10-22
SC-NUT-003,10,5.9698,2025-10-20,2025-10-22,2025-10-22
SC-NUT-010,4,7.4028,2025-10-20,2025-10-22,2025-10-22
SC-NUT-011,6,5.8052,2025-10-20,2025-10-22,2025-10-22
SC-SAV-003,9,5.8411,2025-10-20,2025-10-22,2025-10-22
SC-SAV-010,3,6.2992,2025-10-20,2025-10-22,2025-10-22
AB-SPI-001,4,26.0181,2025-10-27,2025-10-29,2025-10-29
AB-SPI-004,11,14.9812,2025-10-27,2025-10-29,2025-10-29
AB-SPI-005,1,18.4546,2025-10-27,2025-10-29,2025-10-29
AB-SPI-006,4,16.2825,2025-10-27,2025-10-29,2025-10-29
AB-SPI-007,5,10.4859,2025-10-27,2025-10-29,2025-10-29
AB-SPI-008,4,12.1366,2025-10-27,2025-10-29,2025-10-29
AB-SPI-009,1,9.1025,2025-10-27,2025-10-29,2025-10-29
AB-SPI-010,9,29.0104,2025-10-27,2025-10-29,2025-10-29
AB-SPI-012,1,37.217,2025-10-27,2025-10-29,2025-10-29
AB-WIN-001,2,15.4592,2025-10-27,2025-10-29,2025-10-29
AB-WIN-002,2,14.2343,2025-10-27,2025-10-29,2025-10-30
AB-WIN-003,1,18.2351,2025-10-27,2025-10-29,2025-10-29
AB-WIN-004,1,8.2895,2025-10-27,2025-10-29,2025-10-29
AB-WIN-005,12,8.8665,2025-10-27,2025-10-29,2025-10-29
AB-WIN-010,1,13.7726,2025-10-27,2025-10-29,2025-10-29
AB-WIN-012,1,13.9383,2025-10-27,2025-10-29,2025-10-29
BB-BKG-007,144,1.3812,2025-10-27,2025-10-29,2025-10-29
BB-BKG-008,11,1.4456,2025-10-27,2025-10-29,2025-10-29
BB-BKG-009,227,1.2359,2025-10-27,2025-10-29,2025-10-29
BB-FBR-009,216,1.3546,2025-10-27,2025-10-29,2025-10-29
BB-PAS-007,80,1.4572,2025-10-27,2025-10-29,2025-10-29
BB-PAS-008,202,1.5474,2025-10-27,2025-10-29,2025-10-29
BN-BTW-003,18,2.0278,2025-10-27,2025-10-29,2025-10-29
BN-BTW-009,333,0.8023,2025-10-27,2025-10-29,2025-10-29
BN-COF-004,11,4.599,2025-10-27,2025-10-29,2025-10-29
BN-COF-009,48,2.0051,2025-10-27,2025-10-29,2025-10-29
BN-JUI-002,8,4.2702,2025-10-27,2025-10-29,2025-10-29
BN-JUI-006,44,2.9735,2025-10-27,2025-10-29,2025-10-29
DE-CRE-007,80,1.4457,2025-10-27,2025-10-29,2025-10-29
DE-CRE-009,104,1.2822,2025-10-27,2025-10-29,2025-10-29
DE-MIL-007,409,1.085,2025-10-27,2025-10-29,2025-10-29
DE-MIL-008,3,0.9868,2025-10-27,2025-10-29,2025-10-29
DE-MIL-009,891,0.9689,2025-10-27,2025-10-29,2025-10-29
DE-YOG-008,46,1.3852,2025-10-27,2025-10-29,2025-10-29
FP-FRU-005,74,1.8669,2025-10-27,2025-10-29,2025-10-29
FP-HER-007,102,1.5032,2025-10-27,2025-10-29,2025-10-29
FP-HER-008,223,1.8829,2025-10-27,2025-10-29,2025-10-29
FP-HER-009,144,1.428,2025-10-27,2025-10-29,2025-10-29
FP-VEG-007,143,1.9703,2025-10-27,2025-10-29,2025-10-29
FP-VEG-008,151,1.7683,2025-10-27,2025-10-29,2025-10-29
FF-DES-009,36,2.1199,2025-10-27,2025-10-29,2025-10-29
FF-FVG-007,36,1.4641,2025-10-27,2025-10-29,2025-10-29
FF-FVG-008,314,1.6501,2025-10-27,2025-10-29,2025-10-29
FF-FVG-009,32,1.6356,2025-10-27,2025-10-29,2025-10-29
FF-ICE-008,9,2.104,2025-10-27,2025-10-29,2025-10-29
FF-ICE-009,48,1.9587,2025-10-27,2025-10-29,2025-10-29
HC-CAG-001,2,7.2568,2025-10-27,2025-10-29,2025-10-29
HC-CAG-002,1,7.8329,2025-10-27,2025-10-29,2025-10-29
HC-CAG-003,5,9.0686,2025-10-27,2025-10-29,2025-10-29
HC-CAG-011,1,7.9606,2025-10-27,2025-10-29,2025-10-29
HC-DET-001,1,9.9153,2025-10-27,2025-10-29,2025-10-29
HC-DET-003,3,6.8099,2025-10-27,2025-10-29,2025-10-29
HC-DET-005,2,6.5907,2025-10-27,2025-10-29,2025-10-29
HC-DET-010,5,8.0947,2025-10-27,2025-10-29,2025-10-29
HC-DET-011,1,12.1782,2025-10-27,2025-10-29,2025-10-29
HC-DET-012,1,8.7711,2025-10-27,2025-10-29,2025-10-29
HC-KIT-003,1,10.3328,2025-10-27,2025-10-29,2025-10-29
HC-KIT-010,4,8.1186,2025-10-27,2025-10-29,2025-10-29
HC-KIT-011,4,8.6041,2025-10-27,2025-10-29,2025-10-29
HC-PAP-001,5,9.3589,2025-10-27,2025-10-29,2025-10-29
HC-PAP-011,2,7.235,2025-10-27,2025-10-29,2025-10-31
MP-CHI-007,40,3.4185,2025-10-27,2025-10-29,2025-10-29
MP-POR-007,23,3.1286,2025-10-27,2025-10-29,2025-10-29
MP-PRM-006,42,3.5327,2025-10-27,2025-10-29,2025-10-29
MP-PRM-007,265,2.4465,2025-10-27,2025-10-29,2025-10-29
MP-PRM-008,22,3.1527,2025-10-27,2025-10-29,2025-10-29
MP-PRM-009,47,2.1995,2025-10-27,2025-10-29,2025-10-29
PP-CNG-004,131,1.822,2025-10-27,2025-10-29,2025-10-29
PP-CNG-005,56,1.5463,2025-10-27,2025-10-29,2025-10-29
PP-CNG-006,206,1.8211,2025-10-27,2025-10-29,2025-10-29
PP-CNG-007,253,1.0716,2025-10-27,2025-10-29,2025-10-29
PP-OIL-005,11,4.1475,2025-10-27,2025-10-29,2025-10-29
PP-PAS-011,53,4.9398,2025-10-27,2025-10-29,2025-10-29
PH-HYG-001,2,8.1947,2025-10-27,2025-10-29,2025-10-29
PH-HYG-003,1,9.1872,2025-10-27,2025-10-29,2025-10-29
PH-OTC-002,1,8.5611,2025-10-27,2025-10-29,2025-10-30
PH-OTC-010,4,9.628,2025-10-27,2025-10-29,2025-10-29
PH-OTC-012,8,9.5878,2025-10-27,2025-10-29,2025-10-29
PH-TOI-002,2,8.3685,2025-10-27,2025-10-29,2025-10-29
PH-TOI-003,3,10.0445,2025-10-27,2025-10-29,2025-10-29
PH-TOI-012,5,8.7686,2025-10-27,2025-10-29,2025-10-29
PH-VIT-001,1,13.3855,2025-10-27,2025-10-29,2025-10-29
PH-VIT-002,3,10.1783,2025-10-27,2025-10-29,2025-10-29
PH-VIT-010,1,14.7904,2025-10-27,2025-10-29,2025-10-29
PH-VIT-011,4,12.0833,2025-10-27,2025-10-29,2025-10-29
PH-VIT-012,2,11.0694,2025-10-27,2025-10-29,2025-10-29
PH-WEL-002,2,11.6016,2025-10-27,2025-10-29,2025-10-29
PH-WEL-003,1,10.1034,2025-10-27,2025-10-29,2025-10-29
PH-WEL-010,5,12.9647,2025-10-27,2025-10-29,2025-10-29
PH-WEL-011,1,10.9609,2025-10-27,2025-10-29,2025-10-29
PH-WEL-012,13,14.9172,2025-10-27,2025-10-29,2025-10-30
SF-FFF-009,7,3.1044,2025-10-27,2025-10-29,2025-10-29
SF-SHL-009,3,3.6062,2025-10-27,2025-10-29,2025-10-29
SF-SPR-004,99,2.6909,2025-10-27,2025-10-29,2025-10-29
SF-SPR-007,42,3.1382,2025-10-27,2025-10-29,2025-10-29
SF-SPR-008,26,1.579,2025-10-27,2025-10-29,2025-10-29
SF-SPR-009,51,2.3264,2025-10-27,2025-10-29,2025-10-29
SC-CAN-002,9,7.1001,2025-10-27,2025-10-29,2025-10-29
SC-CAN-010,1,6.7806,2025-10-27,2025-10-29,2025-10-29
SC-CAN-011,5,6.3588,2025-10-27,2025-10-29,2025-10-29
SC-CAN-012,1,6.362,2025-10-27,2025-10-29,2025-10-29
SC-CHO-002,5,7.1389,2025-10-27,2025-10-29,2025-10-29
SC-CHO-003,4,5.9534,2025-10-27,2025-10-29,2025-10-29
SC-CHO-010,12,6.5349,2025-10-27,2025-10-29,2025-10-29
SC-CHO-011,5,7.6445,2025-10-27,2025-10-29,2025-10-31
SC-CHO-012,18,6.1937,2025-10-27,2025-10-29,2025-10-29
SC-COO-002,4,6.1232,2025-10-27,2025-10-29,2025-10-29
SC-COO-003,7,5.6543,2025-10-27,2025-10-29,2025-10-29
SC-COO-010,2,6.7049,2025-10-27,2025-10-29,2025-10-29
SC-COO-011,3,6.4428,2025-10-27,2025-10-29,2025-10-29
SC-COO-012,6,6.1812,2025-10-27,2025-10-29,2025-10-29
SC-NUT-002,5,6.6729,2025-10-27,2025-10-29,2025-10-29
SC-NUT-003,9,6.0787,2025-10-27,2025-10-29,2025-10-29
SC-NUT-010,4,7.5468,2025-10-27,2025-10-29,2025-10-29
SC-NUT-011,7,5.9335,2025-10-27,2025-10-29,2025-10-29
SC-SAV-003,13,6.1997,2025-10-27,2025-10-29,2025-10-29
SC-SAV-010,2,6.2809,2025-10-27,2025-10-29,2025-10-29
AB-SPI-001,4,26.549,2025-11-03,2025-11-05,2025-11-07
AB-SPI-004,14,15.1812,2025-11-03,2025-11-05,2025-11-07
AB-SPI-006,3,16.3738,2025-11-03,2025-11-05,2025-11-07
AB-SPI-007,6,10.9614,2025-11-03,2025-11-05,2025-11-08
AB-SPI-008,4,11.5525,2025-11-03,2025-11-05,2025-11-07
AB-SPI-009,5,9.1628,2025-11-03,2025-11-05,2025-11-07
AB-SPI-010,10,28.8364,2025-11-03,2025-11-05,2025-11-07
AB-SPI-012,1,37.4627,2025-11-03,2025-11-05,2025-11-09
AB-WIN-001,3,15.9262,2025-11-03,2025-11-05,2025-11-07
AB-WIN-002,6,14.2921,2025-11-03,2025-11-05,2025-11-07
AB-WIN-003,1,18.0708,2025-11-03,2025-11-05,2025-11-07
AB-WIN-004,3,8.5848,2025-11-03,2025-11-05,2025-11-07
AB-WIN-005,16,8.9719,2025-11-03,2025-11-05,2025-11-07
AB-WIN-011,3,16.4563,2025-11-03,2025-11-05,2025-11-07
BB-BKG-008,19,1.4457,2025-11-03,2025-11-05,2025-11-07
BB-BKG-009,286,1.2435,2025-11-03,2025-11-05,2025-11-07
BB-FBR-009,299,1.3948,2025-11-03,2025-11-05,2025-11-07
BB-PAS-007,52,1.4866,2025-11-03,2025-11-05,2025-11-07
BB-PAS-008,200,1.4882,2025-11-03,2025-11-05,2025-11-07
BN-BTW-003,15,1.9927,2025-11-03,2025-11-05,2025-11-07
BN-BTW-009,264,0.7964,2025-11-03,2025-11-05,2025-11-07
BN-COF-004,23,4.3993,2025-11-03,2025-11-05,2025-11-07
BN-COF-009,86,2.0459,2025-11-03,2025-11-05,2025-11-07
BN-JUI-006,20,3.0289,2025-11-03,2025-11-05,2025-11-07
DE-CRE-007,64,1.4106,2025-11-03,2025-11-05,2025-11-07
DE-CRE-009,74,1.2908,2025-11-03,2025-11-05,2025-11-07
DE-MIL-007,421,1.1432,2025-11-03,2025-11-05,2025-11-07
DE-MIL-008,11,0.9664,2025-11-03,2025-11-05,2025-11-07
DE-MIL-009,926,0.9521,2025-11-03,2025-11-05,2025-11-07
DE-YOG-008,58,1.3071,2025-11-03,2025-11-05,2025-11-07
FP-FRU-005,85,1.7877,2025-11-03,2025-11-05,2025-11-07
FP-HER-007,83,1.5263,2025-11-03,2025-11-05,2025-11-07
FP-HER-008,248,1.852,2025-11-03,2025-11-05,2025-11-07
FP-HER-009,164,1.4112,2025-11-03,2025-11-05,2025-11-07
FP-VEG-007,188,1.7884,2025-11-03,2025-11-05,2025-11-08
FP-VEG-008,141,1.7052,2025-11-03,2025-11-05,2025-11-07
FF-DES-009,22,2.0178,2025-11-03,2025-11-05,2025-11-07
FF-FVG-007,36,1.4935,2025-11-03,2025-11-05,2025-11-07
FF-FVG-008,337,1.6072,2025-11-03,2025-11-05,2025-11-07
FF-FVG-009,33,1.6992,2025-11-03,2025-11-05,2025-11-07
FF-ICE-008,9,2.078,2025-11-03,2025-11-05,2025-11-07
FF-ICE-009,79,1.9236,2025-11-03,2025-11-05,2025-11-07
HC-CAG-001,3,7.2501,2025-11-03,2025-11-05,2025-11-07
HC-CAG-003,6,9.3125,2025-11-03,2025-11-05,2025-11-07
HC-CAG-010,2,9.628,2025-11-03,2025-11-05,2025-11-07
HC-CAG-011,3,8.002,2025-11-03,2025-11-05,2025-11-07
HC-CAG-012,3,8.8267,2025-11-03,2025-11-05,2025-11-07
HC-DET-003,3,7.2232,2025-11-03,2025-11-05,2025-11-07
HC-DET-005,2,6.742,2025-11-03,2025-11-05,2025-11-07
HC-DET-010,6,7.8642,2025-11-03,2025-11-05,2025-11-07
HC-DET-011,1,12.3992,2025-11-03,2025-11-05,2025-11-07
HC-DET-012,3,8.5036,2025-11-03,2025-11-05,2025-11-07
HC-KIT-003,1,10.7935,2025-11-03,2025-11-05,2025-11-07
HC-KIT-010,6,7.8139,2025-11-03,2025-11-05,2025-11-07
HC-KIT-011,2,8.8369,2025-11-03,2025-11-05,2025-11-07
HC-KIT-012,3,7.0859,2025-11-03,2025-11-05,2025-11-07
HC-PAP-001,6,9.2015,2025-11-03,2025-11-05,2025-11-07
HC-PAP-010,1,10.1392,2025-11-03,2025-11-05,2025-11-07
HC-PAP-011,5,7.4587,2025-11-03,2025-11-05,2025-11-07
HC-PAP-012,1,6.9533,2025-11-03,2025-11-05,2025-11-07
MP-CHI-007,52,3.6487,2025-11-03,2025-11-05,2025-11-07
MP-POR-007,21,2.9957,2025-11-03,2025-11-05,2025-11-07
MP-PRM-006,28,3.6288,2025-11-03,2025-11-05,2025-11-07
MP-PRM-007,296,2.4897,2025-11-03,2025-11-05,2025-11-07
MP-PRM-008,8,3.1375,2025-11-03,2025-11-05,2025-11-07
MP-PRM-009,56,2.3114,2025-11-03,2025-11-05,2025-11-07
PP-CNG-004,160,1.9077,2025-11-03,2025-11-05,2025-11-07
PP-CNG-005,76,1.607,2025-11-03,2025-11-05,2025-11-07
PP-CNG-006,213,1.7621,2025-11-03,2025-11-05,2025-11-07
PP-CNG-007,222,1.0489,2025-11-03,2025-11-05,2025-11-07
PP-OIL-005,12,3.9141,2025-11-03,2025-11-05,2025-11-07
PP-PAS-011,57,4.6496,2025-11-03,2025-11-05,2025-11-07
PH-HYG-001,4,8.489,2025-11-03,2025-11-05,2025-11-07
PH-HYG-003,2,8.7593,2025-11-03,2025-11-05,2025-11-07
PH-OTC-002,3,8.4899,2025-11-03,2025-11-05,2025-11-07
PH-OTC-010,3,9.721,2025-11-03,2025-11-05,2025-11-07
PH-OTC-012,9,9.1943,2025-11-03,2025-11-05,2025-11-07
PH-TOI-003,2,9.8205,2025-11-03,2025-11-05,2025-11-08
PH-TOI-012,6,9.1116,2025-11-03,2025-11-05,2025-11-07
PH-VIT-001,1,12.76,2025-11-03,2025-11-05,2025-11-07
PH-VIT-002,4,10.4067,2025-11-03,2025-11-05,2025-11-07
PH-VIT-010,2,13.9022,2025-11-03,2025-11-05,2025-11-07
PH-VIT-011,3,11.0832,2025-11-03,2025-11-05,2025-11-07
PH-VIT-012,1,11.331,2025-11-03,2025-11-05,2025-11-07
PH-WEL-002,2,11.8922,2025-11-03,2025-11-05,2025-11-07
PH-WEL-003,3,10.5695,2025-11-03,2025-11-05,2025-11-07
PH-WEL-010,7,13.6196,2025-11-03,2025-11-05,2025-11-07
PH-WEL-011,1,11.2184,2025-11-03,2025-11-05,2025-11-07
PH-WEL-012,13,14.8997,2025-11-03,2025-11-05,2025-11-07
SF-SHL-009,7,3.5278,2025-11-03,2025-11-05,2025-11-07
SF-SPR-004,89,2.5859,2025-11-03,2025-11-05,2025-11-07
SF-SPR-007,72,3.1229,2025-11-03,2025-11-05,2025-11-07
SF-SPR-008,38,1.5601,2025-11-03,2025-11-05,2025-11-07
SF-SPR-009,36,2.2805,2025-11-03,2025-11-05,2025-11-07
SC-CAN-002,7,7.2617,2025-11-03,2025-11-05,2025-11-07
SC-CAN-010,1,6.6473,2025-11-03,2025-11-05,2025-11-07
SC-CAN-011,5,6.2146,2025-11-03,2025-11-05,2025-11-07
SC-CAN-012,4,6.541,2025-11-03,2025-11-05,2025-11-07
SC-CHO-002,4,7.1848,2025-11-03,2025-11-05,2025-11-07
SC-CHO-003,3,5.9264,2025-11-03,2025-11-05,2025-11-07
SC-CHO-010,7,6.5806,2025-11-03,2025-11-05,2025-11-07
SC-CHO-011,1,7.7338,2025-11-03,2025-11-05,2025-11-07
SC-CHO-012,32,6.2159,2025-11-03,2025-11-05,2025-11-07
SC-COO-002,3,6.0337,2025-11-03,2025-11-05,2025-11-07
SC-COO-003,11,5.7186,2025-11-03,2025-11-05,2025-11-07
SC-COO-010,3,6.5097,2025-11-03,2025-11-05,2025-11-07
SC-COO-011,4,6.4586,2025-11-03,2025-11-05,2025-11-07
SC-COO-012,6,6.0959,2025-11-03,2025-11-05,2025-11-07
SC-NUT-002,6,6.5676,2025-11-03,2025-11-05,2025-11-07
SC-NUT-003,10,6.0306,2025-11-03,2025-11-05,2025-11-07
SC-NUT-010,1,7.0073,2025-11-03,2025-11-05,2025-11-07
SC-NUT-011,12,6.0609,2025-11-03,2025-11-05,2025-11-07
SC-SAV-003,11,5.6241,2025-11-03,2025-11-05,2025-11-07
SC-SAV-010,2,6.2631,2025-11-03,2025-11-05,2025-11-07
AB-SPI-001,4,26.256,2025-11-10,2025-11-12,2025-11-13
AB-SPI-004,5,16.237,2025-11-10,2025-11-12,2025-11-13
AB-SPI-005,1,17.7675,2025-11-10,2025-11-12,2025-11-13
AB-SPI-006,3,16.4146,2025-11-10,2025-11-12,2025-11-13
AB-SPI-007,3,10.072,2025-11-10,2025-11-12,2025-11-13
AB-SPI-008,3,11.1184,2025-11-10,2025-11-12,2025-11-13
AB-SPI-009,2,9.1356,2025-11-10,2025-11-12,2025-11-13
AB-SPI-010,3,27.8369,2025-11-10,2025-11-12,2025-11-13
AB-SPI-012,2,37.0751,2025-11-10,2025-11-12,2025-11-13
AB-WIN-001,3,16.1679,2025-11-10,2025-11-12,2025-11-13
AB-WIN-002,7,13.8506,2025-11-10,2025-11-12,2025-11-13
AB-WIN-003,1,17.9956,2025-11-10,2025-11-12,2025-11-13
