t,cost_Alcoholic Beverages,cost_Bakery and Bread,cost_Beverages (Non-Alcoholic),cost_Dairy and Eggs,cost_Fresh Produce,cost_Frozen Foods,cost_Household and Cleaning Supplies,cost_Meat and Poultry,cost_Pantry Staples and Packaged Goods,cost_Personal Care and Health,cost_Seafood,cost_Snacks and Confectionery,utility_rate,wage_rate,storage_rate
106,1.1254409216154202,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.1254409216154202,1.0072866936610374,6.043720161966224,14.0,0.020145733873220748
107,1.1234565352822103,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.1234565352822103,1.0073556882631312,6.0441341295787865,14.0,0.020147113765262622
108,1.1215096302712726,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.1215096302712726,1.0074246875910444,6.0445481255462665,14.0,0.02014849375182089
109,1.119599463010537,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.119599463010537,1.007493691645101,6.044962149870606,14.0,0.02014987383290202
110,1.11772530663519,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.11772530663519,1.0075627004256242,6.045376202553745,14.0,0.020151254008512486
111,1.1158864505500428,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.1158864505500428,1.0076317139329383,6.045790283597629,14.0,0.020152634278658765
112,1.1140822000052737,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.1140822000052737,1.0077007321673668,6.046204393004201,14.0,0.020154014643347335
113,1.1123118756850776,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.1123118756850776,1.0077697551292335,6.046618530775401,14.0,0.02015539510258467
114,1.110574813308773,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.110574813308773,1.0078387828188624,6.047032696913174,14.0,0.02015677565637725
115,1.1088703632439376,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.1088703632439376,1.007907815236577,6.047446891419462,14.0,0.020158156304731542
116,1.1071978901311565,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.1071978901311565,1.0079768523827013,6.047861114296207,14.0,0.020159537047654025
117,1.1055567725199837,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.1055567725199837,1.0080458942575592,6.048275365545355,14.0,0.020160917885151185
118,1.103946402515736,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.103946402515736,1.0081149408614747,6.048689645168848,14.0,0.020162298817229495
119,1.1023661854367481,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.1023661854367481,1.0081839921947715,6.049103953168629,14.0,0.02016367984389543
120,1.1008155394817374,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.1008155394817374,1.0082530482577738,6.0495182895466435,14.0,0.02016506096515548
121,1.099293895406932,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.099293895406932,1.0083221090508052,6.049932654304831,14.0,0.020166442181016105
122,1.0978006962126416,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.0978006962126416,1.00839117457419,6.05034704744514,14.0,0.0201678234914838
123,1.0963353968389458,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0963353968389458,1.0084602448282523,6.0507614689695135,14.0,0.020169204896565044
124,1.094897463870201,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.094897463870201,1.0085293198133156,6.051175918879894,14.0,0.020170586396266312
125,1.0934863752480763,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0934863752480763,1.0085983995297045,6.051590397178227,14.0,0.020171967990594092
126,1.0921016199928277,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0921016199928277,1.0086674839777428,6.0520049038664565,14.0,0.020173349679554857
127,1.0907426979325445,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0907426979325445,1.0087365731577547,6.052419438946528,14.0,0.020174731463155095
128,1.0894091194401079,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0894091194401079,1.0088056670700642,6.0528340024203855,14.0,0.020176113341401285
129,1.0881004051776042,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0881004051776042,1.0088747657149957,6.053248594289974,14.0,0.020177495314299913
130,1.0868160858479545,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.0868160858479545,1.008943869092873,6.053663214557238,14.0,0.02017887738185746
131,1.0855557019535274,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0855557019535274,1.0090129772040206,6.054077863224124,14.0,0.02018025954408041
132,1.0843188035615023,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0843188035615023,1.0090820900487625,6.054492540292575,14.0,0.02018164180097525
133,1.0831049500757768,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.0831049500757768,1.009151207627423,6.054907245764538,14.0,0.02018302415254846
134,1.0819137100151994,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0819137100151994,1.0092203299403264,6.055321979641958,14.0,0.020184406598806527
135,1.08074466079793,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.08074466079793,1.0092894569877968,6.055736741926781,14.0,0.020185789139755935
136,1.0795973885317351,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0795973885317351,1.0093585887701588,6.056151532620953,14.0,0.020187171775403176
137,1.0784714878100234,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0784714878100234,1.0094277252877364,6.056566351726419,14.0,0.020188554505754727
138,1.0773665615134491,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0773665615134491,1.0094968665408544,6.056981199245126,14.0,0.020189937330817087
139,1.0762822206169016,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0762822206169016,1.0095660125298365,6.057396075179019,14.0,0.02019132025059673
140,1.0752180840017163,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0752180840017163,1.0096351632550076,6.057810979530045,14.0,0.020192703265100153
141,1.0741737782729446,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0741737782729446,1.0097043187166919,6.058225912300151,14.0,0.020194086374333838
142,1.0731489375815222,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.0731489375815222,1.009773478915214,6.058640873491283,14.0,0.02019546957830428
143,1.0721432034511889,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.0721432034511889,1.009842643850898,6.059055863105389,14.0,0.020196852877017963
144,1.071156224610011,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.071156224610011,1.0099118135240688,6.059470881144413,14.0,0.020198236270481375
145,1.0701876568263677,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0701876568263677,1.0099809879350505,6.059885927610303,14.0,0.02019961975870101
146,1.06923716274926,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.06923716274926,1.010050167084168,6.060301002505008,14.0,0.02020100334168336
147,1.0683044117528169,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0683044117528169,1.0101193509717457,6.060716105830474,14.0,0.020202387019434914
148,1.067389079784869,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.067389079784869,1.010188539598108,6.061131237588649,14.0,0.020203770791962162
149,1.0664908492194654,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0664908492194654,1.0102577329635796,6.061546397781477,14.0,0.02020515465927159
150,1.0656094087132186,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0656094087132186,1.0103269310684853,6.061961586410911,14.0,0.020206538621369705
151,1.0647444530653591,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0647444530653591,1.0103961339131493,6.062376803478896,14.0,0.020207922678262987
152,1.0638956830813935,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0638956830813935,1.0104653414978966,6.0627920489873794,14.0,0.020209306829957932
153,1.0860885459823724,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0324225423088664,1.0860885459823724,1.0324225423088664,6.06320732293831,14.0,0.020210691076461035
154,1.1087599594858688,1.054856868507174,1.054856868507174,1.054856868507174,1.054856868507174,1.054856868507174,1.054856868507174,1.054856868507174,1.054856868507174,1.054856868507174,1.1087599594858688,1.054856868507174,6.063622625333637,14.0,0.02021207541777879
155,1.131920294615054,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.0777786879278264,1.131920294615054,1.0777786879278264,6.064037956175307,14.0,0.02021345985391769
156,1.1555801477538579,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1011985936967215,1.1555801477538579,1.1011985936967215,6.0644533154652684,14.0,0.02021484438488423
157,1.17975034554187,1.125127409126169,1.125127409126169,1.125127409126169,1.125127409126169,1.125127409126169,1.125127409126169,1.125127409126169,1.125127409126169,1.125127409126169,1.17975034554187,1.125127409126169,6.064868703205472,14.0,0.020216229010684907
158,1.204441949875642,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.1495761927167942,1.204441949875642,1.1495761927167942,6.065284119397864,14.0,0.020217613731326214
159,1.2296662630186956,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.1745562432681327,1.2296662630186956,1.1745562432681327,6.065699564044396,14.0,0.02021899854681465
160,1.2554348328226002,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2000791051002728,1.2554348328226002,1.2000791051002728,6.066115037147014,14.0,0.020220383457156713
161,1.2817594580615324,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2261565733889668,1.2817594580615324,1.2261565733889668,6.066530538707668,14.0,0.020221768462358895
162,1.3086521938827813,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.2528006996166732,1.3086521938827813,1.2528006996166732,6.066946068728308,14.0,0.020223153562427695
163,1.3446902168180035,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.2800237971420465,1.3446902168180035,1.2800237971420465,6.067361627210884,14.0,0.02022453875736961
164,1.3922469699011442,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3078384468904534,1.3922469699011442,1.3078384468904534,6.067777214157344,14.0,0.020225924047191146
165,1.441502523028831,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.3362575031681403,1.441502523028831,1.3362575031681403,6.068192829569638,14.0,0.020227309431898793
166,1.4925178628869118,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.3652940996027436,1.4925178628869118,1.3652940996027436,6.068608473449716,14.0,0.020228694911499052
167,1.5088325887276353,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.3619925583638541,1.5088325887276353,1.3619925583638541,6.069024145799527,14.0,0.020230080485998423
168,1.5253741688625517,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.3587270726571776,1.5253741688625517,1.3587270726571776,6.069439846621023,14.0,0.020231466155403412
169,1.542145599872759,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.3554971888554166,1.542145599872759,1.3554971888554166,6.0698555759161525,14.0,0.020232851919720508
170,1.559149922140277,1.35230246019276,1.35230246019276,1.35230246019276,1.35230246019276,1.35230246019276,1.35230246019276,1.35230246019276,1.35230246019276,1.35230246019276,1.559149922140277,1.35230246019276,6.0702713336868666,14.0,0.020234237778956225
171,1.5763902204252827,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.3491424466418014,1.5763902204252827,1.3491424466418014,6.070687119935116,14.0,0.02023562373311705
172,1.5938696244524202,1.346016714793007,1.346016714793007,1.346016714793007,1.346016714793007,1.346016714793007,1.346016714793007,1.346016714793007,1.346016714793007,1.346016714793007,1.5938696244524202,1.346016714793007,6.071102934662851,14.0,0.020237009782209502
173,1.6115913095062782,1.34292483773666,1.34292483773666,1.34292483773666,1.34292483773666,1.34292483773666,1.34292483773666,1.34292483773666,1.34292483773666,1.34292483773666,1.6115913095062782,1.34292483773666,6.07151877787202,14.0,0.02023839592624007
174,1.629558497036155,1.3479425394128202,1.3398663949472365,1.3398663949472365,1.3398663949472365,1.3398663949472365,1.3398663949472365,1.3398663949472365,1.3479425394128202,1.3398663949472365,1.629558497036155,1.3398663949472365,6.07193464956458,14.0,0.020239782165215266
175,1.6477744552701967,1.3555771811200101,1.336840972170144,1.336840972170144,1.336840972170144,1.336840972170144,1.336840972170144,1.336840972170144,1.3555771811200101,1.336840972170144,1.6477744552701967,1.336840972170144,6.072350549742476,14.0,0.020241168499141586
176,1.6662424998390426,1.3632814142304752,1.3338481613107835,1.3338481613107835,1.3338481613107835,1.3338481613107835,1.3338481613107835,1.3338481613107835,1.3632814142304752,1.3338481613107835,1.6662424998390426,1.3338481613107835,6.072766478407661,14.0,0.020242554928025538
177,1.6717489329519806,1.3710557130078282,1.3308875603258656,1.3308875603258656,1.3308875603258656,1.3308875603258656,1.3308875603258656,1.3308875603258656,1.3710557130078282,1.3308875603258656,1.6717489329519806,1.3308875603258656,6.073182435562085,14.0,0.020243941451873616
178,1.661795063579251,1.3789005565568562,1.3279587731169435,1.3279587731169435,1.3279587731169435,1.3279587731169435,1.3279587731169435,1.3279587731169435,1.3789005565568562,1.3279587731169435,1.661795063579251,1.3279587731169435,6.073598421207703,14.0,0.020245328070692344
179,1.6520345109012908,1.3868164288467117,1.3250614094261002,1.3250614094261002,1.3250614094261002,1.3250614094261002,1.3250614094261002,1.3250614094261002,1.3868164288467117,1.3250614094261002,1.6520345109012908,1.3250614094261002,6.074014435346463,14.0,0.020246714784488213
180,1.6424626119221426,1.3948038187345704,1.3221950847337487,1.3221950847337487,1.3221950847337487,1.3221950847337487,1.3221950847337487,1.3221950847337487,1.3948038187345704,1.3221950847337487,1.6424626119221426,1.3221950847337487,6.074430477980318,14.0,0.020248101593267728
181,1.6330748401861952,1.4028632199897442,1.319359420158497,1.319359420158497,1.319359420158497,1.319359420158497,1.319359420158497,1.319359420158497,1.4028632199897442,1.319359420158497,1.6330748401861952,1.319359420158497,6.07484654911122,14.0,0.0202494884970374
182,1.623866801077628,1.413630703809169,1.3165540423590234,1.3165540423590234,1.3165540423590234,1.3165540423590234,1.3165540423590234,1.3165540423590234,1.413630703809169,1.3165540423590234,1.623866801077628,1.3165540423590234,6.075262648741122,14.56,0.020250875495803736
183,1.6148342273048475,1.4281544933729733,1.3137785834379268,1.3137785834379268,1.3137785834379268,1.3137785834379268,1.3137785834379268,1.3137785834379268,1.4281544933729733,1.3137785834379268,1.6148342273048475,1.3137785834379268,6.075678776871973,14.56,0.020252262589573244
184,1.6059729745617324,1.4428535906959508,1.3110326808474986,1.3110326808474986,1.3110326808474986,1.3110326808474986,1.3110326808474986,1.3110326808474986,1.4428535906959508,1.3110326808474986,1.6059729745617324,1.3110326808474986,6.076094933505727,14.56,0.020253649778352423
185,1.5972790173579907,1.4577301156789662,1.3083159772973822,1.3083159772973822,1.3083159772973822,1.3083159772973822,1.3083159772973822,1.3083159772973822,1.4577301156789662,1.3083159772973822,1.5972790173579907,1.3083159772973822,6.076511118644336,14.56,0.020255037062147787
186,1.5887484450112135,1.4727862147974213,1.3056281206640674,1.3056281206640674,1.3056281206640674,1.3056281206640674,1.3056281206640674,1.3056281206640674,1.4727862147974213,1.3056281206640674,1.5887484450112135,1.3056281206640674,6.076927332289754,14.56,0.02025642444096585
187,1.5803774577936232,1.4880240614282758,1.3029687639021845,1.3029687639021845,1.3029687639021845,1.3029687639021845,1.3029687639021845,1.3029687639021845,1.4880240614282758,1.3029687639021845,1.5803774577936232,1.3029687639021845,6.0773435744439315,14.56,0.020257811914813108
188,1.572162363226843,1.4923571640188253,1.3003375649575604,1.3003375649575604,1.3003375649575604,1.3003375649575604,1.3003375649575604,1.3003375649575604,1.4923571640188253,1.3003375649575604,1.572162363226843,1.3003375649575604,6.077759845108822,14.56,0.020259199483696075
189,1.5640995725182996,1.4932714463754726,1.2977341866819896,1.2977341866819896,1.2977341866819896,1.2977341866819896,1.2977341866819896,1.2977341866819896,1.4932714463754726,1.2977341866819896,1.5640995725182996,1.2977341866819896,6.0781761442863775,14.56,0.02026058714762126
190,1.5561855971332104,1.4942566169339166,1.2951582967496909,1.2951582967496909,1.2951582967496909,1.2951582967496909,1.2951582967496909,1.2951582967496909,1.4942566169339166,1.2951582967496909,1.5561855971332104,1.2951582967496909,6.078592471978553,14.56,0.020261974906595176
191,1.5484170454963786,1.495311863625603,1.2926095675754021,1.2926095675754021,1.2926095675754021,1.2926095675754021,1.2926095675754021,1.2926095675754021,1.495311863625603,1.2926095675754021,1.5484170454963786,1.2926095675754021,6.0790088281873,14.56,0.020263362760624334
192,1.5407906198182766,1.4964363956266173,1.2900876762340876,1.2900876762340876,1.2900876762340876,1.2900876762340876,1.2900876762340876,1.2900876762340876,1.4964363956266173,1.2900876762340876,1.5407906198182766,1.2900876762340876,6.079425212914573,14.56,0.020264750709715243
193,1.5333031130401857,1.4976294427871981,1.287592304382216,1.287592304382216,1.287592304382216,1.287592304382216,1.287592304382216,1.287592304382216,1.4976294427871981,1.287592304382216,1.5333031130401857,1.287592304382216,6.079841626162323,14.56,0.02026613875387441
194,1.5259514058933745,1.498890255079488,1.285123138180573,1.285123138180573,1.285123138180573,1.285123138180573,1.285123138180573,1.285123138180573,1.498890255079488,1.285123138180573,1.5259514058933745,1.285123138180573,6.080258067932506,14.56,0.020267526893108352
195,1.5187324640675488,1.5002181020628627,1.2826798682185816,1.2826798682185816,1.2826798682185816,1.2826798682185816,1.2826798682185816,1.2826798682185816,1.5002181020628627,1.2826798682185816,1.5187324640675488,1.2826798682185816,6.0806745382270755,14.56,0.020268915127423584
196,1.5116433354840177,1.4981624652380445,1.280262189440088,1.280262189440088,1.280262189440088,1.280262189440088,1.280262189440088,1.280262189440088,1.4981624652380445,1.280262189440088,1.5116433354840177,1.280262189440088,6.081091037047983,14.56,0.02027030345682661
197,1.5046811476692437,1.491483183738239,1.277869801070592,1.277869801070592,1.277869801070592,1.277869801070592,1.277869801070592,1.277869801070592,1.491483183738239,1.277869801070592,1.5046811476692437,1.277869801070592,6.081507564397184,14.56,0.02027169188132395
198,1.4978431052246122,1.4849213320054382,1.2755024065458775,1.2755024065458775,1.2755024065458775,1.2755024065458775,1.2755024065458775,1.2755024065458775,1.4849213320054382,1.2755024065458775,1.4978431052246122,1.2755024065458775,6.081924120276634,14.56,0.020273080400922114
199,1.491126487388484,1.4784743736774784,1.273159713442025,1.273159713442025,1.273159713442025,1.273159713442025,1.273159713442025,1.273159713442025,1.4784743736774784,1.273159713442025,1.491126487388484,1.273159713442025,6.082340704688285,14.56,0.020274469015627617
200,1.4845286456867455,1.4721398388115416,1.2708414334067673,1.2708414334067673,1.2708414334067673,1.2708414334067673,1.2708414334067673,1.2708414334067673,1.4721398388115416,1.2708414334067673,1.4845286456867455,1.2708414334067673,6.082757317634092,14.56,0.020275857725446975
201,1.4780470016682512,1.4659153218328702,1.2685472820921635,1.2685472820921635,1.2685472820921635,1.2685472820921635,1.2685472820921635,1.2685472820921635,1.4659153218328702,1.2685472820921635,1.4780470016682512,1.2685472820921635,6.08317395911601,14.56,0.0202772465303867
202,1.4716790447217183,1.4597984795562475,1.2662769790885617,1.2662769790885617,1.2662769790885617,1.2662769790885617,1.2662769790885617,1.2662769790885617,1.4597984795562475,1.2662769790885617,1.4716790447217183,1.2662769790885617,6.083590629135992,14.56,0.020278635430453308
203,1.465422329970778,1.4537870292773494,1.264030247859823,1.264030247859823,1.264030247859823,1.264030247859823,1.264030247859823,1.264030247859823,1.4537870292773494,1.264030247859823,1.465422329970778,1.264030247859823,6.084007327695995,14.56,0.02028002442565332
204,1.4592744762440504,1.4478787469311925,1.2618068156797775,1.2618068156797775,1.2618068156797775,1.2618068156797775,1.2618068156797775,1.2618068156797775,1.4478787469311925,1.2618068156797775,1.4592744762440504,1.2618068156797775,6.084424054797973,14.56,0.020281413515993243
205,1.4532331641172298,1.4420714653150268,1.2596064135698908,1.2596064135698908,1.2596064135698908,1.2596064135698908,1.2596064135698908,1.2596064135698908,1.4420714653150268,1.2596064135698908,1.4532331641172298,1.2596064135698908,6.084840810443879,14.56,0.020282802701479596
206,1.4472961340243184,1.4363630723731409,1.2574287762381091,1.2574287762381091,1.2574287762381091,1.2574287762381091,1.2574287762381091,1.2574287762381091,1.4363630723731409,1.2574287762381091,1.4472961340243184,1.2574287762381091,6.085257594635671,14.56,0.020284191982118904
207,1.4414611844352565,1.4307515095411472,1.2552736420188617,1.2552736420188617,1.2552736420188617,1.2552736420188617,1.2552736420188617,1.2552736420188617,1.4307515095411472,1.2552736420188617,1.4414611844352565,1.2552736420188617,6.085674407375304,14.56,0.02028558135791768
208,1.4357261700973338,1.425234770147441,1.2531407528141947,1.2531407528141947,1.2531407528141947,1.2531407528141947,1.2531407528141947,1.2531407528141947,1.425234770147441,1.2531407528141947,1.4357261700973338,1.2531407528141947,6.086091248664731,14.56,0.020286970828882436
209,1.4300890003378675,1.4198108978696011,1.2510298540360139,1.2510298540360139,1.2510298540360139,1.2510298540360139,1.2510298540360139,1.2510298540360139,1.4198108978696011,1.2510298540360139,1.4300890003378675,1.2510298540360139,6.086508118505909,14.56,0.0202883603950197
210,1.4245476374257466,1.4144779852436116,1.2489406945494086,1.2489406945494086,1.2489406945494086,1.2489406945494086,1.2489406945494086,1.2489406945494086,1.4144779852436116,1.2489406945494086,1.4245476374257466,1.2489406945494086,6.0869250169007945,14.56,0.02028975005633598
211,1.4191000949895494,1.4092341722238744,1.2468730266170387,1.2468730266170387,1.2468730266170387,1.2468730266170387,1.2468730266170387,1.2468730266170387,1.4092341722238744,1.2468730266170387,1.4191000949895494,1.2468730266170387,6.087341943851342,14.56,0.020291139812837807
212,1.4137444364900391,1.4040776447920584,1.2448266058445603,1.2448266058445603,1.2448266058445603,1.2448266058445603,1.2448266058445603,1.2448266058445603,1.4040776447920584,1.2448266058445603,1.4137444364900391,1.2448266058445603,6.087758899359509,14.56,0.020292529664531697
