t,token,payment,value
284,,cash,2.38
284,,cash,30.0
284,,cash,3.78
284,C84EFF599,card,18.5
284,C23267B68,card,6.57
284,,cash,3.69
285,C5F9546F6,card,2.38
285,CFDCDCC45,card,3.58
285,C9C045214,card,3.28
286,C3A3CDBE3,card,2.38
286,,cash,13.65
286,,cash,2.29
286,C14E22CD0,card,1.69
287,CB31AB2AF,card,1.19
287,C5151387E,card,5.9
288,CEF8981CD,card,1.19
288,C8DC0079C,card,6.78
289,C2BF88D6B,card,3.78
289,CCA2F133A,card,3.18
289,,cash,1.19
289,C069E1E58,card,12.68
290,CA4D56417,card,4.78
290,C430DEDE6,card,6.58
290,,cash,2.99
290,,cash,6.98
290,,cash,1.19
290,,cash,7.07
291,C5A224A71,card,11.56
291,CF85AD3C0,card,4.49
291,C9691599F,card,2.69
291,,cash,2.79
291,CD300253D,card,2.38
291,,cash,1.19
291,C0F6F305B,card,3.49
292,,cash,6.98
292,C4BDE3FF9,card,1.99
292,CEA168548,card,10.99
292,C884D0B07,card,4.08
292,C268590D6,card,23.88
292,CC4BC16A5,card,3.78
293,C62F49C74,card,2.38
293,C012BE5C3,card,8.98
293,,cash,5.76
294,,cash,1.69
294,CDBD17730,card,2.29
294,,cash,2.59
294,C1840425E,card,2.19
295,CB678C82D,card,1.89
296,C54AF51FC,card,18.79
297,CF2E7D74B,card,9.69
298,,cash,19.3
298,C2F56A2E9,card,3.18
298,,cash,1.19
298,,cash,16.59
299,C09FC37C6,card,1.89
299,CA834BD95,card,14.34
299,C466B0364,card,1.7
300,CE4A38933,card,3.49
301,,cash,1.89
301,,cash,6.98
302,,cash,5.07
302,C5D8063FF,card,2.69
302,CFBB8E94E,card,9.29
302,C99EF6F1D,card,3.38
303,,cash,1.69
303,,cash,3.19
303,C7496C00A,card,16.23
303,C12CD49D9,card,2.98
303,CB105CFA8,card,4.47
304,C4F3C5567,card,3.38
304,CED74DB36,card,2.49
304,C8BAB2085,card,1.89
304,C29E3A654,card,21.29
304,,cash,1.29
305,C6652B5F2,card,3.19
305,,cash,6.69
305,,cash,15.18
305,C40F806EF,card,1.49
305,CDF308CBE,card,3.58
305,,cash,10.07
305,,cash,3.49
305,,cash,3.79
306,C580D677A,card,9.19
306,CF645ECC9,card,2.29
306,C947C7298,card,1.89
306,C32B4F857,card,12.89
307,,cash,12.89
308,C6F23C7F5,card,17.98
308,,cash,3.18
308,CAB92D313,card,1.19
308,,cash,2.95
308,CE801DEB1,card,11.59
309,C86382400,card,8.69
309,C2470ADDF,card,4.89
309,CC2A733AE,card,8.79
310,,cash,3.38
310,CFF163ECC,card,3.49
310,,cash,6.19
311,,cash,7.67
311,,cash,1.49
311,C77F41988,card,1.99
312,,cash,3.78
312,,cash,1.49
313,C529A6AE5,card,14.29
313,,cash,3.49
313,C8F097603,card,18.69
313,C2D41FFD2,card,15.7
314,,cash,2.09
314,C69B0CB70,card,11.26
316,C07E750CF,card,6.69
316,,cash,5.38
316,C44565C6D,card,15.17
317,,cash,2.98
317,,cash,4.77
317,C1EFDB15A,card,7.18
317,,cash,1.29
317,C5B6CBCF8,card,9.6
318,CF9A302B7,card,14.6
319,C97DB8806,card,1.79
319,C361211D5,card,1.69
320,,cash,1.89
320,,cash,1.29
320,C10B862C2,card,2.09
321,,cash,14.29
321,C4D276E60,card,1.49
321,CEB5FF43F,card,1.89
321,C89967D8E,card,42.39
322,C27CEC35D,card,22.69
322,,cash,14.87
324,C643DCEFB,card,1.79
324,C0274544A,card,3.09
324,,cash,6.77
324,C3EE323E8,card,5.9
326,,cash,12.94
326,C7B522F76,card,1.39
326,C198AB4C5,card,2.58
326,CB7C13A94,card,2.18
327,C55F98063,card,1.89
327,CF4300632,card,1.09
327,C92688F81,card,1.29
327,C309F1550,card,3.38
328,,cash,4.78
328,,cash,3.58
328,,cash,2.4
329,CA97DEC1C,card,3.49
329,C47B475EB,card,8.89
330,CE5ECFBBA,card,4.38
330,C84234109,card,1.39
330,C225BC6D8,card,1.69
330,CC0924C97,card,13.19
330,C5ECAD266,card,1.39
330,CFD015835,card,1.69
331,C9B39A184,card,1.39
331,C39702753,card,14.57
331,,cash,2.28
331,,cash,5.38
332,C1417B840,card,6.98
332,,cash,1.69
332,,cash,1.19
332,CEEBD0DBD,card,9.77
333,C8CF5930C,card,4.09
333,C2B2C18DB,card,6.57
333,CC9649EAA,card,3.78
333,,cash,2.38
333,C05D26DC8,card,6.49
334,,cash,1.04
334,C42417956,card,5.4
334,CE079FF25,card,13.86
334,,cash,2.08
334,,cash,8.45
334,,cash,10.06
335,,cash,2.38
335,,cash,4.17
335,C95C6A50F,card,5.38
335,C33FD2ADE,card,14.68
335,,cash,12.99
335,,cash,1.69
336,C0EA4BFCB,card,2.49
336,,cash,8.16
336,C4B138B69,card,3.78
336,CE94A1138,card,1.19
336,,cash,20.09
337,,cash,12.75
337,,cash,10.56
337,,cash,4.18
337,C005F71B3,card,11.17
338,,cash,2.18
338,C3CCE7CD1,card,6.98
338,CDB06C2A0,card,2.09
339,C793D487F,card,17.29
339,,cash,1.79
339,CB5AC579D,card,8.69
339,C53E4DD6C,card,24.76
339,CF21B233B,card,2.85
339,,cash,3.59
339,C2E8A2E59,card,2.59
340,,cash,4.29
340,C6AF93DE7,card,3.38
340,,cash,7.77
340,,cash,4.07
340,C45A08ED4,card,1.09
340,,cash,2.09
340,,cash,1.89
340,C2046E3C1,card,1.19
341,CBE7D6990,card,18.58
341,C5CB5EF6F,card,8.89
341,,cash,8.89
341,C9924FA8D,card,4.18
342,C375B405C,card,1.79
342,,cash,3.49
342,C73CA4FFA,card,2.78
342,,cash,1.19
342,,cash,2.59
342,C4E71A0D7,card,2.39
342,CECA826A6,card,8.89
342,,cash,5.18
343,C291735C4,card,3.49
343,CC74FBB93,card,13.69
343,C65860162,card,7.18
343,C03BE8731,card,16.35
344,,cash,12.79
344,,cash,5.37
344,,cash,4.38
345,C7C9B61FD,card,8.58
345,C1AD3E74C,card,8.79
345,,cash,10.84
345,C5742F2EA,card,1.79
345,CF57978B9,card,1.79
345,,cash,2.39
346,C31E847C7,card,1.19
346,CD020CD96,card,12.28
346,,cash,4.29
347,,cash,2.39
347,,cash,2.18
347,C48FEA452,card,7.89
347,CE7352A21,card,8.49
347,C856DB3F0,card,6.98
347,C23A4394F,card,9.98
348,CC1DCBF1E,card,3.47
348,C601304ED,card,4.29
348,CFE4B8ABC,card,2.09
348,C9C82100B,card,19.28
348,C3ABA99DA,card,2.09
348,CD8F11FA9,card,6.39
348,,cash,12.75
349,C1560EB37,card,3.58
349,CB3977086,card,2.19
350,,cash,9.19
350,,cash,1.79
350,C8E3EC5F3,card,4.8
350,C2C754B42,card,1.49
350,CCAADD111,card,1.39
351,C68E456E0,card,13.79
351,,cash,4.18
351,CA553220E,card,9.37
352,,cash,1.79
352,CE1C231AC,card,5.67
352,C7FFAB77B,card,2.99
353,C1E313CCA,card,3.58
354,CBC698299,card,8.69
354,,cash,1.99
355,,cash,1.19
355,C970F17F6,card,2.85
355,C35479D45,card,5.77
355,CD37EE314,card,1.39
355,C71B568E3,card,8.17
356,C0FEDEEB2,card,6.39
356,CAE247401,card,1.19
356,C4C5CFDD0,card,4.8
356,CEA9343AF,card,4.78
357,,cash,2.09
357,,cash,10.59
358,CC53AD49C,card,9.59
358,,cash,13.38
358,C01A9A03A,card,4.78
358,C9FE02989,card,4.78
358,,cash,9.98
360,CDC4F3517,card,2.59
360,C7A87BAE6,card,1.79
360,,cash,1.09
361,CB6F68604,card,3.49
361,C552D0FD3,card,3.58
361,,cash,4.09
362,,cash,2.64
362,C2FD360C0,card,16.71
363,CCE0BE69F,card,3.18
363,C6C426C6E,card,1.99
363,C0A7AF23D,card,8.49
363,,cash,10.08
363,,cash,2.39
364,CE520472A,card,1.69
365,C8358CCF9,card,2.78
365,C218F5248,card,4.49
365,CBFC7D807,card,2.75
