t,token,payment,value
271,,cash,7.02
271,CAA4860AC,card,1.61
271,,cash,1.61
271,CE6B76FCA,card,14.76
272,C84EFF599,card,4.98
273,C23267B68,card,1.19
273,CC15EC127,card,11.98
274,,cash,3.58
274,CFDCDCC45,card,3.48
274,C9C045214,card,9.69
274,C3A3CDBE3,card,3.18
276,,cash,9.88
276,C76ABA701,card,14.98
276,,cash,2.55
276,CB31AB2AF,card,2.38
276,C5151387E,card,1.79
277,CEF8981CD,card,2.55
277,C8DC0079C,card,2.18
277,,cash,5.77
277,CCA2F133A,card,4.18
277,C68679889,card,7.49
277,C069E1E58,card,5.78
277,CA4D56417,card,1.89
277,,cash,14.49
277,CE14473B5,card,26.76
277,,cash,0.99
278,,cash,2.39
278,,cash,4.38
279,C5A224A71,card,4.37
279,CF85AD3C0,card,3.28
279,,cash,9.39
279,,cash,3.98
279,,cash,2.49
279,,cash,3.18
280,,cash,20.45
281,CADA7B62A,card,10.14
281,,cash,4.58
281,,cash,3.19
281,,cash,1.79
281,C268590D6,card,1.19
281,CC4BC16A5,card,1.19
282,,cash,3.29
282,C012BE5C3,card,8.09
282,,cash,1.59
282,,cash,1.69
283,CDBD17730,card,3.18
284,,cash,1.99
284,,cash,1.79
284,CB678C82D,card,1.09
284,,cash,2.18
284,,cash,25.94
284,,cash,3.38
284,C2F56A2E9,card,15.58
284,CCD8D28B8,card,5.77
284,,cash,3.19
285,C09FC37C6,card,2.18
285,CA834BD95,card,2.98
285,C466B0364,card,2.88
285,CE4A38933,card,1.09
286,C82DA0E82,card,2.18
286,,cash,12.15
286,,cash,3.89
286,C5D8063FF,card,1.09
287,CFBB8E94E,card,1.09
287,C99EF6F1D,card,5.1
288,C3827F4EC,card,0.99
288,CD65E7ABB,card,6.08
289,C7496C00A,card,4.38
289,C12CD49D9,card,2.78
289,,cash,0.99
289,C4F3C5567,card,10.68
290,CED74DB36,card,3.38
290,C8BAB2085,card,6.87
290,,cash,2.59
290,,cash,6.18
290,,cash,1.09
290,,cash,5.27
291,CA2C18110,card,10.16
291,C40F806EF,card,7.78
291,CDF308CBE,card,2.49
291,,cash,2.39
291,C1B9F9BDC,card,2.18
291,,cash,1.09
291,C580D677A,card,3.09
292,,cash,6.18
292,C947C7298,card,1.69
292,C32B4F857,card,9.39
292,CD0EB7E26,card,3.58
292,C6F23C7F5,card,21.78
292,C0D5A4D44,card,3.38
293,CAB92D313,card,2.18
293,C49C958E2,card,5.1
293,,cash,4.96
294,,cash,1.49
294,C2470ADDF,card,2.39
294,,cash,2.29
294,C60DFB97D,card,2.29
295,CFF163ECC,card,1.69
296,C9D4E849B,card,1.69
297,C3B850A6A,card,8.49
297,,cash,9.39
298,,cash,16.18
298,C162C9F47,card,2.78
298,CB463E516,card,2.18
298,C529A6AE5,card,25.37
299,CF0D2F0B4,card,1.7
299,C8F097603,card,12.15
299,C2D41FFD2,card,1.51
300,CCB7845A1,card,3.09
301,C69B0CB70,card,15.59
301,C07E750CF,card,8.35
302,,cash,4.47
302,C44565C6D,card,2.59
302,CE28EA23C,card,8.09
302,C80C52B8B,card,3.08
303,,cash,1.49
303,,cash,1.99
303,C5B6CBCF8,card,13.27
303,CF9A302B7,card,4.58
303,C97DB8806,card,3.97
304,C361211D5,card,2.98
304,CD44A97A4,card,2.19
304,,cash,1.69
304,C10B862C2,card,15.78
304,,cash,7.57
304,C4D276E60,card,28.2
304,,cash,4.38
305,C89967D8E,card,2.89
305,,cash,0.99
305,,cash,13.78
305,C643DCEFB,card,1.29
305,C0274544A,card,3.18
305,,cash,10.96
305,,cash,3.09
305,,cash,5.78
306,,cash,5.78
306,,cash,6.29
306,CB7C13A94,card,1.59
307,,cash,14.19
307,,cash,2.18
308,C92688F81,card,19.38
308,,cash,2.78
308,CCED79B2F,card,0.99
308,,cash,3.69
308,C0B45664D,card,10.68
309,CA97DEC1C,card,8.09
309,C47B475EB,card,4.29
309,CE5ECFBBA,card,7.79
310,,cash,3.18
310,C225BC6D8,card,3.09
310,CC0924C97,card,8.09
310,,cash,2.78
310,CFD015835,card,9.38
311,,cash,8.96
311,,cash,1.29
311,CD7A8AD22,card,1.79
312,,cash,3.38
312,,cash,1.39
313,CB24E3E1F,card,14.45
313,,cash,3.09
313,CEEBD0DBD,card,16.79
314,,cash,1.89
314,C2B2C18DB,card,10.16
316,CC9649EAA,card,5.99
316,,cash,4.98
316,C05D26DC8,card,20.37
317,,cash,2.68
317,,cash,4.37
317,CE079FF25,card,6.58
317,,cash,1.29
317,C1CE8CA43,card,2.75
318,CBB1F5012,card,13.0
319,C5957D9E1,card,1.69
319,CF78E5FB0,card,1.49
319,,cash,2.49
320,,cash,2.75
320,,cash,10.49
320,,cash,1.19
320,C0EA4BFCB,card,1.89
321,CACDB059A,card,8.09
321,,cash,3.58
321,CE94A1138,card,1.19
321,,cash,3.09
321,C25B91C46,card,1.19
321,CC3F06215,card,3.18
322,C6228EBE4,card,20.59
322,,cash,12.83
324,C9E97F702,card,1.49
324,C3CCE7CD1,card,2.79
324,,cash,6.27
324,C793D487F,card,7.38
326,,cash,16.9
326,,cash,20.39
326,,cash,5.87
326,,cash,1.29
327,C9053A88A,card,1.69
327,C2E8A2E59,card,0.99
327,CCCC2B428,card,1.19
327,C6AF93DE7,card,2.98
328,,cash,4.38
328,,cash,3.18
328,,cash,1.99
329,CE3D714A3,card,3.09
329,C820F9A72,card,9.09
330,C2046E3C1,card,4.18
330,CBE7D6990,card,2.29
330,C5CB5EF6F,card,1.49
330,CFAEC753E,card,24.18
330,C9924FA8D,card,1.29
330,C375B405C,card,1.59
331,CD593C62B,card,1.29
331,C73CA4FFA,card,13.07
331,,cash,2.08
331,CB0395B18,card,9.77
332,C4E71A0D7,card,6.18
332,CECA826A6,card,3.28
332,C8AE0AC75,card,13.76
332,C291735C4,card,6.18
332,,cash,2.58
333,C65860162,card,8.35
333,,cash,2.09
333,CA1F50C80,card,5.07
333,C402D925F,card,8.09
334,,cash,0.94
334,C7C9B61FD,card,4.83
334,C1AD3E74C,card,8.03
334,,cash,1.23
334,,cash,14.89
334,,cash,7.69
334,,cash,22.98
335,,cash,2.18
335,,cash,3.77
335,C6E575365,card,4.78
335,C0C8FD934,card,13.04
335,,cash,12.69
335,,cash,1.79
336,CE7352A21,card,2.29
336,,cash,7.36
336,C23A4394F,card,3.18
336,CC1DCBF1E,card,1.09
336,,cash,12.69
337,,cash,15.04
337,,cash,9.36
337,,cash,3.78
337,CD8F11FA9,card,10.17
338,,cash,1.98
338,C1560EB37,card,6.18
338,CB3977086,card,6.09
339,C51CFF655,card,15.69
339,,cash,1.59
339,C8E3EC5F3,card,8.09
339,C2C754B42,card,22.56
339,CCAADD111,card,2.55
339,,cash,6.58
339,C071CDCBF,card,2.39
340,,cash,3.89
340,C438BABDD,card,2.18
340,,cash,7.27
340,,cash,3.57
340,,cash,3.48
340,,cash,5.98
340,,cash,1.79
340,CF8D88E27,card,1.09
341,C970F17F6,card,16.58
341,C35479D45,card,7.79
341,,cash,8.39
341,C71B568E3,card,3.98
342,C0FEDEEB2,card,1.59
342,,cash,3.09
342,C4C5CFDD0,card,4.58
342,,cash,1.09
342,,cash,2.39
342,C27024ECD,card,2.19
342,CC53AD49C,card,8.09
342,,cash,4.78
343,C01A9A03A,card,3.09
343,C9FE02989,card,12.49
343,C3E18AF58,card,6.58
343,CDC4F3517,card,10.49
344,,cash,12.09
344,,cash,4.87
344,,cash,13.94
345,C552D0FD3,card,6.58
345,CF36595A2,card,8.75
345,,cash,10.08
345,C2FD360C0,card,1.59
345,CCE0BE69F,card,1.59
345,,cash,2.19
346,C0A7AF23D,card,1.09
346,CA8B17B8C,card,11.18
346,,cash,3.79
347,,cash,2.29
347,,cash,1.98
347,C218F5248,card,7.39
347,CBFC7D807,card,7.79
347,C5DFE21D6,card,6.18
347,CFC36A7A5,card,9.08
348,C9A6D2D74,card,3.17
348,C38A5B2C3,card,3.89
348,CD6DC3892,card,1.99
348,C7514BE61,card,17.28
348,C134B0430,card,1.99
348,CB1838D8F,card,5.99
348,,cash,12.74
349,CEDF2992D,card,3.18
349,C8C291EFC,card,4.58
350,,cash,8.39
350,,cash,1.59
350,C66CF73E9,card,4.5
350,C0507F9B8,card,1.29
350,CA33E7F77,card,1.29
351,C4176C4C6,card,14.08
351,,cash,3.98
351,C7DE5D064,card,12.27
352,,cash,1.59
352,CBA54DF82,card,5.27
352,C588B2551,card,2.79
353,CF6C3AB20,card,3.38
353,,cash,2.39
353,,cash,2.39
354,CD1693C1D,card,8.09
354,,cash,1.89
355,,cash,1.09
355,CAC10910A,card,2.65
355,C4A4716D9,card,5.27
355,CE87F9CA8,card,2.29
355,C86B6E267,card,7.37
356,C24ED6836,card,5.79
356,CC325F185,card,1.09
356,C615C7754,card,4.5
356,CFF94FD23,card,4.38
357,,cash,1.99
357,,cash,9.69
357,CDA3A4E10,card,12.89
358,C7872D7EF,card,9.09
358,,cash,12.48
358,CB4E1A30D,card,4.38
358,C531828DC,card,4.38
358,,cash,9.38
360,C8F87347A,card,2.39
360,C2DBFBDC9,card,1.59
360,,cash,0.99
361,C6A2E8957,card,3.19
361,C08650F26,card,3.28
361,,cash,3.79
362,,cash,2.46
362,CE30B6013,card,15.95
363,C8143E9E2,card,2.98
363,C1F7A6FB1,card,1.79
363,CBDB2F500,card,8.39
363,,cash,9.38
363,,cash,2.19
364,C9858467D,card,1.59
365,C3690CFCC,card,2.58
365,CD4C7559B,card,4.29
365,C72FFDB6A,card,2.55
