t,cost_Alcoholic Beverages,cost_Bakery and Bread,cost_Beverages (Non-Alcoholic),cost_Dairy and Eggs,cost_Fresh Produce,cost_Frozen Foods,cost_Household and Cleaning Supplies,cost_Meat and Poultry,cost_Pantry Staples and Packaged Goods,cost_Personal Care and Health,cost_Seafood,cost_Snacks and Confectionery,utility_rate,wage_rate,storage_rate
106,1.1254409216154202,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.0072866936610374,1.1254409216154202,1.0072866936610374,6.043720161966224,14.0,0.020145733873220748
107,1.1234565352822103,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.0073556882631312,1.1234565352822103,1.0073556882631312,6.0441341295787865,14.0,0.020147113765262622
108,1.1215096302712726,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.0074246875910444,1.1215096302712726,1.0074246875910444,6.0445481255462665,14.0,0.02014849375182089
109,1.119599463010537,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.007493691645101,1.119599463010537,1.007493691645101,6.044962149870606,14.0,0.02014987383290202
110,1.11772530663519,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.0075627004256242,1.11772530663519,1.0075627004256242,6.045376202553745,14.0,0.020151254008512486
111,1.1158864505500428,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.0076317139329383,1.1158864505500428,1.0076317139329383,6.045790283597629,14.0,0.020152634278658765
112,1.1140822000052737,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.0077007321673668,1.1140822000052737,1.0077007321673668,6.046204393004201,14.0,0.020154014643347335
113,1.1123118756850776,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.0077697551292335,1.1123118756850776,1.0077697551292335,6.046618530775401,14.0,0.02015539510258467
114,1.110574813308773,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.0078387828188624,1.110574813308773,1.0078387828188624,6.047032696913174,14.0,0.02015677565637725
115,1.1088703632439376,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.007907815236577,1.1088703632439376,1.007907815236577,6.047446891419462,14.0,0.020158156304731542
116,1.1071978901311565,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.0079768523827013,1.1071978901311565,1.0079768523827013,6.047861114296207,14.0,0.020159537047654025
117,1.1055567725199837,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.0080458942575592,1.1055567725199837,1.0080458942575592,6.048275365545355,14.0,0.020160917885151185
118,1.103946402515736,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.0081149408614747,1.103946402515736,1.0081149408614747,6.048689645168848,14.0,0.020162298817229495
119,1.1023661854367481,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.0081839921947715,1.1023661854367481,1.0081839921947715,6.049103953168629,14.0,0.02016367984389543
120,1.1008155394817374,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.0082530482577738,1.1008155394817374,1.0082530482577738,6.0495182895466435,14.0,0.02016506096515548
121,1.099293895406932,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.0083221090508052,1.099293895406932,1.0083221090508052,6.049932654304831,14.0,0.020166442181016105
122,1.0978006962126416,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.00839117457419,1.0978006962126416,1.00839117457419,6.05034704744514,14.0,0.0201678234914838
123,1.0963353968389458,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0084602448282523,1.0963353968389458,1.0084602448282523,6.0507614689695135,14.0,0.020169204896565044
124,1.094897463870201,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.0085293198133156,1.094897463870201,1.0085293198133156,6.051175918879894,14.0,0.020170586396266312
125,1.0934863752480763,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0085983995297045,1.0934863752480763,1.0085983995297045,6.051590397178227,14.0,0.020171967990594092
126,1.0921016199928277,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0086674839777428,1.0921016199928277,1.0086674839777428,6.0520049038664565,14.0,0.020173349679554857
127,1.0907426979325445,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0087365731577547,1.0907426979325445,1.0087365731577547,6.052419438946528,14.0,0.020174731463155095
128,1.0894091194401079,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0088056670700642,1.0894091194401079,1.0088056670700642,6.0528340024203855,14.0,0.020176113341401285
129,1.0881004051776042,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0088747657149957,1.0881004051776042,1.0088747657149957,6.053248594289974,14.0,0.020177495314299913
130,1.0868160858479545,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.008943869092873,1.0868160858479545,1.008943869092873,6.053663214557238,14.0,0.02017887738185746
131,1.0855557019535274,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0090129772040206,1.0855557019535274,1.0090129772040206,6.054077863224124,14.0,0.02018025954408041
132,1.0843188035615023,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0090820900487625,1.0843188035615023,1.0090820900487625,6.054492540292575,14.0,0.02018164180097525
133,1.0831049500757768,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.009151207627423,1.0831049500757768,1.009151207627423,6.054907245764538,14.0,0.02018302415254846
134,1.0819137100151994,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0092203299403264,1.0819137100151994,1.0092203299403264,6.055321979641958,14.0,0.020184406598806527
135,1.08074466079793,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.0092894569877968,1.08074466079793,1.0092894569877968,6.055736741926781,14.0,0.020185789139755935
136,1.0795973885317351,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0093585887701588,1.0795973885317351,1.0093585887701588,6.056151532620953,14.0,0.020187171775403176
137,1.0784714878100234,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0094277252877364,1.0784714878100234,1.0094277252877364,6.056566351726419,14.0,0.020188554505754727
138,1.0773665615134491,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0094968665408544,1.0773665615134491,1.0094968665408544,6.056981199245126,14.0,0.020189937330817087
139,1.0762822206169016,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0095660125298365,1.0762822206169016,1.0095660125298365,6.057396075179019,14.0,0.02019132025059673
140,1.0752180840017163,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0096351632550076,1.0752180840017163,1.0096351632550076,6.057810979530045,14.0,0.020192703265100153
141,1.0741737782729446,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0097043187166919,1.0741737782729446,1.0097043187166919,6.058225912300151,14.0,0.020194086374333838
142,1.0731489375815222,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.009773478915214,1.0731489375815222,1.009773478915214,6.058640873491283,14.0,0.02019546957830428
143,1.0721432034511889,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.009842643850898,1.0721432034511889,1.009842643850898,6.059055863105389,14.0,0.020196852877017963
144,1.071156224610011,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.0099118135240688,1.071156224610011,1.0099118135240688,6.059470881144413,14.0,0.020198236270481375
145,1.0701876568263677,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0099809879350505,1.0701876568263677,1.0099809879350505,6.059885927610303,14.0,0.02019961975870101
146,1.06923716274926,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.010050167084168,1.06923716274926,1.010050167084168,6.060301002505008,14.0,0.02020100334168336
147,1.0683044117528169,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0101193509717457,1.0683044117528169,1.0101193509717457,6.060716105830474,14.0,0.020202387019434914
148,1.067389079784869,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.010188539598108,1.067389079784869,1.010188539598108,6.061131237588649,14.0,0.020203770791962162
149,1.0664908492194654,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0102577329635796,1.0664908492194654,1.0102577329635796,6.061546397781477,14.0,0.02020515465927159
150,1.0656094087132186,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0103269310684853,1.0656094087132186,1.0103269310684853,6.061961586410911,14.0,0.020206538621369705
151,1.0647444530653591,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0103961339131493,1.0647444530653591,1.0103961339131493,6.062376803478896,14.0,0.020207922678262987
152,1.0638956830813935,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0104653414978966,1.0638956830813935,1.0104653414978966,6.0627920489873794,14.0,0.020209306829957932
153,1.0630628054402547,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0105345538230517,1.0630628054402547,1.0105345538230517,6.06320732293831,14.0,0.020210691076461035
154,1.062245532564844,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.0106037708889395,1.062245532564844,1.0106037708889395,6.063622625333637,14.0,0.02021207541777879
155,1.061443582495864,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.0106729926958844,1.061443582495864,1.0106729926958844,6.064037956175307,14.0,0.02021345985391769
156,1.0606566787688456,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0107422192442115,1.0606566787688456,1.0107422192442115,6.0644533154652684,14.0,0.02021484438488423
157,1.0598845502942773,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0108114505342454,1.0598845502942773,1.0108114505342454,6.064868703205472,14.0,0.020216229010684907
158,1.0591269312407428,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0108806865663107,1.0591269312407428,1.0108806865663107,6.065284119397864,14.0,0.020217613731326214
159,1.0583835609209844,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0109499273407325,1.0583835609209844,1.0109499273407325,6.065699564044396,14.0,0.02021899854681465
160,1.0576541836808053,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0110191728578357,1.0576541836808053,1.0110191728578357,6.066115037147014,14.0,0.020220383457156713
161,1.0569385487907277,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0110884231179447,1.0569385487907277,1.0110884231179447,6.066530538707668,14.0,0.020221768462358895
162,1.0562364103403303,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0111576781213847,1.0562364103403303,1.0111576781213847,6.066946068728308,14.0,0.020223153562427695
163,1.0623138205481932,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0112269378684806,1.0623138205481932,1.0112269378684806,6.067361627210884,14.0,0.02022453875736961
164,1.0765657461403275,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0112962023595573,1.0765657461403275,1.0112962023595573,6.067777214157344,14.0,0.020225924047191146
165,1.0910216597862608,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0113654715949396,1.0910216597862608,1.0113654715949396,6.068192829569638,14.0,0.020227309431898793
166,1.105684427519562,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.0114347455749526,1.105684427519562,1.0114347455749526,6.068608473449716,14.0,0.020228694911499052
167,1.1205569561453887,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.0115040242999211,1.1205569561453887,1.0115040242999211,6.069024145799527,14.0,0.020230080485998423
168,1.1356421938114938,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.0115733077701705,1.1356421938114938,1.0115733077701705,6.069439846621023,14.0,0.020231466155403412
169,1.1509431305874227,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.0116425959860254,1.1509431305874227,1.0116425959860254,6.0698555759161525,14.0,0.020232851919720508
170,1.1664627990520147,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.0117118889478112,1.1664627990520147,1.0117118889478112,6.0702713336868666,14.0,0.020234237778956225
171,1.1822042748893198,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.0117811866558526,1.1822042748893198,1.0117811866558526,6.070687119935116,14.0,0.02023562373311705
172,1.198170677493053,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.0118504891104751,1.198170677493053,1.0118504891104751,6.071102934662851,14.0,0.020237009782209502
173,1.2143651705796945,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.0119197963120035,1.2143651705796945,1.0119197963120035,6.07151877787202,14.0,0.02023839592624007
174,1.2307909628103695,1.0180889479662236,1.0119891082607633,1.0119891082607633,1.0119891082607633,1.0119891082607633,1.0119891082607633,1.0119891082607633,1.0180889479662236,1.0119891082607633,1.2307909628103695,1.0119891082607633,6.07193464956458,14.0,0.020239782165215266
175,1.247451308421611,1.026242713525589,1.0120584249570792,1.0120584249570792,1.0120584249570792,1.0120584249570792,1.0120584249570792,1.0120584249570792,1.026242713525589,1.0120584249570792,1.247451308421611,1.0120584249570792,6.072350549742476,14.0,0.020241168499141586
176,1.2643495078651468,1.0344617817217523,1.0121277464012768,1.0121277464012768,1.0121277464012768,1.0121277464012768,1.0121277464012768,1.0121277464012768,1.0344617817217523,1.0121277464012768,1.2643495078651468,1.0121277464012768,6.072766478407661,14.0,0.020242554928025538
177,1.2714367663270418,1.0427466755565513,1.0121970725936809,1.0121970725936809,1.0121970725936809,1.0121970725936809,1.0121970725936809,1.0121970725936809,1.0427466755565513,1.0121970725936809,1.2714367663270418,1.0121970725936809,6.073182435562085,14.0,0.020243941451873616
178,1.2667406145994955,1.0510979222204901,1.0122664035346172,1.0122664035346172,1.0122664035346172,1.0122664035346172,1.0122664035346172,1.0122664035346172,1.0510979222204901,1.0122664035346172,1.2667406145994955,1.0122664035346172,6.073598421207703,14.0,0.020245328070692344
179,1.262140430564526,1.0595160531262844,1.0123357392244106,1.0123357392244106,1.0123357392244106,1.0123357392244106,1.0123357392244106,1.0123357392244106,1.0595160531262844,1.0123357392244106,1.262140430564526,1.0123357392244106,6.074014435346463,14.0,0.020246714784488213
180,1.2576339986939349,1.0680016039426776,1.0124050796633863,1.0124050796633863,1.0124050796633863,1.0124050796633863,1.0124050796633863,1.0124050796633863,1.0680016039426776,1.0124050796633863,1.2576339986939349,1.0124050796633863,6.074430477980318,14.0,0.020248101593267728
181,1.2532191640083534,1.0765551146285277,1.01247442485187,1.01247442485187,1.01247442485187,1.01247442485187,1.01247442485187,1.01247442485187,1.0765551146285277,1.01247442485187,1.2532191640083534,1.01247442485187,6.07484654911122,14.0,0.0202494884970374
182,1.2488938301183878,1.0377857436144298,0.9665190577542692,0.9665190577542692,0.9665190577542692,0.9665190577542692,1.0125437747901869,0.9665190577542692,1.0377857436144298,1.0125437747901869,1.1921259287493702,0.9665190577542692,6.075262648741122,14.56,0.020250875495803736
183,1.2446559573390084,1.0507349561317916,0.9665852599569048,0.9665852599569048,0.9665852599569048,0.9665852599569048,1.0126131294786622,0.9665852599569048,1.0507349561317916,1.0126131294786622,1.1880806865508715,0.9665852599569048,6.075678776871973,14.56,0.020252262589573244
184,1.240503560874078,1.0638457454542412,0.9666514666940929,0.9666514666940929,0.9666514666940929,0.9666514666940929,1.0126824889176211,0.9666514666940929,1.0638457454542412,1.0126824889176211,1.1841170353798016,0.9666514666940929,6.076094933505727,14.56,0.020253649778352423
185,1.2364347090681147,1.0771201276938718,0.9667176779661443,0.9667176779661443,0.9667176779661443,0.9667176779661443,1.0127518531073894,0.9667176779661443,1.0771201276938718,1.0127518531073894,1.1802331313832004,0.9667176779661443,6.076511118644336,14.56,0.020255037062147787
186,1.2324475217224589,1.0905601441192827,0.9667838937733699,0.9667838937733699,0.9667838937733699,0.9667838937733699,1.0128212220482924,0.9667838937733699,1.0905601441192827,1.0128212220482924,1.1764271798259833,0.9667838937733699,6.076927332289754,14.56,0.02025642444096585
187,1.2285401684731834,1.1041678614694757,0.96685011411608,0.96685011411608,0.96685011411608,0.96685011411608,1.0128905957406553,0.96685011411608,1.1041678614694757,1.0128905957406553,1.172697433542584,0.96685011411608,6.0773435744439315,14.56,0.020257811914813108
188,1.2247108672282025,1.1096999459155974,0.9669163389945853,0.9669163389945853,0.9669163389945853,0.9669163389945853,1.0129599741848037,0.9669163389945853,1.1096999459155974,1.0129599741848037,1.1690421914451024,0.9669163389945853,6.077759845108822,14.56,0.020259199483696075
189,1.220957882661132,1.1126835320876962,0.9669825684091964,0.9669825684091964,0.9669825684091964,0.9669825684091964,1.013029357381063,0.9669825684091964,1.1126835320876962,1.013029357381063,1.165459797085626,0.9669825684091964,6.0781761442863775,14.56,0.02026058714762126
190,1.217279524759585,1.1157084623950462,0.9670488023602243,0.9670488023602243,0.9670488023602243,0.9670488023602243,1.0130987453297589,0.9670488023602243,1.1157084623950462,1.0130987453297589,1.1619486372705128,0.9670488023602243,6.078592471978553,14.56,0.020261974906595176
191,1.2136741474256882,1.1187744778830022,0.9671150408479795,0.9671150408479795,0.9671150408479795,0.9671150408479795,1.0131681380312167,0.9671150408479795,1.1187744778830022,1.0131681380312167,1.1585071407245204,0.9671150408479795,6.0790088281873,14.56,0.020263362760624334
192,1.2101401471266915,1.1218813271521229,0.9671812838727729,0.9671812838727729,0.9671812838727729,0.9671812838727729,1.0132375354857621,0.9671812838727729,1.1218813271521229,1.0132375354857621,1.155133776802751,0.9671812838727729,6.079425212914573,14.56,0.020264750709715243
193,1.206675961593654,1.1250287661785843,0.9672475314349149,0.9672475314349149,0.9672475314349149,0.9672475314349149,1.0133069376937205,0.9672475314349149,1.1250287661785843,1.0133069376937205,1.1518270542484879,0.9672475314349149,6.079841626162323,14.56,0.02026613875387441
194,1.2032800685662726,1.1282165581400734,0.9673137835347168,0.9673137835347168,0.9673137835347168,0.9673137835347168,1.0133763446554176,0.9673137835347168,1.1282165581400734,1.0133763446554176,1.1485855199950783,0.9673137835347168,6.080258067932506,14.56,0.020267526893108352
195,1.1999509845820036,1.131444473246971,0.9673800401724891,0.9673800401724891,0.9673800401724891,0.9673800401724891,1.0134457563711792,0.9673800401724891,1.131444473246971,1.0134457563711792,1.1454077580100943,0.9673800401724891,6.0806745382270755,14.56,0.020268915127423584
196,1.196687263807712,1.1321053982291238,0.9674463013485427,0.9674463013485427,0.9674463013485427,0.9674463013485427,1.0135151728413305,0.9674463013485427,1.1321053982291238,1.0135151728413305,1.1422923881800886,0.9674463013485427,6.081091037047983,14.56,0.02027030345682661
197,1.1934874969121676,1.1292455010840694,0.9675125670631883,0.9675125670631883,0.9675125670631883,0.9675125670631883,1.0135845940661974,0.9675125670631883,1.1292455010840694,1.0135845940661974,1.1392380652343417,0.9675125670631883,6.081507564397184,14.56,0.02027169188132395
198,1.1903503099777648,1.1264411956850073,0.9675788373167372,0.9675788373167372,0.9675788373167372,0.9675788373167372,1.0136540200461057,0.9675788373167372,1.1264411956850073,1.0136540200461057,1.1362434777060482,0.9675788373167372,6.081924120276634,14.56,0.020273080400922114
199,1.187274363449928,1.1236913059402363,0.9676451121094998,0.9676451121094998,0.9676451121094998,0.9676451121094998,1.0137234507813808,0.9676451121094998,1.1236913059402363,1.0137234507813808,1.1333073469294768,0.9676451121094998,6.082340704688285,14.56,0.020274469015627617
200,1.1842583511227314,1.1209946845958882,0.9677113914417873,0.9677113914417873,0.9677113914417873,0.9677113914417873,1.0137928862723486,0.9677113914417873,1.1209946845958882,1.0137928862723486,1.1304284260716981,0.9677113914417873,6.082757317634092,14.56,0.020275857725446975
201,1.1813009991593106,1.1183502124025577,0.9677776753139106,0.9677776753139106,0.9677776753139106,0.9677776753139106,1.013862326519335,0.9677776753139106,1.1183502124025577,1.013862326519335,1.1276054991975237,0.9677776753139106,6.08317395911601,14.56,0.0202772465303867
202,1.178401065145728,1.1157567973099487,0.9678439637261805,0.9678439637261805,0.9678439637261805,0.9678439637261805,1.0139317715226654,0.9678439637261805,1.1157567973099487,1.0139317715226654,1.1248373803663767,0.9678439637261805,6.083590629135992,14.56,0.020278635430453308
203,1.1755573371769856,1.1132133736884702,0.9679102566789083,0.9679102566789083,0.9679102566789083,0.9679102566789083,1.014001221282666,0.9679102566789083,1.1132133736884702,1.014001221282666,1.1221229127598498,0.9679102566789083,6.084007327695995,14.56,0.02028002442565332
204,1.172768632973963,1.1107189015767622,0.9679765541724046,0.9679765541724046,0.9679765541724046,0.9679765541724046,1.014070675799662,0.9679765541724046,1.1107189015767622,1.014070675799662,1.1194609678387828,0.9679765541724046,6.084424054797973,14.56,0.020281413515993243
205,1.1700337990300809,1.108272365954166,0.9680428562069807,0.9680428562069807,0.9680428562069807,0.9680428562069807,1.0141401350739798,0.9680428562069807,1.108272365954166,1.0141401350739798,1.1168504445287135,0.9680428562069807,6.084840810443879,14.56,0.020282802701479596
206,1.167351709786568,1.1058727760372056,0.9681091627829477,0.9681091627829477,0.9681091627829477,0.9681091627829477,1.0142095991059452,0.9681091627829477,1.1058727760372056,1.0142095991059452,1.114290268432633,0.9681091627829477,6.085257594635671,14.56,0.020284191982118904
207,1.1647212668352358,1.1035191645991786,0.9681754739006164,0.9681754739006164,0.9681754739006164,0.9681754739006164,1.014279067895884,0.9681754739006164,1.1035191645991786,1.014279067895884,1.1117793910699978,0.9681754739006164,6.085674407375304,14.56,0.02028558135791768
208,1.1621413981477289,1.1012105873119977,0.968241789560298,0.968241789560298,0.968241789560298,0.968241789560298,1.0143485414441218,0.968241789560298,1.1012105873119977,1.0143485414441218,1.1093167891410138,0.968241789560298,6.086091248664731,14.56,0.020286970828882436
209,1.1596110573302456,1.098946122109453,0.9683081097623036,0.9683081097623036,0.9683081097623036,0.9683081097623036,1.014418019750985,0.9683081097623036,1.098946122109453,1.014418019750985,1.1069014638152344,0.9683081097623036,6.086508118505909,14.56,0.0202883603950197
210,1.1571292229027808,1.0967248685711046,0.9683744345069444,0.9683744345069444,0.9683744345069444,0.9683744345069444,1.014487502816799,0.9683744345069444,1.0967248685711046,1.014487502816799,1.1045324400435634,0.9683744345069444,6.0869250169007945,14.56,0.02028975005633598
211,1.1546948976019684,1.0945459473260482,0.9684407637945316,0.9684407637945316,0.9684407637945316,0.9684407637945316,1.0145569906418903,0.9684407637945316,1.0945459473260482,1.0145569906418903,1.102208765892788,0.9684407637945316,6.087341943851342,14.56,0.020291139812837807
