t,token,payment,value
269,,cash,1.19
270,CAA4860AC,card,0.99
270,,cash,5.59
270,CE6B76FCA,card,5.99
271,C84EFF599,card,2.83
271,C23267B68,card,5.67
271,CC15EC127,card,4.34
271,,cash,1.51
271,,cash,7.55
271,,cash,7.31
271,,cash,6.06
271,CD87321B2,card,1.51
271,,cash,1.42
271,C14E22CD0,card,14.38
272,CB31AB2AF,card,4.78
273,C5151387E,card,1.19
273,CEF8981CD,card,10.09
273,,cash,19.68
274,,cash,3.38
274,CCA2F133A,card,3.38
274,C68679889,card,9.09
274,C069E1E58,card,2.98
276,,cash,9.48
276,C430DEDE6,card,2.79
276,CE14473B5,card,14.49
276,C7F7CF904,card,1.39
277,C1DB37ED3,card,2.45
277,CBBEBC4A2,card,1.98
277,,cash,5.47
277,CF85AD3C0,card,3.98
277,C9691599F,card,7.09
277,C34C9DF6E,card,5.48
277,CD300253D,card,1.79
277,C7138AA8C,card,8.36
277,,cash,0.99
278,,cash,2.19
278,,cash,4.18
279,CEA168548,card,3.18
279,C884D0B07,card,2.58
279,,cash,8.6
279,,cash,2.09
279,,cash,3.19
279,,cash,2.39
279,,cash,2.98
280,,cash,18.55
281,CDBD17730,card,9.88
281,,cash,4.38
281,,cash,2.99
281,,cash,1.79
281,C54AF51FC,card,1.19
281,CF2E7D74B,card,1.19
282,,cash,3.19
282,C2F56A2E9,card,7.79
282,,cash,1.59
282,,cash,1.59
283,C09FC37C6,card,2.98
283,CA834BD95,card,2.79
283,C466B0364,card,2.58
284,,cash,2.09
284,,cash,1.79
284,C21129451,card,0.99
284,,cash,1.98
284,,cash,25.94
284,,cash,3.18
284,C99EF6F1D,card,14.98
284,C3827F4EC,card,5.47
284,,cash,4.29
285,C7496C00A,card,1.98
285,C12CD49D9,card,2.98
285,CB105CFA8,card,2.78
285,C4F3C5567,card,0.99
286,CED74DB36,card,1.98
286,,cash,12.15
286,,cash,3.89
286,CC81A2C23,card,0.99
287,C6652B5F2,card,0.99
287,C04893B41,card,4.9
288,CA2C18110,card,0.99
288,C40F806EF,card,5.98
289,CDF308CBE,card,4.18
289,C7D67120D,card,2.58
289,,cash,0.99
289,CB9D6E1AB,card,9.58
290,C580D677A,card,3.18
290,CF645ECC9,card,6.57
290,,cash,2.49
290,,cash,5.98
290,,cash,0.99
290,,cash,4.97
291,C0D5A4D44,card,9.56
291,CAB92D313,card,7.78
291,C49C958E2,card,2.0
291,,cash,2.29
291,C86382400,card,1.98
291,,cash,0.99
291,CC2A733AE,card,3.59
291,C60DFB97D,card,2.29
292,,cash,5.98
292,C9D4E849B,card,1.59
292,C3B850A6A,card,8.99
292,CD9BD9039,card,14.7
292,C77F41988,card,0.99
292,,cash,24.3
292,CB463E516,card,4.88
292,C529A6AE5,card,10.97
292,CF0D2F0B4,card,1.19
293,C8F097603,card,1.98
293,C2D41FFD2,card,4.9
293,,cash,4.96
294,,cash,1.49
294,C07E750CF,card,3.48
294,,cash,2.19
294,C44565C6D,card,1.29
294,CE28EA23C,card,6.67
295,C80C52B8B,card,1.59
296,C1EFDB15A,card,1.59
297,CBD343729,card,8.19
297,,cash,9.39
298,,cash,15.58
298,C97DB8806,card,4.38
298,C361211D5,card,2.18
298,CD44A97A4,card,24.77
299,C72811D73,card,1.61
299,C10B862C2,card,12.15
299,CAEF0E891,card,1.42
300,C4D276E60,card,2.99
301,CEB5FF43F,card,15.59
301,C89967D8E,card,14.98
302,,cash,4.27
302,CC605492C,card,2.0
302,C643DCEFB,card,7.79
302,C0274544A,card,2.88
303,,cash,1.49
303,,cash,1.89
303,CDD1BA9A7,card,13.67
303,C7B522F76,card,4.38
303,C198AB4C5,card,3.87
304,CB7C13A94,card,2.98
304,C55F98063,card,2.09
304,,cash,1.59
304,C92688F81,card,15.68
304,,cash,7.27
304,CCED79B2F,card,30.98
304,,cash,4.18
305,C0B45664D,card,2.79
305,,cash,0.99
305,,cash,13.78
305,CE5ECFBBA,card,1.29
305,C84234109,card,2.98
305,,cash,10.56
305,,cash,2.99
305,,cash,5.58
306,,cash,5.58
306,,cash,5.99
306,C39702753,card,1.49
307,,cash,12.49
307,,cash,2.18
308,C1417B840,card,18.78
308,,cash,2.78
308,C508687EE,card,0.99
308,,cash,2.58
308,C8CF5930C,card,8.49
309,C2B2C18DB,card,9.39
309,CC9649EAA,card,3.98
309,C679BE479,card,7.59
310,,cash,2.98
310,CA40AF387,card,2.99
310,C42417956,card,14.98
310,,cash,2.58
310,C7EB044F4,card,8.78
311,,cash,8.56
311,,cash,1.29
311,C5957D9E1,card,1.69
312,,cash,3.18
312,,cash,1.29
313,C33FD2ADE,card,12.79
313,,cash,2.99
313,C706C367C,card,16.79
313,C0EA4BFCB,card,15.49
314,,cash,1.79
314,C4B138B69,card,9.66
316,CE94A1138,card,5.59
316,,cash,4.58
316,C25B91C46,card,18.97
317,,cash,2.58
317,,cash,4.07
317,C005F71B3,card,6.18
317,,cash,1.29
317,C3CCE7CD1,card,2.65
318,CDB06C2A0,card,13.0
319,C793D487F,card,1.59
319,C1775D1CE,card,1.49
319,,cash,2.39
320,,cash,3.49
320,,cash,10.49
320,,cash,1.09
320,C2E8A2E59,card,1.79
321,,cash,14.19
321,,cash,1.79
321,,cash,11.87
321,CA7680905,card,1.69
321,,cash,1.99
321,CE3D714A3,card,18.46
321,C820F9A72,card,7.79
322,C2046E3C1,card,19.79
322,,cash,12.57
324,C5CB5EF6F,card,1.49
324,CFAEC753E,card,2.69
324,,cash,5.87
324,C375B405C,card,6.98
326,,cash,16.3
326,,cash,20.39
326,C1202D549,card,9.88
326,CB0395B18,card,3.18
326,C4E71A0D7,card,1.59
326,CECA826A6,card,3.78
327,C8AE0AC75,card,1.69
327,C291735C4,card,0.99
327,CC74FBB93,card,1.09
327,C65860162,card,2.98
328,,cash,3.18
328,,cash,3.18
328,,cash,1.99
329,CDE64182E,card,2.99
329,C7C9B61FD,card,7.69
330,C1AD3E74C,card,3.98
330,CB90A6D1B,card,2.19
330,C5742F2EA,card,1.49
330,CF57978B9,card,24.18
330,C93B1FE08,card,1.19
330,C31E847C7,card,1.49
331,CD020CD96,card,1.29
331,C6E575365,card,12.27
331,,cash,2.08
331,CAAC65E83,card,8.27
332,C48FEA452,card,5.98
332,CE7352A21,card,3.08
332,C856DB3F0,card,15.75
332,C23A4394F,card,5.98
332,,cash,2.38
333,C601304ED,card,7.49
333,,cash,1.99
333,C9C82100B,card,4.87
333,C3ABA99DA,card,7.69
334,,cash,0.94
334,C77286578,card,4.64
334,C1560EB37,card,7.74
334,,cash,1.23
334,,cash,13.19
334,,cash,7.4
334,,cash,17.84
335,,cash,2.18
335,,cash,3.77
335,C68E456E0,card,4.58
335,C071CDCBF,card,16.78
335,,cash,13.4
335,,cash,1.69
336,CE1C231AC,card,2.19
336,,cash,7.16
336,C1E313CCA,card,3.18
336,CBC698299,card,1.09
336,,cash,12.09
337,,cash,14.84
337,,cash,9.16
337,,cash,3.58
337,CD37EE314,card,9.67
338,,cash,1.98
338,C0FEDEEB2,card,5.98
338,CAE247401,card,5.19
339,C4C5CFDD0,card,15.69
339,,cash,1.59
339,C88CBC97E,card,7.49
339,C27024ECD,card,21.76
339,CC53AD49C,card,2.45
339,,cash,6.18
339,C01A9A03A,card,2.29
340,,cash,3.69
340,C3E18AF58,card,2.18
340,,cash,6.87
340,,cash,3.57
340,,cash,3.09
340,,cash,5.68
340,,cash,1.59
340,CF36595A2,card,1.09
341,C919C1B71,card,4.58
341,C2FD360C0,card,7.59
341,,cash,7.99
341,C6C426C6E,card,3.78
342,C0A7AF23D,card,1.59
342,,cash,2.99
342,C46E9C15B,card,4.38
342,,cash,1.09
342,,cash,2.29
342,C218F5248,card,2.09
342,CBFC7D807,card,8.49
342,,cash,4.58
343,CFC36A7A5,card,2.99
343,C9A6D2D74,card,12.49
343,C38A5B2C3,card,6.18
343,CD6DC3892,card,10.49
344,,cash,12.09
344,,cash,4.77
344,,cash,15.93
345,C4FBA135E,card,6.18
345,CEDF2992D,card,8.35
345,,cash,9.38
345,C2A60644B,card,1.59
345,CC898EA1A,card,1.59
345,,cash,2.09
346,C0507F9B8,card,1.09
346,CA33E7F77,card,10.68
346,,cash,3.59
347,,cash,2.19
347,,cash,1.98
347,C1C1C5633,card,7.09
347,CBA54DF82,card,7.99
347,C588B2551,card,5.98
347,CF6C3AB20,card,8.78
348,C94FA30FF,card,3.17
348,C3332B64E,card,3.69
348,CD1693C1D,card,1.89
348,C6FA185EC,card,17.38
348,C0DD80BBB,card,1.89
348,CAC10910A,card,8.14
348,,cash,12.74
349,CE87F9CA8,card,3.18
349,C86B6E267,card,3.78
350,,cash,7.59
350,,cash,1.59
350,C615C7754,card,4.3
350,CFF94FD23,card,1.29
350,C9DCB42F2,card,1.29
351,C3C03C841,card,7.65
351,CDA3A4E10,card,3.69
351,,cash,4.18
351,C16A95DBE,card,7.56
351,CB4E1A30D,card,13.36
351,C531828DC,card,11.59
352,,cash,1.59
352,C8F87347A,card,5.07
352,C2DBFBDC9,card,2.69
353,CCBF60398,card,3.18
353,,cash,2.29
353,,cash,2.29
354,CA69D94F5,card,7.49
354,,cash,1.79
355,,cash,1.09
355,C8143E9E2,card,3.58
355,C1F7A6FB1,card,8.59
355,CBDB2F500,card,16.38
356,C5BE97ADF,card,5.59
356,CFA21C0AE,card,1.09
356,C9858467D,card,4.3
356,C3690CFCC,card,4.18
357,,cash,1.89
357,,cash,9.29
357,C11362139,card,11.69
358,CAF6EA688,card,8.49
358,,cash,12.38
358,CEBDDB216,card,4.18
358,C8A143BE5,card,4.18
358,,cash,9.08
360,CC6830703,card,2.29
360,C64BB8CD2,card,1.59
360,,cash,0.99
361,CA12A9870,card,2.99
361,C3F61E1CF,card,3.18
361,,cash,3.59
362,,cash,2.26
362,C1A07733C,card,15.95
363,CB83FF88B,card,2.78
363,C56767E5A,card,1.79
363,CF4AEC429,card,7.99
363,,cash,8.68
363,,cash,2.09
364,CCF545906,card,1.49
365,C6D8CDED5,card,2.38
365,C0BC324A4,card,4.09
365,CA9FBAA73,card,2.45
