uid,qty,unit_cost,order_date,delivery_date,posted_date
SF-SPR-007,39,3.3397,2025-04-14,2025-04-16,2025-04-16
SF-SPR-008,25,1.658,2025-04-14,2025-04-16,2025-04-16
SF-SPR-009,30,2.3778,2025-04-14,2025-04-16,2025-04-16
SC-CAN-002,5,7.0009,2025-04-14,2025-04-16,2025-04-16
SC-CAN-011,7,6.151,2025-04-14,2025-04-16,2025-04-16
SC-CAN-012,6,6.0612,2025-04-14,2025-04-16,2025-04-16
SC-CHO-002,4,6.728,2025-04-14,2025-04-16,2025-04-16
SC-CHO-003,4,5.7189,2025-04-14,2025-04-16,2025-04-16
SC-CHO-010,16,6.6447,2025-04-14,2025-04-16,2025-04-16
SC-CHO-012,24,6.1316,2025-04-14,2025-04-16,2025-04-16
SC-COO-002,5,6.1949,2025-04-14,2025-04-16,2025-04-16
SC-COO-003,10,5.7537,2025-04-14,2025-04-16,2025-04-16
SC-COO-010,6,6.7164,2025-04-14,2025-04-16,2025-04-16
SC-COO-011,4,6.3636,2025-04-14,2025-04-16,2025-04-16
SC-COO-012,4,6.0462,2025-04-14,2025-04-16,2025-04-16
SC-NUT-002,6,6.4641,2025-04-14,2025-04-16,2025-04-16
SC-NUT-003,8,6.1658,2025-04-14,2025-04-16,2025-04-16
SC-NUT-010,6,6.7752,2025-04-14,2025-04-16,2025-04-17
SC-NUT-011,1,5.7572,2025-04-14,2025-04-16,2025-04-16
SC-SAV-003,11,5.5543,2025-04-14,2025-04-16,2025-04-16
SC-SAV-010,4,6.1099,2025-04-14,2025-04-16,2025-04-16
AB-SPI-001,4,27.621,2025-04-21,2025-04-23,2025-04-25
AB-SPI-004,11,16.5804,2025-04-21,2025-04-23,2025-04-25
AB-SPI-006,4,17.326,2025-04-21,2025-04-23,2025-04-25
AB-SPI-007,5,11.2167,2025-04-21,2025-04-23,2025-04-25
AB-SPI-008,2,12.0442,2025-04-21,2025-04-23,2025-04-25
AB-SPI-009,4,9.8657,2025-04-21,2025-04-23,2025-04-25
AB-SPI-010,7,31.3081,2025-04-21,2025-04-23,2025-04-25
AB-SPI-012,1,38.7985,2025-04-21,2025-04-23,2025-04-25
AB-WIN-001,3,16.4813,2025-04-21,2025-04-23,2025-04-25
AB-WIN-004,1,8.9258,2025-04-21,2025-04-23,2025-04-25
AB-WIN-005,15,9.4897,2025-04-21,2025-04-23,2025-04-25
AB-WIN-012,1,15.2324,2025-04-21,2025-04-23,2025-04-25
BB-BKG-007,160,1.2784,2025-04-21,2025-04-23,2025-04-25
BB-BKG-008,27,1.4429,2025-04-21,2025-04-23,2025-04-25
BB-BKG-009,209,1.178,2025-04-21,2025-04-23,2025-04-25
BB-FBR-009,252,1.2091,2025-04-21,2025-04-23,2025-04-25
BB-PAS-007,93,1.3891,2025-04-21,2025-04-23,2025-04-25
BB-PAS-008,254,1.5032,2025-04-21,2025-04-23,2025-04-25
BN-BTW-003,38,1.9998,2025-04-21,2025-04-23,2025-04-25
BN-BTW-009,335,0.8016,2025-04-21,2025-04-23,2025-04-25
BN-COF-004,45,4.4557,2025-04-21,2025-04-23,2025-04-25
BN-COF-009,89,1.9957,2025-04-21,2025-04-23,2025-04-25
BN-JUI-002,9,4.3233,2025-04-21,2025-04-23,2025-04-25
BN-JUI-006,64,2.8337,2025-04-21,2025-04-23,2025-04-25
DE-CRE-007,111,1.3593,2025-04-21,2025-04-23,2025-04-27
DE-CRE-009,121,1.1968,2025-04-21,2025-04-23,2025-04-25
DE-MIL-007,504,1.0577,2025-04-21,2025-04-23,2025-04-25
DE-MIL-008,35,0.9046,2025-04-21,2025-04-23,2025-04-25
DE-MIL-009,794,0.848,2025-04-21,2025-04-23,2025-04-25
DE-YOG-008,74,1.1664,2025-04-21,2025-04-23,2025-04-25
FP-FRU-005,63,1.7813,2025-04-21,2025-04-23,2025-04-25
FP-HER-007,89,1.4735,2025-04-21,2025-04-23,2025-04-25
FP-HER-008,302,1.8419,2025-04-21,2025-04-23,2025-04-25
FP-HER-009,167,1.4196,2025-04-21,2025-04-23,2025-04-25
FP-VEG-007,144,1.8519,2025-04-21,2025-04-23,2025-04-25
FP-VEG-008,169,1.7016,2025-04-21,2025-04-23,2025-04-25
FF-DES-009,30,1.8246,2025-04-21,2025-04-23,2025-04-27
FF-FVG-007,38,1.2527,2025-04-21,2025-04-23,2025-04-25
FF-FVG-008,385,1.3883,2025-04-21,2025-04-23,2025-04-25
FF-FVG-009,36,1.5203,2025-04-21,2025-04-23,2025-04-25
FF-ICE-008,20,1.7279,2025-04-21,2025-04-23,2025-04-25
FF-ICE-009,134,1.6462,2025-04-21,2025-04-23,2025-04-25
HC-CAG-001,2,7.2581,2025-04-21,2025-04-23,2025-04-25
HC-CAG-002,1,7.5265,2025-04-21,2025-04-23,2025-04-25
HC-CAG-003,4,9.0452,2025-04-21,2025-04-23,2025-04-25
HC-CAG-011,3,8.1129,2025-04-21,2025-04-23,2025-04-25
HC-CAG-012,2,8.4026,2025-04-21,2025-04-23,2025-04-25
HC-DET-003,3,7.105,2025-04-21,2025-04-23,2025-04-25
HC-DET-005,2,6.5333,2025-04-21,2025-04-23,2025-04-25
HC-DET-010,6,7.9781,2025-04-21,2025-04-23,2025-04-25
HC-DET-011,3,12.3444,2025-04-21,2025-04-23,2025-04-25
HC-KIT-003,1,10.3838,2025-04-21,2025-04-23,2025-04-25
HC-KIT-010,6,7.679,2025-04-21,2025-04-23,2025-04-25
HC-KIT-011,1,8.4558,2025-04-21,2025-04-23,2025-04-25
HC-KIT-012,4,7.0469,2025-04-21,2025-04-23,2025-04-25
HC-PAP-001,6,8.7087,2025-04-21,2025-04-23,2025-04-25
HC-PAP-010,3,10.2435,2025-04-21,2025-04-23,2025-04-25
HC-PAP-011,4,7.8897,2025-04-21,2025-04-23,2025-04-25
MP-CHI-007,53,3.2917,2025-04-21,2025-04-23,2025-04-25
MP-POR-007,30,3.0831,2025-04-21,2025-04-23,2025-04-27
MP-PRM-006,47,3.561,2025-04-21,2025-04-23,2025-04-25
MP-PRM-007,264,2.5047,2025-04-21,2025-04-23,2025-04-25
MP-PRM-008,2,2.9756,2025-04-21,2025-04-23,2025-04-25
MP-PRM-009,36,2.0557,2025-04-21,2025-04-23,2025-04-25
PP-CNG-004,164,1.7646,2025-04-21,2025-04-23,2025-04-25
PP-CNG-005,74,1.5063,2025-04-21,2025-04-23,2025-04-25
PP-CNG-006,218,1.7437,2025-04-21,2025-04-23,2025-04-25
PP-CNG-007,279,1.0389,2025-04-21,2025-04-23,2025-04-25
PP-OIL-005,42,4.0277,2025-04-21,2025-04-23,2025-04-25
PP-PAS-011,51,4.514,2025-04-21,2025-04-23,2025-04-25
PH-HYG-001,3,7.6924,2025-04-21,2025-04-23,2025-04-25
PH-HYG-003,2,8.8898,2025-04-21,2025-04-23,2025-04-25
PH-HYG-012,2,8.7874,2025-04-21,2025-04-23,2025-04-25
PH-OTC-002,3,8.6281,2025-04-21,2025-04-23,2025-04-25
PH-OTC-010,6,9.6611,2025-04-21,2025-04-23,2025-04-25
PH-OTC-012,8,8.9506,2025-04-21,2025-04-23,2025-04-25
PH-TOI-003,4,9.7806,2025-04-21,2025-04-23,2025-04-25
PH-TOI-012,4,8.9423,2025-04-21,2025-04-23,2025-04-25
PH-VIT-001,1,12.7982,2025-04-21,2025-04-23,2025-04-25
PH-VIT-002,5,10.3159,2025-04-21,2025-04-23,2025-04-25
PH-VIT-010,1,14.8175,2025-04-21,2025-04-23,2025-04-25
PH-VIT-011,4,11.9461,2025-04-21,2025-04-23,2025-04-25
PH-VIT-012,1,11.2048,2025-04-21,2025-04-23,2025-04-25
PH-WEL-002,3,11.2317,2025-04-21,2025-04-23,2025-04-25
PH-WEL-003,2,10.1598,2025-04-21,2025-04-23,2025-04-25
PH-WEL-010,2,13.0656,2025-04-21,2025-04-23,2025-04-25
PH-WEL-011,1,10.8491,2025-04-21,2025-04-23,2025-04-25
PH-WEL-012,15,15.402,2025-04-21,2025-04-23,2025-04-25
SF-FFF-009,3,3.3236,2025-04-21,2025-04-23,2025-04-25
SF-SHL-009,1,3.6692,2025-04-21,2025-04-23,2025-04-25
SF-SPR-004,114,2.7309,2025-04-21,2025-04-23,2025-04-25
SF-SPR-007,51,3.1513,2025-04-21,2025-04-23,2025-04-27
SF-SPR-008,26,1.6653,2025-04-21,2025-04-23,2025-04-27
SF-SPR-009,55,2.5644,2025-04-21,2025-04-23,2025-04-25
SC-CAN-002,5,7.1735,2025-04-21,2025-04-23,2025-04-25
SC-CAN-011,9,6.0687,2025-04-21,2025-04-23,2025-04-25
SC-CAN-012,9,6.3213,2025-04-21,2025-04-23,2025-04-25
SC-CHO-002,4,7.2326,2025-04-21,2025-04-23,2025-04-25
SC-CHO-003,4,5.8022,2025-04-21,2025-04-23,2025-04-26
SC-CHO-010,14,6.5756,2025-04-21,2025-04-23,2025-04-25
SC-CHO-012,35,6.0183,2025-04-21,2025-04-23,2025-04-27
SC-COO-002,11,6.0425,2025-04-21,2025-04-23,2025-04-25
SC-COO-003,12,5.8864,2025-04-21,2025-04-23,2025-04-25
SC-COO-010,4,6.6606,2025-04-21,2025-04-23,2025-04-25
SC-COO-011,4,6.2823,2025-04-21,2025-04-23,2025-04-25
SC-COO-012,3,5.9128,2025-04-21,2025-04-23,2025-04-25
SC-NUT-002,4,6.1862,2025-04-21,2025-04-23,2025-04-25
SC-NUT-003,16,6.0044,2025-04-21,2025-04-23,2025-04-25
SC-NUT-010,3,7.1575,2025-04-21,2025-04-23,2025-04-25
SC-SAV-003,10,5.9918,2025-04-21,2025-04-23,2025-04-25
SC-SAV-010,4,5.9685,2025-04-21,2025-04-23,2025-04-25
AB-SPI-001,4,28.4828,2025-04-28,2025-04-30,2025-05-01
AB-SPI-004,9,16.4548,2025-04-28,2025-04-30,2025-05-01
AB-SPI-006,4,17.2707,2025-04-28,2025-04-30,2025-05-01
AB-SPI-007,4,11.0316,2025-04-28,2025-04-30,2025-05-01
AB-SPI-008,3,11.9955,2025-04-28,2025-04-30,2025-05-01
AB-SPI-009,5,9.6503,2025-04-28,2025-04-30,2025-05-01
AB-SPI-010,5,29.7252,2025-04-28,2025-04-30,2025-05-01
AB-SPI-012,1,38.9742,2025-04-28,2025-04-30,2025-05-01
AB-WIN-001,4,16.8228,2025-04-28,2025-04-30,2025-05-01
AB-WIN-002,6,15.5951,2025-04-28,2025-04-30,2025-05-01
AB-WIN-004,1,8.7189,2025-04-28,2025-04-30,2025-05-01
AB-WIN-005,17,9.3911,2025-04-28,2025-04-30,2025-05-01
AB-WIN-012,2,15.3107,2025-04-28,2025-04-30,2025-05-01
BB-BKG-007,160,1.326,2025-04-28,2025-04-30,2025-05-01
BB-BKG-008,8,1.3919,2025-04-28,2025-04-30,2025-05-01
BB-BKG-009,215,1.2437,2025-04-28,2025-04-30,2025-05-01
BB-FBR-009,279,1.2353,2025-04-28,2025-04-30,2025-05-02
BB-PAS-007,62,1.4043,2025-04-28,2025-04-30,2025-05-01
BB-PAS-008,295,1.5293,2025-04-28,2025-04-30,2025-05-01
BN-BTW-003,33,2.0348,2025-04-28,2025-04-30,2025-05-01
BN-BTW-009,321,0.7966,2025-04-28,2025-04-30,2025-05-01
BN-COF-004,34,4.4735,2025-04-28,2025-04-30,2025-05-01
BN-COF-009,80,2.0637,2025-04-28,2025-04-30,2025-05-01
BN-JUI-002,5,4.3764,2025-04-28,2025-04-30,2025-05-01
BN-JUI-006,67,2.9597,2025-04-28,2025-04-30,2025-05-01
DE-CRE-007,56,1.3356,2025-04-28,2025-04-30,2025-05-02
DE-CRE-009,166,1.1606,2025-04-28,2025-04-30,2025-05-01
DE-MIL-007,461,1.006,2025-04-28,2025-04-30,2025-05-01
DE-MIL-009,987,0.8591,2025-04-28,2025-04-30,2025-05-01
DE-YOG-008,73,1.2056,2025-04-28,2025-04-30,2025-05-01
FP-FRU-005,74,1.719,2025-04-28,2025-04-30,2025-05-01
FP-HER-007,67,1.5561,2025-04-28,2025-04-30,2025-05-01
FP-HER-008,241,1.8797,2025-04-28,2025-04-30,2025-05-01
FP-HER-009,212,1.427,2025-04-28,2025-04-30,2025-05-01
FP-VEG-007,188,1.8307,2025-04-28,2025-04-30,2025-05-01
FP-VEG-008,162,1.7023,2025-04-28,2025-04-30,2025-05-01
FF-DES-009,45,1.7955,2025-04-28,2025-04-30,2025-05-01
FF-FVG-007,19,1.3136,2025-04-28,2025-04-30,2025-05-01
FF-FVG-008,303,1.392,2025-04-28,2025-04-30,2025-05-01
FF-FVG-009,32,1.449,2025-04-28,2025-04-30,2025-05-01
FF-ICE-008,20,1.7691,2025-04-28,2025-04-30,2025-05-01
FF-ICE-009,129,1.7043,2025-04-28,2025-04-30,2025-05-01
HC-CAG-001,2,7.2185,2025-04-28,2025-04-30,2025-05-01
HC-CAG-002,1,7.5168,2025-04-28,2025-04-30,2025-05-01
HC-CAG-003,2,9.3421,2025-04-28,2025-04-30,2025-05-01
HC-CAG-011,1,8.0136,2025-04-28,2025-04-30,2025-05-01
HC-CAG-012,4,8.9135,2025-04-28,2025-04-30,2025-05-01
HC-DET-003,2,7.0468,2025-04-28,2025-04-30,2025-05-01
HC-DET-005,1,6.8079,2025-04-28,2025-04-30,2025-05-01
HC-DET-010,6,7.9562,2025-04-28,2025-04-30,2025-05-01
HC-DET-011,3,11.773,2025-04-28,2025-04-30,2025-05-01
HC-KIT-003,2,10.3454,2025-04-28,2025-04-30,2025-05-01
HC-KIT-010,5,8.0432,2025-04-28,2025-04-30,2025-05-01
HC-KIT-011,2,9.2763,2025-04-28,2025-04-30,2025-05-03
HC-KIT-012,5,6.9857,2025-04-28,2025-04-30,2025-05-01
HC-PAP-001,4,8.6442,2025-04-28,2025-04-30,2025-05-01
HC-PAP-010,1,10.0395,2025-04-28,2025-04-30,2025-05-01
HC-PAP-011,5,7.3197,2025-04-28,2025-04-30,2025-05-01
MP-CHI-007,69,3.6904,2025-04-28,2025-04-30,2025-05-01
MP-POR-007,19,3.1861,2025-04-28,2025-04-30,2025-05-02
MP-PRM-006,27,3.4911,2025-04-28,2025-04-30,2025-05-01
MP-PRM-007,294,2.4951,2025-04-28,2025-04-30,2025-05-01
MP-PRM-008,9,2.9366,2025-04-28,2025-04-30,2025-05-01
MP-PRM-009,24,2.1435,2025-04-28,2025-04-30,2025-05-01
PP-CNG-004,173,1.8027,2025-04-28,2025-04-30,2025-05-01
PP-CNG-005,67,1.545,2025-04-28,2025-04-30,2025-05-01
PP-CNG-006,238,1.7706,2025-04-28,2025-04-30,2025-05-01
PP-CNG-007,215,1.0053,2025-04-28,2025-04-30,2025-05-01
PP-OIL-005,19,4.2144,2025-04-28,2025-04-30,2025-05-01
PP-PAS-011,84,4.4704,2025-04-28,2025-04-30,2025-05-01
PH-HYG-001,5,8.1285,2025-04-28,2025-04-30,2025-05-01
PH-HYG-003,2,8.4759,2025-04-28,2025-04-30,2025-05-03
PH-HYG-012,1,9.1931,2025-04-28,2025-04-30,2025-05-02
PH-OTC-002,2,8.4813,2025-04-28,2025-04-30,2025-05-03
PH-OTC-010,6,9.8411,2025-04-28,2025-04-30,2025-05-01
PH-OTC-012,8,8.6501,2025-04-28,2025-04-30,2025-05-01
PH-TOI-003,4,10.0035,2025-04-28,2025-04-30,2025-05-01
PH-TOI-012,4,8.9129,2025-04-28,2025-04-30,2025-05-01
PH-VIT-001,1,12.6425,2025-04-28,2025-04-30,2025-05-01
PH-VIT-002,5,9.805,2025-04-28,2025-04-30,2025-05-01
PH-VIT-010,1,14.1525,2025-04-28,2025-04-30,2025-05-01
PH-VIT-011,5,11.5222,2025-04-28,2025-04-30,2025-05-01
PH-VIT-012,1,11.0895,2025-04-28,2025-04-30,2025-05-01
PH-WEL-003,2,9.7417,2025-04-28,2025-04-30,2025-05-01
PH-WEL-010,2,12.7399,2025-04-28,2025-04-30,2025-05-01
PH-WEL-011,2,11.0361,2025-04-28,2025-04-30,2025-05-01
PH-WEL-012,14,15.3163,2025-04-28,2025-04-30,2025-05-01
SF-FFF-009,8,3.2412,2025-04-28,2025-04-30,2025-05-01
SF-SHL-009,5,3.6603,2025-04-28,2025-04-30,2025-05-01
SF-SPR-004,122,2.635,2025-04-28,2025-04-30,2025-05-01
SF-SPR-007,57,3.3237,2025-04-28,2025-04-30,2025-05-01
SF-SPR-008,31,1.6397,2025-04-28,2025-04-30,2025-05-01
SF-SPR-009,50,2.3975,2025-04-28,2025-04-30,2025-05-01
SC-CAN-002,7,7.0189,2025-04-28,2025-04-30,2025-05-01
SC-CAN-011,11,6.0265,2025-04-28,2025-04-30,2025-05-01
SC-CAN-012,14,6.4402,2025-04-28,2025-04-30,2025-05-01
SC-CHO-002,6,7.2269,2025-04-28,2025-04-30,2025-05-01
SC-CHO-003,3,6.1271,2025-04-28,2025-04-30,2025-05-01
SC-CHO-010,16,6.3722,2025-04-28,2025-04-30,2025-05-01
SC-CHO-011,4,7.645,2025-04-28,2025-04-30,2025-05-01
SC-CHO-012,31,6.0126,2025-04-28,2025-04-30,2025-05-01
SC-COO-002,6,6.0688,2025-04-28,2025-04-30,2025-05-01
SC-COO-003,10,6.0799,2025-04-28,2025-04-30,2025-05-01
SC-COO-010,6,6.5442,2025-04-28,2025-04-30,2025-05-01
SC-COO-011,4,6.2516,2025-04-28,2025-04-30,2025-05-01
SC-COO-012,2,6.12,2025-04-28,2025-04-30,2025-05-01
SC-NUT-002,9,6.0447,2025-04-28,2025-04-30,2025-05-01
SC-NUT-003,8,6.0174,2025-04-28,2025-04-30,2025-05-01
SC-NUT-010,6,7.1874,2025-04-28,2025-04-30,2025-05-01
SC-NUT-011,7,5.6825,2025-04-28,2025-04-30,2025-05-01
SC-SAV-003,17,5.8163,2025-04-28,2025-04-30,2025-05-03
SC-SAV-010,6,6.003,2025-04-28,2025-04-30,2025-05-01
AB-SPI-001,2,26.5944,2025-05-05,2025-05-07,2025-05-08
AB-SPI-004,8,15.5948,2025-05-05,2025-05-07,2025-05-08
AB-SPI-006,2,16.6883,2025-05-05,2025-05-07,2025-05-08
AB-SPI-007,4,10.7989,2025-05-05,2025-05-07,2025-05-08
AB-SPI-008,2,11.9155,2025-05-05,2025-05-07,2025-05-08
AB-SPI-009,2,9.8859,2025-05-05,2025-05-07,2025-05-08
AB-SPI-010,5,30.4781,2025-05-05,2025-05-07,2025-05-08
AB-SPI-012,1,38.4725,2025-05-05,2025-05-07,2025-05-08
AB-WIN-001,1,16.2472,2025-05-05,2025-05-07,2025-05-08
AB-WIN-002,6,14.5575,2025-05-05,2025-05-07,2025-05-08
AB-WIN-004,2,8.61,2025-05-05,2025-05-07,2025-05-08
AB-WIN-005,10,9.2988,2025-05-05,2025-05-07,2025-05-08
AB-WIN-012,3,15.155,2025-05-05,2025-05-07,2025-05-08
BB-BKG-007,139,1.2821,2025-05-05,2025-05-07,2025-05-08
BB-BKG-009,232,1.1438,2025-05-05,2025-05-07,2025-05-08
BB-FBR-009,267,1.2966,2025-05-05,2025-05-07,2025-05-08
BB-PAS-007,68,1.4473,2025-05-05,2025-05-07,2025-05-08
BB-PAS-008,205,1.4856,2025-05-05,2025-05-07,2025-05-08
BN-BTW-003,22,1.9665,2025-05-05,2025-05-07,2025-05-08
BN-BTW-009,258,0.7612,2025-05-05,2025-05-07,2025-05-08
BN-COF-004,13,4.462,2025-05-05,2025-05-07,2025-05-08
BN-COF-009,45,2.0464,2025-05-05,2025-05-07,2025-05-08
BN-JUI-002,14,4.3957,2025-05-05,2025-05-07,2025-05-08
BN-JUI-006,50,2.8027,2025-05-05,2025-05-07,2025-05-08
DE-CRE-007,47,1.3223,2025-05-05,2025-05-07,2025-05-08
DE-CRE-009,90,1.1305,2025-05-05,2025-05-07,2025-05-08
DE-MIL-007,390,0.9906,2025-05-05,2025-05-07,2025-05-08
DE-MIL-008,28,0.9062,2025-05-05,2025-05-07,2025-05-08
DE-MIL-009,974,0.8789,2025-05-05,2025-05-07,2025-05-08
DE-YOG-008,37,1.2418,2025-05-05,2025-05-07,2025-05-08
FP-FRU-005,81,1.7806,2025-05-05,2025-05-07,2025-05-08
FP-HER-007,63,1.53,2025-05-05,2025-05-07,2025-05-08
FP-HER-008,208,1.7804,2025-05-05,2025-05-07,2025-05-08
FP-HER-009,176,1.3922,2025-05-05,2025-05-07,2025-05-08
FP-VEG-007,124,1.7428,2025-05-05,2025-05-07,2025-05-08
FP-VEG-008,176,1.6988,2025-05-05,2025-05-07,2025-05-08
FF-DES-009,46,1.8646,2025-05-05,2025-05-07,2025-05-08
FF-FVG-007,36,1.2729,2025-05-05,2025-05-07,2025-05-08
FF-FVG-008,289,1.3967,2025-05-05,2025-05-07,2025-05-08
FF-FVG-009,32,1.49,2025-05-05,2025-05-07,2025-05-08
FF-ICE-008,27,1.8403,2025-05-05,2025-05-07,2025-05-08
FF-ICE-009,63,1.7133,2025-05-05,2025-05-07,2025-05-08
HC-CAG-001,2,7.1744,2025-05-05,2025-05-07,2025-05-08
HC-CAG-002,1,7.6173,2025-05-05,2025-05-07,2025-05-09
HC-CAG-003,4,8.858,2025-05-05,2025-05-07,2025-05-08
HC-CAG-011,2,8.2171,2025-05-05,2025-05-07,2025-05-08
HC-CAG-012,3,8.9988,2025-05-05,2025-05-07,2025-05-08
HC-DET-003,3,7.4696,2025-05-05,2025-05-07,2025-05-08
HC-DET-005,1,6.7509,2025-05-05,2025-05-07,2025-05-08
HC-DET-010,6,7.8431,2025-05-05,2025-05-07,2025-05-08
HC-DET-011,3,11.8879,2025-05-05,2025-05-07,2025-05-08
HC-KIT-003,2,10.0591,2025-05-05,2025-05-07,2025-05-08
HC-KIT-010,6,8.1795,2025-05-05,2025-05-07,2025-05-08
HC-KIT-011,1,8.8618,2025-05-05,2025-05-07,2025-05-08
HC-KIT-012,2,7.1542,2025-05-05,2025-05-07,2025-05-08
HC-PAP-001,6,9.2389,2025-05-05,2025-05-07,2025-05-08
HC-PAP-010,3,10.1735,2025-05-05,2025-05-07,2025-05-08
HC-PAP-011,3,7.5523,2025-05-05,2025-05-07,2025-05-08
MP-CHI-007,52,3.4747,2025-05-05,2025-05-07,2025-05-08
MP-POR-007,14,3.1802,2025-05-05,2025-05-07,2025-05-08
MP-PRM-006,21,3.5403,2025-05-05,2025-05-07,2025-05-08
MP-PRM-007,229,2.5094,2025-05-05,2025-05-07,2025-05-08
MP-PRM-008,11,3.081,2025-05-05,2025-05-07,2025-05-10
MP-PRM-009,31,2.2468,2025-05-05,2025-05-07,2025-05-08
PP-CNG-004,155,1.8151,2025-05-05,2025-05-07,2025-05-08
PP-CNG-005,43,1.5327,2025-05-05,2025-05-07,2025-05-08
PP-CNG-006,153,1.765,2025-05-05,2025-05-07,2025-05-08
PP-CNG-007,132,0.971,2025-05-05,2025-05-07,2025-05-08
PP-OIL-005,12,4.0738,2025-05-05,2025-05-07,2025-05-08
PP-PAS-011,85,4.587,2025-05-05,2025-05-07,2025-05-08
PH-HYG-001,4,8.1029,2025-05-05,2025-05-07,2025-05-08
PH-HYG-003,1,8.2091,2025-05-05,2025-05-07,2025-05-08
PH-HYG-012,2,9.1468,2025-05-05,2025-05-07,2025-05-08
PH-OTC-002,2,8.5757,2025-05-05,2025-05-07,2025-05-08
PH-OTC-010,7,9.7396,2025-05-05,2025-05-07,2025-05-08
PH-OTC-012,7,9.3079,2025-05-05,2025-05-07,2025-05-08
PH-TOI-003,6,10.1421,2025-05-05,2025-05-07,2025-05-08
PH-TOI-012,6,8.9634,2025-05-05,2025-05-07,2025-05-08
PH-VIT-001,2,13.6918,2025-05-05,2025-05-07,2025-05-08
PH-VIT-002,3,10.1474,2025-05-05,2025-05-07,2025-05-08
PH-VIT-011,5,11.6663,2025-05-05,2025-05-07,2025-05-10
PH-WEL-002,3,11.534,2025-05-05,2025-05-07,2025-05-08
PH-WEL-003,2,10.1677,2025-05-05,2025-05-07,2025-05-08
PH-WEL-010,1,13.713,2025-05-05,2025-05-07,2025-05-08
PH-WEL-011,2,11.1766,2025-05-05,2025-05-07,2025-05-08
PH-WEL-012,12,14.7051,2025-05-05,2025-05-07,2025-05-08
SF-FFF-009,8,3.2336,2025-05-05,2025-05-07,2025-05-08
SF-SHL-009,12,3.5984,2025-05-05,2025-05-07,2025-05-08
SF-SPR-004,113,2.6564,2025-05-05,2025-05-07,2025-05-08
SF-SPR-007,36,3.283,2025-05-05,2025-05-07,2025-05-08
SF-SPR-008,15,1.6212,2025-05-05,2025-05-07,2025-05-08
SF-SPR-009,53,2.2991,2025-05-05,2025-05-07,2025-05-08
SC-CAN-002,4,7.0853,2025-05-05,2025-05-07,2025-05-08
SC-CAN-011,5,6.036,2025-05-05,2025-05-07,2025-05-08
SC-CAN-012,9,6.3469,2025-05-05,2025-05-07,2025-05-08
SC-CHO-002,6,7.2653,2025-05-05,2025-05-07,2025-05-08
SC-CHO-003,7,5.7863,2025-05-05,2025-05-07,2025-05-08
SC-CHO-010,11,6.7524,2025-05-05,2025-05-07,2025-05-08
SC-CHO-011,2,7.6734,2025-05-05,2025-05-07,2025-05-08
SC-CHO-012,25,6.1157,2025-05-05,2025-05-07,2025-05-09
SC-COO-002,3,5.9815,2025-05-05,2025-05-07,2025-05-08
SC-COO-003,6,5.8512,2025-05-05,2025-05-07,2025-05-08
SC-COO-010,3,6.6756,2025-05-05,2025-05-07,2025-05-08
SC-COO-011,8,6.2378,2025-05-05,2025-05-07,2025-05-08
SC-COO-012,2,6.0188,2025-05-05,2025-05-07,2025-05-08
SC-NUT-002,3,6.245,2025-05-05,2025-05-07,2025-05-08
SC-NUT-003,12,6.0665,2025-05-05,2025-05-07,2025-05-08
SC-NUT-010,9,7.0357,2025-05-05,2025-05-07,2025-05-08
SC-NUT-011,6,5.8023,2025-05-05,2025-05-07,2025-05-08
SC-SAV-003,19,5.8839,2025-05-05,2025-05-07,2025-05-08
SC-SAV-010,7,6.0019,2025-05-05,2025-05-07,2025-05-08
AB-SPI-001,4,27.6635,2025-05-12,2025-05-14,2025-05-14
AB-SPI-004,11,16.0587,2025-05-12,2025-05-14,2025-05-14
AB-SPI-006,3,16.2285,2025-05-12,2025-05-14,2025-05-14
AB-SPI-007,5,10.879,2025-05-12,2025-05-14,2025-05-14
AB-SPI-008,3,12.0419,2025-05-12,2025-05-14,2025-05-14
AB-SPI-009,3,9.8343,2025-05-12,2025-05-14,2025-05-14
AB-SPI-010,6,28.9434,2025-05-12,2025-05-14,2025-05-14
AB-SPI-012,1,38.4195,2025-05-12,2025-05-14,2025-05-14
AB-WIN-001,3,16.2407,2025-05-12,2025-05-14,2025-05-14
AB-WIN-002,4,14.5847,2025-05-12,2025-05-14,2025-05-14
AB-WIN-004,2,8.3222,2025-05-12,2025-05-14,2025-05-14
AB-WIN-005,12,9.1351,2025-05-12,2025-05-14,2025-05-14
AB-WIN-012,3,14.8455,2025-05-12,2025-05-14,2025-05-14
BB-BKG-007,144,1.3254,2025-05-12,2025-05-14,2025-05-14
BB-BKG-008,3,1.4359,2025-05-12,2025-05-14,2025-05-14
BB-BKG-009,269,1.2483,2025-05-12,2025-05-14,2025-05-14
BB-FBR-009,239,1.287,2025-05-12,2025-05-14,2025-05-14
BB-PAS-007,59,1.4422,2025-05-12,2025-05-14,2025-05-14
BB-PAS-008,243,1.5343,2025-05-12,2025-05-14,2025-05-14
BN-BTW-003,35,2.0217,2025-05-12,2025-05-14,2025-05-14
BN-BTW-009,336,0.798,2025-05-12,2025-05-14,2025-05-14
BN-COF-004,28,4.6545,2025-05-12,2025-05-14,2025-05-14
BN-COF-009,48,2.0694,2025-05-12,2025-05-14,2025-05-14
BN-JUI-002,5,4.2639,2025-05-12,2025-05-14,2025-05-14
BN-JUI-006,54,3.056,2025-05-12,2025-05-14,2025-05-14
