t,token,payment,value
251,C316B89E0,card,14.7
252,CCFA20FBF,card,0.99
253,C6DDA950E,card,16.78
253,C0C111ADD,card,5.18
254,CAA4860AC,card,12.09
254,C4880E67B,card,15.68
254,CE6B76FCA,card,0.99
254,C84EFF599,card,10.89
254,,cash,3.19
255,,cash,4.49
255,C5F9546F6,card,1.09
255,CFDCDCC45,card,5.67
255,,cash,13.88
255,C3A3CDBE3,card,1.19
255,CD87321B2,card,1.99
255,C76ABA701,card,14.69
256,C14E22CD0,card,1.98
256,,cash,2.39
256,C5151387E,card,1.79
256,,cash,1.09
256,C8DC0079C,card,0.99
257,C2BF88D6B,card,39.39
257,CCA2F133A,card,3.38
257,,cash,7.58
257,C069E1E58,card,0.99
257,CA4D56417,card,2.18
257,,cash,5.48
257,,cash,3.98
258,C7F7CF904,card,2.18
259,,cash,1.39
259,CBBEBC4A2,card,8.05
260,,cash,1.49
260,,cash,24.27
261,C9691599F,card,5.18
261,C34C9DF6E,card,1.59
262,,cash,4.77
262,C7138AA8C,card,9.17
263,,cash,2.19
263,CADA7B62A,card,1.98
263,C4BDE3FF9,card,8.98
263,,cash,1.99
263,,cash,8.18
263,,cash,7.79
263,CC4BC16A5,card,7.79
263,,cash,4.38
263,C012BE5C3,card,0.99
264,,cash,3.38
264,,cash,14.96
264,CDBD17730,card,10.47
264,,cash,1.98
265,,cash,2.19
265,CB678C82D,card,3.38
267,C54AF51FC,card,1.59
267,CF2E7D74B,card,3.79
267,C911E5D1A,card,2.99
267,C2F56A2E9,card,0.99
268,CCD8D28B8,card,3.79
268,,cash,6.29
268,C09FC37C6,card,3.38
268,CA834BD95,card,2.19
269,C466B0364,card,2.18
269,,cash,1.19
270,C82DA0E82,card,1.09
270,,cash,5.99
271,CBF491A20,card,2.93
271,C5D8063FF,card,5.85
271,CFBB8E94E,card,4.72
271,,cash,1.61
271,,cash,7.65
271,,cash,7.69
271,,cash,6.54
271,C12CD49D9,card,1.61
271,,cash,1.51
271,C4F3C5567,card,18.71
271,CED74DB36,card,21.84
271,C8BAB2085,card,1.61
272,C29E3A654,card,4.98
273,CC81A2C23,card,1.19
273,C6652B5F2,card,11.98
273,C04893B41,card,11.17
274,,cash,3.58
274,C40F806EF,card,3.48
274,CDF308CBE,card,9.69
274,C7D67120D,card,3.18
276,,cash,9.88
276,CB9D6E1AB,card,14.98
276,,cash,2.55
276,CF645ECC9,card,2.38
276,C947C7298,card,1.79
277,C32B4F857,card,2.55
277,CD0EB7E26,card,2.18
277,,cash,5.77
277,C0D5A4D44,card,4.18
277,CAB92D313,card,7.49
277,C49C958E2,card,5.78
277,CE801DEB1,card,1.89
277,,cash,10.89
277,C2470ADDF,card,23.76
277,,cash,0.99
278,,cash,2.39
278,,cash,4.38
279,C9D4E849B,card,4.37
279,C3B850A6A,card,3.28
279,,cash,9.0
279,,cash,3.88
279,,cash,2.49
279,,cash,3.18
280,,cash,31.05
281,CF0D2F0B4,card,10.14
281,,cash,4.58
281,,cash,3.19
281,,cash,1.79
281,C69B0CB70,card,1.19
281,C07E750CF,card,1.19
282,,cash,3.29
282,C44565C6D,card,8.09
282,,cash,1.59
282,,cash,1.69
283,C1EFDB15A,card,3.18
284,,cash,1.99
284,,cash,1.79
284,CF9A302B7,card,1.09
284,,cash,2.18
284,,cash,27.58
284,,cash,3.38
284,C72811D73,card,15.58
284,C10B862C2,card,5.77
284,,cash,4.49
284,,cash,4.48
285,CEB5FF43F,card,2.18
285,C89967D8E,card,2.98
285,C27CEC35D,card,2.88
285,CC605492C,card,1.09
286,C643DCEFB,card,2.18
286,,cash,12.15
286,,cash,3.89
286,C3EE323E8,card,1.49
287,CDD1BA9A7,card,1.09
287,C7B522F76,card,5.1
288,C198AB4C5,card,0.99
288,CB7C13A94,card,6.08
289,C55F98063,card,4.38
289,CF4300632,card,2.78
289,,cash,0.99
289,C309F1550,card,10.68
289,CCED79B2F,card,11.39
290,C6D0EE0FE,card,3.38
290,C0B45664D,card,6.87
290,,cash,2.59
290,,cash,6.18
290,,cash,1.09
290,,cash,5.27
291,C225BC6D8,card,10.16
291,CC0924C97,card,7.78
291,C5ECAD266,card,2.49
291,,cash,2.39
291,C9B39A184,card,2.18
291,,cash,1.09
291,CD7A8AD22,card,10.89
291,C75DF32F1,card,4.38
291,C1417B840,card,1.69
292,,cash,6.18
292,C508687EE,card,1.69
292,CEEBD0DBD,card,9.39
292,C8CF5930C,card,3.58
292,C2B2C18DB,card,20.58
292,CC9649EAA,card,3.38
293,C679BE479,card,2.18
293,C05D26DC8,card,5.1
293,,cash,4.96
294,,cash,1.49
294,CE079FF25,card,2.39
294,,cash,2.29
294,C1CE8CA43,card,2.29
295,CBB1F5012,card,1.69
296,C5957D9E1,card,1.69
297,CF78E5FB0,card,8.49
297,,cash,9.39
297,C33FD2ADE,card,1.99
298,,cash,16.18
298,C706C367C,card,2.78
298,C0EA4BFCB,card,2.18
298,CACDB059A,card,25.37
298,C4B138B69,card,3.69
299,CE94A1138,card,1.7
299,C878296F7,card,12.15
299,C25B91C46,card,1.51
300,CC3F06215,card,3.09
301,C6228EBE4,card,5.3
302,,cash,4.47
302,C9E97F702,card,2.59
302,C3CCE7CD1,card,8.09
302,CDB06C2A0,card,3.08
303,,cash,1.49
303,,cash,1.99
303,CB5AC579D,card,13.67
303,C53E4DD6C,card,4.58
303,CF21B233B,card,3.97
304,C9053A88A,card,2.98
304,C2E8A2E59,card,2.19
304,,cash,1.69
304,C6AF93DE7,card,15.78
304,,cash,7.57
304,CA7680905,card,28.2
304,,cash,4.38
305,CE3D714A3,card,2.89
305,,cash,0.99
305,,cash,13.78
305,CBE7D6990,card,1.29
305,C5CB5EF6F,card,3.18
305,,cash,10.96
305,,cash,3.09
305,,cash,5.78
306,,cash,5.78
306,,cash,6.29
306,C1202D549,card,1.59
307,,cash,11.39
307,,cash,2.18
308,CECA826A6,card,19.38
308,,cash,14.93
308,C291735C4,card,0.99
308,,cash,2.65
308,C65860162,card,10.68
309,C03BE8731,card,8.09
309,CA1F50C80,card,4.29
309,C402D925F,card,7.79
310,,cash,3.18
310,C7C9B61FD,card,3.09
310,C1AD3E74C,card,8.09
310,,cash,2.78
310,C5742F2EA,card,9.38
310,,cash,4.98
310,,cash,20.78
311,,cash,8.96
311,,cash,1.29
311,C6E575365,card,1.79
312,,cash,3.38
312,,cash,1.39
313,C48FEA452,card,14.19
313,,cash,3.09
313,C856DB3F0,card,12.05
313,C23A4394F,card,14.1
313,CC1DCBF1E,card,8.45
314,,cash,1.89
314,CFE4B8ABC,card,10.16
316,C9C82100B,card,5.99
316,,cash,4.98
316,CD8F11FA9,card,20.37
317,,cash,2.68
317,,cash,4.37
317,CB3977086,card,6.58
317,,cash,1.29
317,CF0067C24,card,2.75
318,C8E3EC5F3,card,13.0
319,C2C754B42,card,1.69
319,CCAADD111,card,1.49
319,,cash,2.49
320,,cash,2.75
320,,cash,10.49
320,,cash,1.19
320,CE1C231AC,card,1.89
321,,cash,14.19
321,C1E313CCA,card,1.29
321,CBC698299,card,1.69
321,C5AA00868,card,37.89
322,CF8D88E27,card,20.59
322,,cash,12.83
323,C35479D45,card,2.49
324,CD37EE314,card,1.49
324,C71B568E3,card,2.79
324,,cash,6.27
324,CAE247401,card,7.38
326,,cash,16.9
326,,cash,20.39
326,,cash,18.56
326,,cash,1.29
327,CC53AD49C,card,1.69
327,C63715A6B,card,0.99
327,C01A9A03A,card,1.19
327,C9FE02989,card,2.98
328,,cash,4.38
328,,cash,3.18
328,,cash,1.99
329,C18BE00B5,card,3.09
329,CB6F68604,card,8.09
330,C552D0FD3,card,4.18
330,CF36595A2,card,2.29
330,C919C1B71,card,1.49
330,C2FD360C0,card,24.18
330,CCE0BE69F,card,1.29
330,C6C426C6E,card,1.59
331,C0A7AF23D,card,1.29
331,CA8B17B8C,card,13.07
331,,cash,2.08
331,CE520472A,card,9.77
331,C8358CCF9,card,2.98
332,C218F5248,card,6.18
332,CBFC7D807,card,3.28
332,C5DFE21D6,card,13.76
332,CFC36A7A5,card,6.18
332,,cash,2.58
333,C38A5B2C3,card,8.09
333,,cash,2.09
333,C7514BE61,card,5.07
333,C134B0430,card,9.09
334,,cash,0.94
334,C4FBA135E,card,4.83
334,CEDF2992D,card,8.35
334,,cash,1.23
334,,cash,12.81
334,,cash,7.69
334,,cash,17.84
334,C0507F9B8,card,2.08
335,,cash,2.18
335,,cash,3.77
335,CDFAD4A95,card,4.78
335,C7DE5D064,card,1.29
336,C1C1C5633,card,2.29
336,,cash,7.36
336,C588B2551,card,3.18
336,CF6C3AB20,card,1.09
336,,cash,12.29
337,,cash,15.04
337,,cash,9.36
337,,cash,3.78
337,C0DD80BBB,card,10.17
338,,cash,1.98
338,C4A4716D9,card,6.18
338,CE87F9CA8,card,6.09
339,C86B6E267,card,12.05
339,,cash,1.59
339,CC325F185,card,8.09
339,C615C7754,card,22.56
339,CFF94FD23,card,2.55
339,,cash,6.58
339,C3C03C841,card,2.39
340,,cash,3.89
340,C7872D7EF,card,2.18
340,,cash,7.27
340,,cash,3.57
340,,cash,3.48
340,,cash,5.98
340,,cash,13.34
340,C2DBFBDC9,card,1.09
341,CCBF60398,card,16.53
341,C6A2E8957,card,7.79
341,,cash,8.09
341,CA69D94F5,card,3.98
342,C44D41A44,card,1.59
342,,cash,2.65
342,C8143E9E2,card,4.58
342,,cash,1.09
342,,cash,2.39
342,C5BE97ADF,card,2.19
342,CFA21C0AE,card,9.69
342,,cash,4.78
342,C3690CFCC,card,7.36
343,CD4C7559B,card,3.09
343,C72FFDB6A,card,1.59
343,C11362139,card,3.18
343,CAF6EA688,card,1.09
344,,cash,12.09
344,,cash,4.87
344,,cash,13.94
345,C284C81B4,card,6.58
345,CC6830703,card,8.75
345,,cash,10.08
345,C02F212A1,card,1.59
345,CA12A9870,card,1.59
345,,cash,2.19
346,CDD98679E,card,1.09
346,C7BD0ED6D,card,11.18
346,,cash,3.79
347,,cash,2.29
347,,cash,1.98
347,CF4AEC429,card,7.39
347,C92E54DF8,card,7.79
347,C311DD3B7,card,6.18
347,CCF545906,card,9.08
348,C6D8CDED5,card,3.17
348,C0BC324A4,card,3.89
348,CA9FBAA73,card,1.99
348,C483233C2,card,17.28
348,CE66AB991,card,1.99
348,C84A13F60,card,5.99
348,,cash,12.74
349,CC1100A8E,card,3.18
349,C5F48905D,card,4.58
350,,cash,8.75
350,,cash,1.59
350,C39EEE54A,card,4.5
350,CD8256B19,card,1.29
351,C765DF0E8,card,14.08
351,,cash,3.98
351,CB2CCFC76,card,12.27
351,C510345C5,card,8.09
352,,cash,1.59
352,C8D725163,card,5.27
352,C2BAAD732,card,2.79
353,CC9E15C81,card,3.38
353,,cash,2.39
353,,cash,2.39
354,CA488B1FE,card,8.09
354,,cash,1.89
355,,cash,1.09
355,C7F2E02EB,card,2.65
355,C1D6688BA,card,5.27
355,CBB9D0E09,card,1.29
355,C59D597D8,card,7.37
355,,cash,1.59
355,,cash,4.5
356,C347BE935,card,5.79
356,CD2B26E84,card,1.09
356,C70EAF453,card,4.5
356,C0F217A22,card,3.38
357,,cash,1.99
357,,cash,9.69
357,CE9C8CF1F,card,11.39
357,C87FF54EE,card,16.78
358,C2637DABD,card,9.09
358,,cash,12.48
358,C62A6A9DB,card,4.38
358,C00DD2FAA,card,4.38
358,,cash,9.38
360,C3D4C3AC8,card,2.39
360,CDB848087,card,1.59
360,,cash,0.99
361,C17F38C25,card,3.19
361,CB62A15F4,card,3.28
361,,cash,3.79
362,,cash,2.46
362,C90D066E1,card,15.95
362,C2F08ECB0,card,2.46
363,CCD3F720F,card,2.98
363,C6B77FBDE,card,1.79
363,C09AE41AD,card,7.79
363,,cash,9.38
363,,cash,2.19
364,CE455D29A,card,1.59
364,,cash,4.38
365,C20C4DE38,card,2.58
365,CBEFB27F7,card,4.29
365,C5D33AD46,card,2.55
