uid,qty,unit_cost,order_date,delivery_date,posted_date
PH-WEL-011,3,11.0855,2025-03-24,2025-03-26,2025-03-26
PH-WEL-012,16,15.1938,2025-03-24,2025-03-26,2025-03-26
SF-FFF-009,11,3.488,2025-03-24,2025-03-26,2025-03-26
SF-SHL-009,15,4.0177,2025-03-24,2025-03-26,2025-03-26
SF-SPR-004,85,3.0383,2025-03-24,2025-03-26,2025-03-26
SF-SPR-007,81,3.4386,2025-03-24,2025-03-26,2025-03-26
SF-SPR-008,31,1.7431,2025-03-24,2025-03-26,2025-03-26
SF-SPR-009,43,2.6245,2025-03-24,2025-03-26,2025-03-26
SC-CAN-002,15,7.1119,2025-03-24,2025-03-26,2025-03-26
SC-CAN-011,2,5.9839,2025-03-24,2025-03-26,2025-03-26
SC-CAN-012,7,6.4513,2025-03-24,2025-03-26,2025-03-26
SC-CHO-003,3,5.8598,2025-03-24,2025-03-26,2025-03-26
SC-CHO-010,9,6.4113,2025-03-24,2025-03-26,2025-03-27
SC-CHO-012,23,6.3493,2025-03-24,2025-03-26,2025-03-26
SC-COO-002,8,5.9355,2025-03-24,2025-03-26,2025-03-26
SC-COO-003,13,5.8709,2025-03-24,2025-03-26,2025-03-26
SC-COO-010,2,6.4846,2025-03-24,2025-03-26,2025-03-26
SC-COO-011,7,6.4326,2025-03-24,2025-03-26,2025-03-26
SC-COO-012,6,6.0589,2025-03-24,2025-03-26,2025-03-26
SC-NUT-002,1,6.1235,2025-03-24,2025-03-26,2025-03-26
SC-NUT-003,7,6.1139,2025-03-24,2025-03-26,2025-03-26
SC-NUT-010,12,6.7522,2025-03-24,2025-03-26,2025-03-26
SC-NUT-011,10,5.8102,2025-03-24,2025-03-26,2025-03-26
SC-SAV-003,16,5.675,2025-03-24,2025-03-26,2025-03-26
SC-SAV-010,5,5.9437,2025-03-24,2025-03-26,2025-03-26
AB-SPI-001,5,28.8328,2025-03-31,2025-04-02,2025-04-03
AB-SPI-004,11,17.0187,2025-03-31,2025-04-02,2025-04-03
AB-SPI-006,4,18.3923,2025-03-31,2025-04-02,2025-04-03
AB-SPI-007,2,11.7299,2025-03-31,2025-04-02,2025-04-03
AB-SPI-008,2,12.6453,2025-03-31,2025-04-02,2025-04-03
AB-SPI-010,4,31.6375,2025-03-31,2025-04-02,2025-04-03
AB-WIN-002,6,16.1173,2025-03-31,2025-04-02,2025-04-03
AB-WIN-004,2,9.2949,2025-03-31,2025-04-02,2025-04-03
AB-WIN-005,8,9.4106,2025-03-31,2025-04-02,2025-04-03
AB-WIN-012,1,16.5566,2025-03-31,2025-04-02,2025-04-03
BB-BKG-007,143,1.2862,2025-03-31,2025-04-02,2025-04-03
BB-BKG-008,25,1.3673,2025-03-31,2025-04-02,2025-04-03
BB-BKG-009,228,1.1557,2025-03-31,2025-04-02,2025-04-03
BB-FBR-009,158,1.2906,2025-03-31,2025-04-02,2025-04-03
BB-PAS-007,58,1.4115,2025-03-31,2025-04-02,2025-04-03
BB-PAS-008,196,1.4922,2025-03-31,2025-04-02,2025-04-03
BN-BTW-003,19,2.0341,2025-03-31,2025-04-02,2025-04-03
BN-BTW-009,306,0.7784,2025-03-31,2025-04-02,2025-04-03
BN-COF-004,20,4.5502,2025-03-31,2025-04-02,2025-04-03
BN-COF-009,50,2.0447,2025-03-31,2025-04-02,2025-04-03
BN-JUI-002,3,4.2918,2025-03-31,2025-04-02,2025-04-03
BN-JUI-006,28,2.836,2025-03-31,2025-04-02,2025-04-03
DE-CRE-007,80,1.3411,2025-03-31,2025-04-02,2025-04-03
DE-CRE-009,83,1.2183,2025-03-31,2025-04-02,2025-04-03
DE-MIL-007,335,0.9868,2025-03-31,2025-04-02,2025-04-03
DE-MIL-008,15,0.9345,2025-03-31,2025-04-02,2025-04-03
DE-MIL-009,795,0.8812,2025-03-31,2025-04-02,2025-04-03
DE-YOG-008,34,1.2837,2025-03-31,2025-04-02,2025-04-03
FP-FRU-005,62,1.808,2025-03-31,2025-04-02,2025-04-03
FP-HER-007,65,1.5119,2025-03-31,2025-04-02,2025-04-03
FP-HER-008,194,1.8108,2025-03-31,2025-04-02,2025-04-03
FP-HER-009,147,1.3662,2025-03-31,2025-04-02,2025-04-03
FP-VEG-007,77,1.827,2025-03-31,2025-04-02,2025-04-03
FP-VEG-008,153,1.7286,2025-03-31,2025-04-02,2025-04-03
FF-DES-009,22,1.7015,2025-03-31,2025-04-02,2025-04-03
FF-FVG-007,46,1.2987,2025-03-31,2025-04-02,2025-04-03
FF-FVG-008,349,1.426,2025-03-31,2025-04-02,2025-04-03
FF-FVG-009,30,1.5057,2025-03-31,2025-04-02,2025-04-03
FF-ICE-008,9,1.8299,2025-03-31,2025-04-02,2025-04-05
FF-ICE-009,111,1.6972,2025-03-31,2025-04-02,2025-04-03
HC-CAG-001,2,7.0517,2025-03-31,2025-04-02,2025-04-03
HC-CAG-003,2,9.1819,2025-03-31,2025-04-02,2025-04-03
HC-CAG-011,2,8.1461,2025-03-31,2025-04-02,2025-04-03
HC-CAG-012,3,8.7868,2025-03-31,2025-04-02,2025-04-03
HC-DET-003,2,7.1501,2025-03-31,2025-04-02,2025-04-03
HC-DET-005,3,6.4493,2025-03-31,2025-04-02,2025-04-03
HC-DET-010,5,8.2256,2025-03-31,2025-04-02,2025-04-03
HC-DET-011,1,11.9189,2025-03-31,2025-04-02,2025-04-03
HC-KIT-003,1,10.0871,2025-03-31,2025-04-02,2025-04-03
HC-KIT-010,4,8.2226,2025-03-31,2025-04-02,2025-04-03
HC-KIT-011,1,9.0826,2025-03-31,2025-04-02,2025-04-03
HC-KIT-012,2,7.1755,2025-03-31,2025-04-02,2025-04-03
HC-PAP-001,5,9.3923,2025-03-31,2025-04-02,2025-04-04
HC-PAP-010,2,10.3667,2025-03-31,2025-04-02,2025-04-03
MP-CHI-007,20,3.5401,2025-03-31,2025-04-02,2025-04-03
MP-POR-007,12,2.8354,2025-03-31,2025-04-02,2025-04-03
MP-PRM-006,50,3.6283,2025-03-31,2025-04-02,2025-04-03
MP-PRM-007,253,2.4555,2025-03-31,2025-04-02,2025-04-03
MP-PRM-008,11,3.0196,2025-03-31,2025-04-02,2025-04-03
MP-PRM-009,47,2.218,2025-03-31,2025-04-02,2025-04-03
PP-CNG-004,163,1.8192,2025-03-31,2025-04-02,2025-04-03
PP-CNG-005,21,1.4706,2025-03-31,2025-04-02,2025-04-05
PP-CNG-006,122,1.7013,2025-03-31,2025-04-02,2025-04-03
PP-CNG-007,219,1.0093,2025-03-31,2025-04-02,2025-04-03
PP-OIL-005,36,3.9214,2025-03-31,2025-04-02,2025-04-03
PP-PAS-011,41,4.5364,2025-03-31,2025-04-02,2025-04-03
PH-HYG-001,1,7.9813,2025-03-31,2025-04-02,2025-04-03
PH-OTC-002,1,8.6467,2025-03-31,2025-04-02,2025-04-03
PH-OTC-010,4,10.0219,2025-03-31,2025-04-02,2025-04-03
PH-OTC-012,3,9.0215,2025-03-31,2025-04-02,2025-04-03
PH-TOI-003,3,9.948,2025-03-31,2025-04-02,2025-04-03
PH-TOI-012,4,9.0795,2025-03-31,2025-04-02,2025-04-03
PH-VIT-001,1,13.1985,2025-03-31,2025-04-02,2025-04-03
PH-VIT-002,3,10.1898,2025-03-31,2025-04-02,2025-04-03
PH-VIT-011,1,11.3825,2025-03-31,2025-04-02,2025-04-03
PH-VIT-012,1,11.5485,2025-03-31,2025-04-02,2025-04-03
PH-WEL-002,4,10.8988,2025-03-31,2025-04-02,2025-04-05
PH-WEL-003,1,10.014,2025-03-31,2025-04-02,2025-04-03
PH-WEL-010,2,13.2021,2025-03-31,2025-04-02,2025-04-03
PH-WEL-011,3,10.6269,2025-03-31,2025-04-02,2025-04-03
PH-WEL-012,11,15.0299,2025-03-31,2025-04-02,2025-04-03
SF-FFF-009,5,3.5148,2025-03-31,2025-04-02,2025-04-03
SF-SHL-009,13,3.6705,2025-03-31,2025-04-02,2025-04-05
SF-SPR-004,83,2.8675,2025-03-31,2025-04-02,2025-04-03
SF-SPR-007,56,3.357,2025-03-31,2025-04-02,2025-04-03
SF-SPR-008,27,1.7257,2025-03-31,2025-04-02,2025-04-03
SF-SPR-009,35,2.5141,2025-03-31,2025-04-02,2025-04-03
SC-CAN-002,8,7.2634,2025-03-31,2025-04-02,2025-04-03
SC-CAN-011,2,5.8867,2025-03-31,2025-04-02,2025-04-03
SC-CAN-012,8,6.1081,2025-03-31,2025-04-02,2025-04-03
SC-CHO-003,2,5.9523,2025-03-31,2025-04-02,2025-04-03
SC-CHO-010,7,6.7837,2025-03-31,2025-04-02,2025-04-03
SC-CHO-012,19,6.113,2025-03-31,2025-04-02,2025-04-03
SC-COO-002,6,5.8728,2025-03-31,2025-04-02,2025-04-05
SC-COO-003,4,5.8506,2025-03-31,2025-04-02,2025-04-03
SC-COO-010,3,6.3961,2025-03-31,2025-04-02,2025-04-03
SC-COO-011,7,6.1529,2025-03-31,2025-04-02,2025-04-03
SC-COO-012,4,6.0134,2025-03-31,2025-04-02,2025-04-03
SC-NUT-003,9,6.0913,2025-03-31,2025-04-02,2025-04-03
SC-NUT-010,4,6.9308,2025-03-31,2025-04-02,2025-04-03
SC-NUT-011,5,6.0145,2025-03-31,2025-04-02,2025-04-03
SC-SAV-003,11,6.0146,2025-03-31,2025-04-02,2025-04-03
SC-SAV-010,4,6.2425,2025-03-31,2025-04-02,2025-04-03
AB-SPI-001,2,28.2863,2025-04-07,2025-04-09,2025-04-09
AB-SPI-004,6,17.1092,2025-04-07,2025-04-09,2025-04-09
AB-SPI-006,2,17.5198,2025-04-07,2025-04-09,2025-04-09
AB-SPI-007,4,11.4857,2025-04-07,2025-04-09,2025-04-09
AB-SPI-008,3,13.2447,2025-04-07,2025-04-09,2025-04-09
AB-SPI-009,1,10.1449,2025-04-07,2025-04-09,2025-04-09
AB-SPI-010,3,31.3035,2025-04-07,2025-04-09,2025-04-09
AB-WIN-001,1,16.6309,2025-04-07,2025-04-09,2025-04-09
AB-WIN-002,2,15.2992,2025-04-07,2025-04-09,2025-04-09
AB-WIN-005,11,9.4543,2025-04-07,2025-04-09,2025-04-09
AB-WIN-012,2,16.0329,2025-04-07,2025-04-09,2025-04-09
BB-BKG-007,130,1.2619,2025-04-07,2025-04-09,2025-04-09
BB-BKG-008,32,1.4423,2025-04-07,2025-04-09,2025-04-09
BB-BKG-009,243,1.1809,2025-04-07,2025-04-09,2025-04-09
BB-FBR-009,172,1.3176,2025-04-07,2025-04-09,2025-04-09
BB-PAS-007,48,1.4089,2025-04-07,2025-04-09,2025-04-09
BB-PAS-008,276,1.5147,2025-04-07,2025-04-09,2025-04-09
BN-BTW-003,18,1.9354,2025-04-07,2025-04-09,2025-04-09
BN-BTW-009,268,0.8607,2025-04-07,2025-04-09,2025-04-09
BN-COF-004,19,4.5405,2025-04-07,2025-04-09,2025-04-09
BN-COF-009,59,1.935,2025-04-07,2025-04-09,2025-04-09
BN-JUI-006,18,2.9416,2025-04-07,2025-04-09,2025-04-09
DE-CRE-007,92,1.2652,2025-04-07,2025-04-09,2025-04-09
DE-CRE-009,89,1.2088,2025-04-07,2025-04-09,2025-04-09
DE-MIL-007,411,1.0483,2025-04-07,2025-04-09,2025-04-09
DE-MIL-008,14,0.8763,2025-04-07,2025-04-09,2025-04-09
DE-MIL-009,747,0.897,2025-04-07,2025-04-09,2025-04-09
DE-YOG-008,58,1.1703,2025-04-07,2025-04-09,2025-04-09
FP-FRU-005,39,1.8215,2025-04-07,2025-04-09,2025-04-09
FP-HER-007,61,1.5191,2025-04-07,2025-04-09,2025-04-09
FP-HER-008,254,1.7978,2025-04-07,2025-04-09,2025-04-09
FP-HER-009,147,1.3962,2025-04-07,2025-04-09,2025-04-09
FP-VEG-007,124,1.8231,2025-04-07,2025-04-09,2025-04-09
FP-VEG-008,170,1.6635,2025-04-07,2025-04-09,2025-04-09
FF-DES-009,31,1.8874,2025-04-07,2025-04-09,2025-04-09
FF-FVG-007,45,1.2829,2025-04-07,2025-04-09,2025-04-09
FF-FVG-008,355,1.4647,2025-04-07,2025-04-09,2025-04-09
FF-FVG-009,32,1.4947,2025-04-07,2025-04-09,2025-04-09
FF-ICE-008,2,1.792,2025-04-07,2025-04-09,2025-04-09
FF-ICE-009,98,1.7178,2025-04-07,2025-04-09,2025-04-09
HC-CAG-002,1,7.4874,2025-04-07,2025-04-09,2025-04-09
HC-CAG-003,3,9.2539,2025-04-07,2025-04-09,2025-04-09
HC-CAG-011,2,8.0401,2025-04-07,2025-04-09,2025-04-09
HC-CAG-012,3,8.4741,2025-04-07,2025-04-09,2025-04-11
HC-DET-003,3,7.1505,2025-04-07,2025-04-09,2025-04-09
HC-DET-005,3,6.3991,2025-04-07,2025-04-09,2025-04-09
HC-DET-010,5,8.2942,2025-04-07,2025-04-09,2025-04-09
HC-DET-011,2,12.0592,2025-04-07,2025-04-09,2025-04-09
HC-KIT-003,1,10.1906,2025-04-07,2025-04-09,2025-04-09
HC-KIT-010,5,7.8379,2025-04-07,2025-04-09,2025-04-09
HC-KIT-011,1,8.9976,2025-04-07,2025-04-09,2025-04-09
HC-KIT-012,5,6.9676,2025-04-07,2025-04-09,2025-04-09
HC-PAP-001,4,8.876,2025-04-07,2025-04-09,2025-04-09
HC-PAP-010,3,10.1017,2025-04-07,2025-04-09,2025-04-09
HC-PAP-011,3,7.5051,2025-04-07,2025-04-09,2025-04-09
MP-CHI-007,38,3.4826,2025-04-07,2025-04-09,2025-04-09
MP-POR-007,14,3.0782,2025-04-07,2025-04-09,2025-04-09
MP-PRM-006,47,3.5038,2025-04-07,2025-04-09,2025-04-09
MP-PRM-007,255,2.5103,2025-04-07,2025-04-09,2025-04-09
MP-PRM-008,22,3.0202,2025-04-07,2025-04-09,2025-04-09
MP-PRM-009,42,2.1702,2025-04-07,2025-04-09,2025-04-09
PP-CNG-004,132,1.7711,2025-04-07,2025-04-09,2025-04-09
PP-CNG-005,55,1.4262,2025-04-07,2025-04-09,2025-04-09
PP-CNG-006,174,1.6348,2025-04-07,2025-04-09,2025-04-09
PP-CNG-007,353,1.0361,2025-04-07,2025-04-09,2025-04-09
PP-OIL-005,17,3.9907,2025-04-07,2025-04-09,2025-04-09
PP-PAS-011,26,4.3853,2025-04-07,2025-04-09,2025-04-09
PH-HYG-001,3,7.8642,2025-04-07,2025-04-09,2025-04-11
PH-HYG-003,1,8.6104,2025-04-07,2025-04-09,2025-04-11
PH-OTC-002,1,8.7748,2025-04-07,2025-04-09,2025-04-09
PH-OTC-010,3,10.1249,2025-04-07,2025-04-09,2025-04-09
PH-OTC-012,3,8.9871,2025-04-07,2025-04-09,2025-04-09
PH-TOI-003,6,10.1173,2025-04-07,2025-04-09,2025-04-09
PH-TOI-012,3,9.0971,2025-04-07,2025-04-09,2025-04-09
PH-VIT-002,3,10.3871,2025-04-07,2025-04-09,2025-04-09
PH-VIT-011,2,11.2503,2025-04-07,2025-04-09,2025-04-09
PH-VIT-012,2,10.9023,2025-04-07,2025-04-09,2025-04-09
PH-WEL-002,2,11.2847,2025-04-07,2025-04-09,2025-04-10
PH-WEL-010,5,12.7556,2025-04-07,2025-04-09,2025-04-09
PH-WEL-011,4,11.0938,2025-04-07,2025-04-09,2025-04-09
PH-WEL-012,15,14.879,2025-04-07,2025-04-09,2025-04-09
SF-FFF-009,3,3.5292,2025-04-07,2025-04-09,2025-04-09
SF-SHL-009,7,3.6988,2025-04-07,2025-04-09,2025-04-09
SF-SPR-004,98,2.8671,2025-04-07,2025-04-09,2025-04-09
SF-SPR-007,60,3.3077,2025-04-07,2025-04-09,2025-04-09
SF-SPR-008,27,1.7079,2025-04-07,2025-04-09,2025-04-09
SF-SPR-009,29,2.7022,2025-04-07,2025-04-09,2025-04-09
SC-CAN-002,4,6.7524,2025-04-07,2025-04-09,2025-04-09
SC-CAN-011,6,5.8561,2025-04-07,2025-04-09,2025-04-09
SC-CAN-012,8,6.4962,2025-04-07,2025-04-09,2025-04-09
SC-CHO-002,2,7.0226,2025-04-07,2025-04-09,2025-04-09
SC-CHO-003,1,5.9292,2025-04-07,2025-04-09,2025-04-09
SC-CHO-010,15,6.3888,2025-04-07,2025-04-09,2025-04-09
SC-CHO-012,16,5.9821,2025-04-07,2025-04-09,2025-04-09
SC-COO-002,11,6.0395,2025-04-07,2025-04-09,2025-04-09
SC-COO-003,12,5.7856,2025-04-07,2025-04-09,2025-04-09
SC-COO-010,2,6.4116,2025-04-07,2025-04-09,2025-04-09
SC-COO-011,9,6.5922,2025-04-07,2025-04-09,2025-04-09
SC-COO-012,6,6.0,2025-04-07,2025-04-09,2025-04-09
SC-NUT-002,6,6.0026,2025-04-07,2025-04-09,2025-04-09
SC-NUT-003,13,5.8322,2025-04-07,2025-04-09,2025-04-09
SC-NUT-010,9,6.853,2025-04-07,2025-04-09,2025-04-11
SC-NUT-011,8,5.9493,2025-04-07,2025-04-09,2025-04-09
SC-SAV-003,10,5.9673,2025-04-07,2025-04-09,2025-04-09
SC-SAV-010,4,5.9503,2025-04-07,2025-04-09,2025-04-09
AB-SPI-001,2,27.7641,2025-04-14,2025-04-16,2025-04-18
AB-SPI-004,7,16.6259,2025-04-14,2025-04-16,2025-04-16
AB-SPI-006,1,17.5182,2025-04-14,2025-04-16,2025-04-16
AB-SPI-007,2,11.5363,2025-04-14,2025-04-16,2025-04-16
AB-SPI-008,4,12.6073,2025-04-14,2025-04-16,2025-04-16
AB-SPI-009,3,10.5101,2025-04-14,2025-04-16,2025-04-16
AB-SPI-010,5,29.9535,2025-04-14,2025-04-16,2025-04-16
AB-WIN-001,1,16.7479,2025-04-14,2025-04-16,2025-04-16
AB-WIN-002,6,15.5376,2025-04-14,2025-04-16,2025-04-16
AB-WIN-005,14,9.4734,2025-04-14,2025-04-16,2025-04-16
AB-WIN-012,1,15.3349,2025-04-14,2025-04-16,2025-04-16
BB-BKG-007,192,1.3179,2025-04-14,2025-04-16,2025-04-16
BB-BKG-008,15,1.4258,2025-04-14,2025-04-16,2025-04-16
BB-BKG-009,200,1.1992,2025-04-14,2025-04-16,2025-04-16
BB-FBR-009,230,1.2105,2025-04-14,2025-04-16,2025-04-16
BB-PAS-007,65,1.4482,2025-04-14,2025-04-16,2025-04-16
BB-PAS-008,195,1.4513,2025-04-14,2025-04-16,2025-04-16
BN-BTW-003,17,2.0625,2025-04-14,2025-04-16,2025-04-16
BN-BTW-009,236,0.8118,2025-04-14,2025-04-16,2025-04-16
BN-COF-004,37,4.5688,2025-04-14,2025-04-16,2025-04-16
BN-COF-009,101,2.0384,2025-04-14,2025-04-16,2025-04-16
BN-JUI-002,5,4.358,2025-04-14,2025-04-16,2025-04-16
BN-JUI-006,56,2.9917,2025-04-14,2025-04-16,2025-04-16
DE-CRE-007,75,1.3541,2025-04-14,2025-04-16,2025-04-16
DE-CRE-009,108,1.1658,2025-04-14,2025-04-16,2025-04-16
DE-MIL-007,481,1.0101,2025-04-14,2025-04-16,2025-04-16
DE-MIL-008,24,0.9005,2025-04-14,2025-04-16,2025-04-16
DE-MIL-009,738,0.8485,2025-04-14,2025-04-16,2025-04-16
DE-YOG-008,87,1.2274,2025-04-14,2025-04-16,2025-04-16
FP-FRU-005,76,1.8784,2025-04-14,2025-04-16,2025-04-16
FP-HER-007,62,1.5349,2025-04-14,2025-04-16,2025-04-16
FP-HER-008,194,1.8844,2025-04-14,2025-04-16,2025-04-16
FP-HER-009,183,1.3909,2025-04-14,2025-04-16,2025-04-16
FP-VEG-007,131,1.7706,2025-04-14,2025-04-16,2025-04-16
FP-VEG-008,185,1.6662,2025-04-14,2025-04-16,2025-04-16
FF-DES-009,14,1.7921,2025-04-14,2025-04-16,2025-04-16
FF-FVG-007,47,1.292,2025-04-14,2025-04-16,2025-04-16
FF-FVG-008,361,1.3985,2025-04-14,2025-04-16,2025-04-16
FF-FVG-009,39,1.5505,2025-04-14,2025-04-16,2025-04-16
FF-ICE-009,85,1.7577,2025-04-14,2025-04-16,2025-04-16
HC-CAG-002,1,7.6358,2025-04-14,2025-04-16,2025-04-16
HC-CAG-003,4,9.2582,2025-04-14,2025-04-16,2025-04-16
HC-CAG-011,3,7.9291,2025-04-14,2025-04-16,2025-04-16
HC-CAG-012,3,8.5021,2025-04-14,2025-04-16,2025-04-16
HC-DET-003,3,7.0586,2025-04-14,2025-04-16,2025-04-16
HC-DET-005,1,6.549,2025-04-14,2025-04-16,2025-04-16
HC-DET-010,5,8.1156,2025-04-14,2025-04-16,2025-04-16
HC-DET-011,2,12.5188,2025-04-14,2025-04-16,2025-04-16
HC-KIT-003,1,10.0607,2025-04-14,2025-04-16,2025-04-16
HC-KIT-010,5,7.9702,2025-04-14,2025-04-16,2025-04-16
HC-KIT-011,1,8.582,2025-04-14,2025-04-16,2025-04-17
HC-KIT-012,1,6.7885,2025-04-14,2025-04-16,2025-04-16
HC-PAP-001,5,9.1982,2025-04-14,2025-04-16,2025-04-16
HC-PAP-010,2,9.8834,2025-04-14,2025-04-16,2025-04-16
HC-PAP-011,3,7.6916,2025-04-14,2025-04-16,2025-04-16
MP-CHI-007,46,3.4721,2025-04-14,2025-04-16,2025-04-16
MP-POR-007,31,2.915,2025-04-14,2025-04-16,2025-04-16
MP-PRM-006,44,3.394,2025-04-14,2025-04-16,2025-04-16
MP-PRM-007,218,2.4618,2025-04-14,2025-04-16,2025-04-16
MP-PRM-008,21,3.032,2025-04-14,2025-04-16,2025-04-16
MP-PRM-009,33,2.1748,2025-04-14,2025-04-16,2025-04-16
PP-CNG-004,71,1.8251,2025-04-14,2025-04-16,2025-04-16
PP-CNG-005,74,1.5155,2025-04-14,2025-04-16,2025-04-16
PP-CNG-006,192,1.6734,2025-04-14,2025-04-16,2025-04-16
PP-CNG-007,343,1.0313,2025-04-14,2025-04-16,2025-04-16
PP-OIL-005,28,4.1427,2025-04-14,2025-04-16,2025-04-16
PP-PAS-011,32,4.3574,2025-04-14,2025-04-16,2025-04-16
PH-HYG-001,4,7.691,2025-04-14,2025-04-16,2025-04-16
PH-HYG-003,1,8.2784,2025-04-14,2025-04-16,2025-04-16
PH-HYG-012,1,9.0391,2025-04-14,2025-04-16,2025-04-17
PH-OTC-002,3,8.8091,2025-04-14,2025-04-16,2025-04-16
PH-OTC-010,5,9.8858,2025-04-14,2025-04-16,2025-04-16
PH-OTC-012,7,9.1802,2025-04-14,2025-04-16,2025-04-16
PH-TOI-003,7,9.7102,2025-04-14,2025-04-16,2025-04-16
PH-TOI-012,6,8.9823,2025-04-14,2025-04-16,2025-04-16
PH-VIT-001,1,13.7896,2025-04-14,2025-04-16,2025-04-16
PH-VIT-002,4,9.6588,2025-04-14,2025-04-16,2025-04-16
PH-VIT-011,4,11.837,2025-04-14,2025-04-16,2025-04-16
PH-VIT-012,3,10.9739,2025-04-14,2025-04-16,2025-04-16
PH-WEL-002,2,11.3623,2025-04-14,2025-04-16,2025-04-16
PH-WEL-010,4,13.1733,2025-04-14,2025-04-16,2025-04-16
PH-WEL-011,1,10.8293,2025-04-14,2025-04-16,2025-04-16
PH-WEL-012,14,15.2816,2025-04-14,2025-04-16,2025-04-16
SF-FFF-009,2,3.439,2025-04-14,2025-04-16,2025-04-16
SF-SHL-009,15,3.8858,2025-04-14,2025-04-16,2025-04-16
SF-SPR-004,120,2.8961,2025-04-14,2025-04-16,2025-04-16
SF-SPR-007,39,3.3397,2025-04-14,2025-04-16,2025-04-16
SF-SPR-008,25,1.658,2025-04-14,2025-04-16,2025-04-16
SF-SPR-009,30,2.3778,2025-04-14,2025-04-16,2025-04-16
SC-CAN-002,5,7.0009,2025-04-14,2025-04-16,2025-04-16
SC-CAN-011,7,6.151,2025-04-14,2025-04-16,2025-04-16
SC-CAN-012,6,6.0612,2025-04-14,2025-04-16,2025-04-16
SC-CHO-002,4,6.728,2025-04-14,2025-04-16,2025-04-16
SC-CHO-003,4,5.7189,2025-04-14,2025-04-16,2025-04-16
SC-CHO-010,16,6.6447,2025-04-14,2025-04-16,2025-04-16
SC-CHO-012,24,6.1316,2025-04-14,2025-04-16,2025-04-16
SC-COO-002,5,6.1949,2025-04-14,2025-04-16,2025-04-16
SC-COO-003,10,5.7537,2025-04-14,2025-04-16,2025-04-16
SC-COO-010,6,6.7164,2025-04-14,2025-04-16,2025-04-16
SC-COO-012,4,6.0462,2025-04-14,2025-04-16,2025-04-16
SC-NUT-002,6,6.4641,2025-04-14,2025-04-16,2025-04-16
SC-NUT-003,8,6.1658,2025-04-14,2025-04-16,2025-04-16
SC-NUT-010,6,6.7752,2025-04-14,2025-04-16,2025-04-18
SC-NUT-011,1,5.7572,2025-04-14,2025-04-16,2025-04-16
SC-SAV-003,11,5.5543,2025-04-14,2025-04-16,2025-04-16
SC-SAV-010,4,6.1099,2025-04-14,2025-04-16,2025-04-16
AB-SPI-001,4,27.621,2025-04-21,2025-04-23,2025-04-25
AB-SPI-004,11,16.5804,2025-04-21,2025-04-23,2025-04-25
AB-SPI-006,4,17.326,2025-04-21,2025-04-23,2025-04-25
AB-SPI-007,5,11.2167,2025-04-21,2025-04-23,2025-04-25
AB-SPI-008,2,12.0442,2025-04-21,2025-04-23,2025-04-25
AB-SPI-009,4,9.8657,2025-04-21,2025-04-23,2025-04-25
AB-SPI-010,7,31.3081,2025-04-21,2025-04-23,2025-04-25
AB-SPI-012,1,38.7985,2025-04-21,2025-04-23,2025-04-25
AB-WIN-001,3,16.4813,2025-04-21,2025-04-23,2025-04-25
AB-WIN-002,6,14.9763,2025-04-21,2025-04-23,2025-04-25
AB-WIN-004,1,8.9258,2025-04-21,2025-04-23,2025-04-25
AB-WIN-005,15,9.4897,2025-04-21,2025-04-23,2025-04-25
AB-WIN-012,1,15.2324,2025-04-21,2025-04-23,2025-04-25
BB-BKG-007,160,1.2784,2025-04-21,2025-04-23,2025-04-25
BB-BKG-008,27,1.4429,2025-04-21,2025-04-23,2025-04-25
BB-BKG-009,209,1.178,2025-04-21,2025-04-23,2025-04-25
BB-FBR-009,252,1.2091,2025-04-21,2025-04-23,2025-04-25
BB-PAS-007,93,1.3891,2025-04-21,2025-04-23,2025-04-25
BB-PAS-008,254,1.5032,2025-04-21,2025-04-23,2025-04-25
BN-BTW-003,38,1.9998,2025-04-21,2025-04-23,2025-04-25
BN-BTW-009,335,0.8016,2025-04-21,2025-04-23,2025-04-25
BN-COF-004,45,4.4557,2025-04-21,2025-04-23,2025-04-25
BN-COF-009,89,1.9957,2025-04-21,2025-04-23,2025-04-25
BN-JUI-002,9,4.3233,2025-04-21,2025-04-23,2025-04-25
BN-JUI-006,64,2.8337,2025-04-21,2025-04-23,2025-04-25
DE-CRE-007,111,1.3593,2025-04-21,2025-04-23,2025-04-27
DE-CRE-009,121,1.1968,2025-04-21,2025-04-23,2025-04-25
DE-MIL-007,504,1.0577,2025-04-21,2025-04-23,2025-04-25
DE-MIL-008,35,0.9046,2025-04-21,2025-04-23,2025-04-25
DE-MIL-009,794,0.848,2025-04-21,2025-04-23,2025-04-25
DE-YOG-008,74,1.1664,2025-04-21,2025-04-23,2025-04-25
FP-FRU-005,63,1.7813,2025-04-21,2025-04-23,2025-04-25
FP-HER-007,89,1.4735,2025-04-21,2025-04-23,2025-04-25
FP-HER-008,302,1.8419,2025-04-21,2025-04-23,2025-04-25
FP-HER-009,167,1.4196,2025-04-21,2025-04-23,2025-04-25
FP-VEG-007,144,1.8519,2025-04-21,2025-04-23,2025-04-25
FP-VEG-008,169,1.7016,2025-04-21,2025-04-23,2025-04-25
FF-DES-009,30,1.8246,2025-04-21,2025-04-23,2025-04-27
FF-FVG-007,38,1.2527,2025-04-21,2025-04-23,2025-04-25
FF-FVG-008,385,1.3883,2025-04-21,2025-04-23,2025-04-25
FF-FVG-009,36,1.5203,2025-04-21,2025-04-23,2025-04-25
