uid,price,date
AB-SPI-006,30.59,2025-07-02
AB-SPI-007,19.9,2025-07-02
AB-SPI-008,21.29,2025-07-02
AB-SPI-009,17.79,2025-07-02
AB-WIN-001,28.9,2025-07-02
AB-WIN-002,26.79,2025-07-02
AB-WIN-004,15.790000000000001,2025-07-02
AB-WIN-005,16.55,2025-07-02
AB-WIN-011,28.689999999999998,2025-07-02
AB-WIN-012,27.4,2025-07-02
BB-BKG-007,2.0900000000000003,2025-07-02
BB-BKG-008,2.1900000000000004,2025-07-02
BB-BKG-009,1.89,2025-07-02
BB-FBR-009,2.0900000000000003,2025-07-02
BB-PAS-007,2.29,2025-07-02
BB-PAS-008,2.39,2025-07-02
BN-BTW-003,3.29,2025-07-02
BN-COF-009,3.25,2025-07-02
BN-JUI-006,4.69,2025-07-02
FP-FRU-005,2.6900000000000004,2025-07-02
FP-HER-007,2.29,2025-07-02
FP-HER-008,2.79,2025-07-02
FF-DES-009,2.89,2025-07-02
FF-FVG-007,2.0900000000000003,2025-07-02
FF-FVG-008,2.29,2025-07-02
FF-ICE-008,2.99,2025-07-02
HC-CAG-001,12.89,2025-07-02
HC-CAG-010,17.75,2025-07-02
HC-CAG-012,15.290000000000001,2025-07-02
HC-DET-012,13.39,2025-07-02
HC-KIT-003,18.189999999999998,2025-07-02
HC-KIT-010,14.39,2025-07-02
HC-PAP-001,16.59,2025-07-02
HC-PAP-012,11.39,2025-07-02
PP-CNG-004,3.0900000000000003,2025-07-02
PP-CNG-005,2.5900000000000003,2025-07-02
PP-CNG-006,2.79,2025-07-02
PP-CNG-007,1.69,2025-07-02
PP-OIL-005,6.79,2025-07-02
PP-PAS-011,7.79,2025-07-02
PH-HYG-001,13.89,2025-07-02
PH-HYG-003,14.290000000000001,2025-07-02
PH-HYG-012,15.69,2025-07-02
PH-OTC-010,18.09,2025-07-02
PH-OTC-012,16.09,2025-07-02
PH-VIT-001,22.29,2025-07-02
PH-VIT-003,13.35,2025-07-02
SF-FFF-009,5.59,2025-07-02
SF-SHL-009,5.99,2025-07-02
SF-SPR-004,4.59,2025-07-02
SF-SPR-008,2.6900000000000004,2025-07-02
SF-SPR-009,4.09,2025-07-02
SC-CAN-002,11.89,2025-07-02
SC-CAN-010,10.89,2025-07-02
SC-CHO-002,11.59,2025-07-02
SC-CHO-010,11.09,2025-07-02
SC-CHO-011,12.790000000000001,2025-07-02
SC-COO-002,10.19,2025-07-02
SC-COO-010,10.99,2025-07-02
SC-COO-011,9.85,2025-07-02
SC-NUT-011,9.89,2025-07-02
AB-SPI-001,48.09,2025-07-09
AB-SPI-010,54.09,2025-07-09
AB-SPI-012,64.58999999999999,2025-07-09
AB-WIN-005,17.05,2025-07-09
AB-WIN-011,29.99,2025-07-09
BB-BKG-008,2.39,2025-07-09
BB-BKG-009,1.99,2025-07-09
BB-FBR-009,2.1900000000000004,2025-07-09
BB-PAS-007,2.39,2025-07-09
BB-PAS-008,2.49,2025-07-09
BN-COF-009,3.35,2025-07-09
DE-CRE-009,1.89,2025-07-09
DE-MIL-007,1.59,2025-07-09
FP-HER-009,2.1900000000000004,2025-07-09
FP-VEG-007,2.79,2025-07-09
FP-VEG-008,2.5900000000000003,2025-07-09
FF-ICE-009,2.79,2025-07-09
HC-CAG-002,12.69,2025-07-09
HC-DET-003,12.790000000000001,2025-07-09
HC-DET-010,14.99,2025-07-09
HC-DET-012,14.09,2025-07-09
HC-KIT-011,15.39,2025-07-09
HC-KIT-012,13.09,2025-07-09
HC-PAP-011,14.09,2025-07-09
MP-POR-007,4.890000000000001,2025-07-09
MP-PRM-006,5.59,2025-07-09
PP-CNG-004,3.29,2025-07-09
PP-CNG-005,2.6900000000000004,2025-07-09
PP-CNG-006,2.99,2025-07-09
PP-CNG-007,1.79,2025-07-09
PP-OIL-005,7.09,2025-07-09
PP-PAS-011,8.09,2025-07-09
PH-VIT-012,20.189999999999998,2025-07-09
PH-WEL-011,19.99,2025-07-09
PH-WEL-012,27.59,2025-07-09
SF-SHL-009,6.29,2025-07-09
SF-SPR-007,5.59,2025-07-09
SF-SPR-008,2.79,2025-07-09
SC-CAN-011,10.59,2025-07-09
SC-COO-011,10.35,2025-07-09
SC-NUT-002,10.75,2025-07-09
SC-SAV-003,10.09,2025-07-09
AB-SPI-004,30.389999999999997,2025-07-16
AB-SPI-008,21.99,2025-07-16
AB-SPI-012,66.78999999999999,2025-07-16
AB-WIN-011,30.889999999999997,2025-07-16
AB-WIN-012,28.5,2025-07-16
BB-BKG-007,2.1900000000000004,2025-07-16
BB-BKG-009,2.0900000000000003,2025-07-16
BB-FBR-009,2.29,2025-07-16
BB-PAS-008,2.5900000000000003,2025-07-16
DE-YOG-008,1.89,2025-07-16
FP-FRU-005,2.79,2025-07-16
FP-HER-009,2.0900000000000003,2025-07-16
FP-VEG-007,2.6900000000000004,2025-07-16
FF-FVG-008,2.1900000000000004,2025-07-16
FF-ICE-008,2.89,2025-07-16
FF-ICE-009,2.6900000000000004,2025-07-16
HC-DET-012,14.790000000000001,2025-07-16
HC-PAP-001,17.09,2025-07-16
HC-PAP-012,11.99,2025-07-16
PP-CNG-005,2.79,2025-07-16
PP-CNG-006,3.0900000000000003,2025-07-16
PP-OIL-005,7.390000000000001,2025-07-16
PH-HYG-001,14.39,2025-07-16
PH-VIT-001,22.99,2025-07-16
PH-VIT-002,18.45,2025-07-16
PH-WEL-002,20.79,2025-07-16
PH-WEL-003,18.45,2025-07-16
PH-WEL-010,23.79,2025-07-16
SC-COO-010,11.39,2025-07-16
BN-BTW-003,3.1900000000000004,2025-07-23
DE-CRE-009,1.79,2025-07-23
FP-FRU-005,2.6900000000000004,2025-07-23
FF-ICE-009,2.79,2025-07-23
HC-CAG-002,13.19,2025-07-23
HC-DET-001,15.89,2025-07-23
HC-KIT-003,18.79,2025-07-23
MP-POR-007,4.69,2025-07-23
PP-CNG-004,3.39,2025-07-23
PH-HYG-003,15.19,2025-07-23
PH-VIT-003,13.95,2025-07-23
SF-SHL-009,6.09,2025-07-23
SF-SPR-008,2.6900000000000004,2025-07-23
SC-CHO-002,11.99,2025-07-23
AB-SPI-004,28.99,2025-07-30
AB-SPI-010,51.59,2025-07-30
AB-WIN-002,25.889999999999997,2025-07-30
AB-WIN-003,25.79,2025-07-30
AB-WIN-005,16.45,2025-07-30
DE-CRE-007,1.89,2025-07-30
DE-MIL-007,1.49,2025-07-30
DE-YOG-008,1.79,2025-07-30
FP-HER-007,2.1900000000000004,2025-07-30
FP-HER-008,2.6900000000000004,2025-07-30
FP-VEG-008,2.49,2025-07-30
FF-ICE-009,2.6900000000000004,2025-07-30
HC-DET-011,22.389999999999997,2025-07-30
PP-CNG-005,2.6900000000000004,2025-07-30
PH-OTC-002,15.49,2025-07-30
PH-VIT-002,17.75,2025-07-30
PH-VIT-010,22.49,2025-07-30
SF-SHL-009,5.890000000000001,2025-07-30
AB-SPI-007,19.0,2025-08-06
AB-SPI-008,20.889999999999997,2025-08-06
AB-WIN-003,27.09,2025-08-06
AB-WIN-004,15.19,2025-08-06
AB-WIN-005,15.85,2025-08-06
BB-FBR-009,2.1900000000000004,2025-08-06
BN-BTW-003,3.29,2025-08-06
BN-COF-009,3.1500000000000004,2025-08-06
FP-VEG-008,2.5900000000000003,2025-08-06
FF-ICE-008,2.79,2025-08-06
HC-PAP-011,13.59,2025-08-06
MP-PRM-006,5.390000000000001,2025-08-06
PP-CNG-004,3.1900000000000004,2025-08-06
PH-WEL-003,17.65,2025-08-06
PH-WEL-012,26.59,2025-08-06
SF-FFF-009,5.390000000000001,2025-08-06
SF-SPR-004,4.390000000000001,2025-08-06
SF-SPR-007,5.390000000000001,2025-08-06
SF-SPR-008,2.5900000000000003,2025-08-06
SF-SPR-009,3.89,2025-08-06
SC-CHO-002,11.59,2025-08-06
SC-COO-010,10.99,2025-08-06
SC-NUT-002,10.35,2025-08-06
AB-SPI-001,45.59,2025-08-13
AB-SPI-004,27.689999999999998,2025-08-13
AB-SPI-005,25.189999999999998,2025-08-13
AB-SPI-006,28.79,2025-08-13
AB-SPI-007,18.4,2025-08-13
AB-SPI-009,16.889999999999997,2025-08-13
AB-SPI-011,43.89,2025-08-13
AB-WIN-003,27.99,2025-08-13
AB-WIN-012,26.6,2025-08-13
BB-BKG-008,2.29,2025-08-13
BB-BKG-009,1.99,2025-08-13
BB-PAS-007,2.29,2025-08-13
BB-PAS-008,2.49,2025-08-13
BN-BTW-003,3.1900000000000004,2025-08-13
BN-COF-009,3.0500000000000003,2025-08-13
FP-FRU-005,2.5900000000000003,2025-08-13
FP-VEG-008,2.49,2025-08-13
FF-DES-009,2.79,2025-08-13
FF-FVG-007,1.99,2025-08-13
FF-FVG-009,2.3,2025-08-13
HC-CAG-003,15.7,2025-08-13
HC-DET-010,14.49,2025-08-13
HC-KIT-003,18.189999999999998,2025-08-13
HC-KIT-012,12.69,2025-08-13
HC-PAP-001,16.29,2025-08-13
PP-CNG-006,2.99,2025-08-13
PH-VIT-003,14.549999999999999,2025-08-13
PH-WEL-010,22.889999999999997,2025-08-13
PH-WEL-011,19.389999999999997,2025-08-13
SF-SHL-009,5.69,2025-08-13
SF-SPR-007,5.19,2025-08-13
SC-COO-003,9.69,2025-08-13
SC-SAV-003,9.69,2025-08-13
AB-SPI-005,27.09,2025-08-20
AB-SPI-010,49.39,2025-08-20
AB-SPI-011,46.89,2025-08-20
AB-WIN-001,27.5,2025-08-20
AB-WIN-002,24.689999999999998,2025-08-20
AB-WIN-004,14.69,2025-08-20
AB-WIN-005,15.35,2025-08-20
BB-BKG-007,2.0900000000000003,2025-08-20
BB-FBR-009,2.0900000000000003,2025-08-20
DE-MIL-009,1.19,2025-08-20
FP-HER-009,1.99,2025-08-20
HC-CAG-001,12.49,2025-08-20
HC-DET-003,12.39,2025-08-20
HC-DET-011,21.49,2025-08-20
HC-PAP-010,17.689999999999998,2025-08-20
HC-PAP-012,12.39,2025-08-20
PP-CNG-004,3.0900000000000003,2025-08-20
PP-CNG-005,2.5900000000000003,2025-08-20
PP-CNG-007,1.69,2025-08-20
PH-HYG-003,14.59,2025-08-20
PH-WEL-002,19.99,2025-08-20
SF-FFF-009,5.19,2025-08-20
SF-SHL-009,5.49,2025-08-20
SF-SPR-004,4.19,2025-08-20
SF-SPR-008,2.49,2025-08-20
SC-CAN-002,11.39,2025-08-20
SC-CHO-003,9.49,2025-08-20
SC-NUT-003,9.790000000000001,2025-08-20
SC-NUT-011,9.59,2025-08-20
SC-SAV-010,9.85,2025-08-20
AB-SPI-001,43.690000000000005,2025-08-27
AB-SPI-004,26.59,2025-08-27
AB-SPI-005,28.29,2025-08-27
AB-SPI-006,27.49,2025-08-27
AB-SPI-007,17.7,2025-08-27
AB-SPI-008,19.889999999999997,2025-08-27
AB-SPI-009,16.29,2025-08-27
AB-WIN-012,25.3,2025-08-27
BB-BKG-008,2.1900000000000004,2025-08-27
BB-BKG-009,1.89,2025-08-27
BN-BTW-009,1.19,2025-08-27
BN-COF-004,6.99,2025-08-27
DE-MIL-007,1.39,2025-08-27
DE-MIL-008,1.3,2025-08-27
FP-VEG-007,2.5900000000000003,2025-08-27
HC-CAG-011,14.19,2025-08-27
HC-KIT-010,13.790000000000001,2025-08-27
HC-KIT-011,14.89,2025-08-27
MP-POR-007,4.49,2025-08-27
MP-PRM-008,4.49,2025-08-27
PP-CNG-006,2.89,2025-08-27
PP-OIL-005,7.09,2025-08-27
PH-HYG-001,13.790000000000001,2025-08-27
PH-OTC-002,14.99,2025-08-27
PH-OTC-010,17.29,2025-08-27
PH-OTC-012,15.59,2025-08-27
PH-TOI-003,17.29,2025-08-27
PH-TOI-012,15.290000000000001,2025-08-27
PH-VIT-001,22.189999999999998,2025-08-27
PH-VIT-002,17.05,2025-08-27
PH-VIT-012,19.29,2025-08-27
PH-WEL-010,21.99,2025-08-27
PH-WEL-012,25.389999999999997,2025-08-27
SF-FFF-009,4.99,2025-08-27
SC-CAN-011,10.09,2025-08-27
SC-CHO-010,10.69,2025-08-27
SC-COO-002,9.790000000000001,2025-08-27
SC-COO-003,9.39,2025-08-27
SC-NUT-010,11.49,2025-08-27
SC-SAV-003,9.39,2025-08-27
AB-SPI-010,47.39,2025-09-03
AB-SPI-012,63.99,2025-09-03
AB-WIN-002,23.79,2025-09-03
AB-WIN-003,28.99,2025-09-03
AB-WIN-004,14.09,2025-09-03
AB-WIN-011,29.49,2025-09-03
BB-PAS-007,2.1900000000000004,2025-09-03
BB-PAS-008,2.39,2025-09-03
BN-JUI-002,6.69,2025-09-03
BN-JUI-006,4.49,2025-09-03
DE-MIL-007,1.49,2025-09-03
DE-YOG-008,1.69,2025-09-03
FP-HER-008,2.5900000000000003,2025-09-03
FF-FVG-007,1.89,2025-09-03
HC-DET-005,11.19,2025-09-03
HC-KIT-012,12.290000000000001,2025-09-03
HC-PAP-001,15.39,2025-09-03
HC-PAP-011,12.99,2025-09-03
HC-PAP-012,11.99,2025-09-03
MP-CHI-007,5.2,2025-09-03
MP-PRM-007,3.6900000000000004,2025-09-03
PP-CNG-004,2.99,2025-09-03
PP-CNG-005,2.49,2025-09-03
PP-PAS-011,7.69,2025-09-03
PH-VIT-010,23.189999999999998,2025-09-03
SF-SHL-009,5.29,2025-09-03
SF-SPR-007,4.890000000000001,2025-09-03
SF-SPR-008,2.39,2025-09-03
SF-SPR-009,3.6900000000000004,2025-09-03
SC-CHO-012,9.69,2025-09-03
SC-COO-012,9.69,2025-09-03
SC-NUT-011,9.290000000000001,2025-09-03
AB-SPI-006,26.29,2025-09-10
AB-SPI-007,16.9,2025-09-10
AB-SPI-008,19.189999999999998,2025-09-10
AB-SPI-009,15.69,2025-09-10
AB-WIN-005,14.649999999999999,2025-09-10
AB-WIN-011,28.29,2025-09-10
AB-WIN-012,23.9,2025-09-10
BB-BKG-007,1.99,2025-09-10
BB-BKG-008,2.0900000000000003,2025-09-10
BB-BKG-009,1.79,2025-09-10
BB-FBR-009,1.99,2025-09-10
BB-PAS-008,2.29,2025-09-10
DE-MIL-007,1.39,2025-09-10
FP-HER-007,2.0900000000000003,2025-09-10
FP-VEG-007,2.49,2025-09-10
FP-VEG-008,2.39,2025-09-10
FF-ICE-008,2.6900000000000004,2025-09-10
FF-ICE-009,2.5900000000000003,2025-09-10
HC-CAG-001,12.09,2025-09-10
HC-CAG-012,14.790000000000001,2025-09-10
HC-DET-003,11.89,2025-09-10
HC-DET-011,20.79,2025-09-10
MP-POR-007,4.29,2025-09-10
MP-PRM-009,3.1500000000000004,2025-09-10
PP-OIL-005,6.79,2025-09-10
PH-OTC-012,15.09,2025-09-10
PH-VIT-011,19.689999999999998,2025-09-10
PH-WEL-003,17.05,2025-09-10
PH-WEL-011,18.79,2025-09-10
SF-SPR-004,3.99,2025-09-10
SC-CAN-012,10.09,2025-09-10
SC-COO-010,10.49,2025-09-10
SC-NUT-002,9.95,2025-09-10
AB-SPI-001,42.190000000000005,2025-09-17
AB-SPI-004,25.49,2025-09-17
AB-WIN-001,25.6,2025-09-17
AB-WIN-002,22.49,2025-09-17
AB-WIN-005,14.149999999999999,2025-09-17
BB-BKG-008,2.1900000000000004,2025-09-17
BN-BTW-003,3.0900000000000003,2025-09-17
DE-CRE-007,1.79,2025-09-17
FP-FRU-005,2.49,2025-09-17
FF-DES-009,2.6900000000000004,2025-09-17
FF-FVG-008,2.0900000000000003,2025-09-17
FF-FVG-009,2.2,2025-09-17
HC-DET-010,13.69,2025-09-17
HC-KIT-003,17.59,2025-09-17
HC-PAP-010,17.09,2025-09-17
MP-PRM-006,5.19,2025-09-17
PP-CNG-004,2.89,2025-09-17
PP-CNG-005,2.39,2025-09-17
PP-CNG-006,2.79,2025-09-17
PP-CNG-007,1.59,2025-09-17
PH-HYG-001,13.290000000000001,2025-09-17
PH-OTC-002,14.19,2025-09-17
PH-VIT-003,14.049999999999999,2025-09-17
PH-VIT-012,18.59,2025-09-17
PH-WEL-002,19.29,2025-09-17
SF-FFF-009,4.79,2025-09-17
SF-SPR-007,4.69,2025-09-17
SF-SPR-009,3.49,2025-09-17
SC-CAN-010,10.49,2025-09-17
SC-CAN-011,9.49,2025-09-17
SC-CHO-002,11.19,2025-09-17
SC-CHO-003,9.19,2025-09-17
SC-COO-003,9.09,2025-09-17
SC-SAV-010,9.549999999999999,2025-09-17
AB-SPI-006,25.389999999999997,2025-09-24
AB-SPI-008,18.29,2025-09-24
AB-SPI-010,45.49,2025-09-24
AB-WIN-011,26.79,2025-09-24
AB-WIN-012,23.1,2025-09-24
BB-BKG-008,2.0900000000000003,2025-09-24
BB-FBR-009,1.89,2025-09-24
BB-PAS-007,2.0900000000000003,2025-09-24
BN-BTW-003,2.99,2025-09-24
DE-CRE-009,1.69,2025-09-24
FP-HER-008,2.49,2025-09-24
HC-CAG-002,12.69,2025-09-24
HC-CAG-003,15.1,2025-09-24
HC-CAG-011,13.59,2025-09-24
HC-PAP-011,12.59,2025-09-24
PP-PAS-011,7.29,2025-09-24
PH-HYG-003,14.09,2025-09-24
PH-OTC-010,16.689999999999998,2025-09-24
PH-TOI-012,14.790000000000001,2025-09-24
PH-VIT-002,16.349999999999998,2025-09-24
PH-WEL-010,21.29,2025-09-24
SF-SPR-008,2.29,2025-09-24
SC-CHO-012,9.290000000000001,2025-09-24
SC-COO-002,9.49,2025-09-24
SC-COO-012,9.39,2025-09-24
SC-NUT-010,11.09,2025-09-24
AB-SPI-004,24.29,2025-10-01
AB-SPI-009,14.89,2025-10-01
AB-WIN-001,24.7,2025-10-01
AB-WIN-004,13.290000000000001,2025-10-01
AB-WIN-005,13.649999999999999,2025-10-01
BB-BKG-007,1.89,2025-10-01
BB-PAS-008,2.1900000000000004,2025-10-01
BN-BTW-003,2.89,2025-10-01
BN-COF-009,2.95,2025-10-01
FP-FRU-005,2.39,2025-10-01
FF-DES-009,2.5900000000000003,2025-10-01
FF-ICE-009,2.49,2025-10-01
HC-CAG-001,11.69,2025-10-01
HC-DET-012,14.19,2025-10-01
HC-KIT-012,11.69,2025-10-01
MP-PRM-008,4.29,2025-10-01
PP-CNG-004,2.79,2025-10-01
PP-CNG-005,2.29,2025-10-01
PP-CNG-006,2.6900000000000004,2025-10-01
PP-OIL-005,6.390000000000001,2025-10-01
PH-HYG-012,15.09,2025-10-01
PH-TOI-003,16.59,2025-10-01
PH-VIT-011,18.99,2025-10-01
PH-WEL-011,18.09,2025-10-01
PH-WEL-012,24.389999999999997,2025-10-01
SF-SHL-009,5.09,2025-10-01
SF-SPR-007,4.49,2025-10-01
SF-SPR-009,3.29,2025-10-01
SC-CAN-002,10.99,2025-10-01
SC-CHO-010,10.290000000000001,2025-10-01
SC-CHO-011,12.09,2025-10-01
SC-COO-011,9.75,2025-10-01
SC-NUT-003,9.39,2025-10-01
SC-SAV-003,9.09,2025-10-01
SC-SAV-010,9.25,2025-10-01
AB-SPI-001,40.89,2025-10-08
AB-SPI-010,43.79,2025-10-08
AB-SPI-012,60.49,2025-10-08
AB-WIN-003,27.889999999999997,2025-10-08
BB-BKG-008,1.99,2025-10-08
DE-CRE-007,1.89,2025-10-08
FP-HER-009,1.89,2025-10-08
FP-VEG-008,2.29,2025-10-08
FF-DES-009,2.6900000000000004,2025-10-08
FF-ICE-008,2.79,2025-10-08
FF-ICE-009,2.5900000000000003,2025-10-08
HC-DET-001,16.59,2025-10-08
HC-KIT-011,14.39,2025-10-08
MP-CHI-007,5.0,2025-10-08
PP-CNG-006,2.5900000000000003,2025-10-08
PH-WEL-003,16.349999999999998,2025-10-08
SF-FFF-009,4.49,2025-10-08
SF-SPR-004,3.79,2025-10-08
SC-CAN-012,9.69,2025-10-08
SC-CHO-002,10.69,2025-10-08
SC-NUT-002,9.649999999999999,2025-10-08
SC-NUT-011,8.99,2025-10-08
AB-SPI-007,16.3,2025-10-15
AB-SPI-009,14.290000000000001,2025-10-15
AB-SPI-012,58.49,2025-10-15
AB-WIN-002,21.49,2025-10-15
AB-WIN-004,12.89,2025-10-15
AB-WIN-011,25.389999999999997,2025-10-15
AB-WIN-012,22.4,2025-10-15
BB-BKG-009,1.69,2025-10-15
BB-PAS-007,1.99,2025-10-15
BN-BTW-003,2.99,2025-10-15
BN-COF-004,6.69,2025-10-15
DE-MIL-007,1.49,2025-10-15
DE-YOG-008,1.79,2025-10-15
FP-VEG-007,2.39,2025-10-15
FF-DES-009,2.79,2025-10-15
FF-FVG-007,1.99,2025-10-15
FF-FVG-008,2.1900000000000004,2025-10-15
FF-FVG-009,2.3,2025-10-15
FF-ICE-009,2.6900000000000004,2025-10-15
HC-CAG-012,14.09,2025-10-15
HC-DET-010,13.19,2025-10-15
MP-PRM-006,4.99,2025-10-15
MP-PRM-007,3.49,2025-10-15
MP-PRM-009,3.0500000000000003,2025-10-15
PP-OIL-005,6.19,2025-10-15
PH-HYG-003,13.39,2025-10-15
PH-VIT-001,21.389999999999997,2025-10-15
PH-VIT-012,17.99,2025-10-15
SC-CHO-011,11.59,2025-10-15
SC-COO-002,9.19,2025-10-15
SC-NUT-003,9.09,2025-10-15
AB-SPI-005,26.49,2025-10-22
AB-SPI-006,24.49,2025-10-22
AB-SPI-008,17.49,2025-10-22
AB-WIN-001,23.8,2025-10-22
BB-BKG-009,1.79,2025-10-22
BN-BTW-003,2.89,2025-10-22
BN-JUI-002,6.390000000000001,2025-10-22
BN-JUI-006,4.29,2025-10-22
DE-CRE-009,1.79,2025-10-22
DE-MIL-009,1.29,2025-10-22
FP-VEG-007,2.49,2025-10-22
FF-DES-009,2.89,2025-10-22
FF-FVG-007,2.0900000000000003,2025-10-22
FF-FVG-009,2.4,2025-10-22
FF-ICE-008,2.89,2025-10-22
HC-CAG-010,17.05,2025-10-22
HC-DET-005,10.59,2025-10-22
HC-DET-011,20.09,2025-10-22
HC-KIT-003,16.49,2025-10-22
HC-KIT-010,13.09,2025-10-22
HC-PAP-010,16.49,2025-10-22
MP-PRM-009,2.95,2025-10-22
PP-CNG-004,2.6900000000000004,2025-10-22
PH-TOI-002,12.790000000000001,2025-10-22
PH-WEL-002,18.689999999999998,2025-10-22
SF-SHL-009,4.890000000000001,2025-10-22
SF-SPR-008,2.1900000000000004,2025-10-22
SF-SPR-009,3.1900000000000004,2025-10-22
SC-CAN-010,10.09,2025-10-22
SC-CAN-011,9.19,2025-10-22
SC-COO-010,10.09,2025-10-22
AB-SPI-001,38.99,2025-10-29
AB-SPI-004,22.99,2025-10-29
AB-SPI-007,15.7,2025-10-29
AB-SPI-009,13.790000000000001,2025-10-29
AB-SPI-010,42.39,2025-10-29
AB-SPI-012,55.89,2025-10-29
AB-WIN-004,12.49,2025-10-29
AB-WIN-010,18.189999999999998,2025-10-29
BB-BKG-009,1.69,2025-10-29
BB-PAS-008,2.0900000000000003,2025-10-29
BN-COF-009,2.85,2025-10-29
FP-HER-007,1.99,2025-10-29
HC-CAG-003,14.6,2025-10-29
HC-DET-003,11.39,2025-10-29
HC-KIT-011,13.89,2025-10-29
HC-KIT-012,11.290000000000001,2025-10-29
HC-PAP-011,12.19,2025-10-29
MP-CHI-007,4.8,2025-10-29
PP-CNG-007,1.49,2025-10-29
PH-HYG-001,12.89,2025-10-29
PH-HYG-003,13.89,2025-10-29
PH-OTC-002,13.69,2025-10-29
PH-OTC-010,15.99,2025-10-29
PH-TOI-003,15.99,2025-10-29
SC-CHO-010,9.89,2025-10-29
SC-COO-003,8.790000000000001,2025-10-29
AB-WIN-002,20.79,2025-11-05
AB-WIN-003,26.99,2025-11-05
AB-WIN-005,13.149999999999999,2025-11-05
BN-JUI-002,6.19,2025-11-05
DE-CRE-009,1.69,2025-11-05
HC-CAG-010,16.349999999999998,2025-11-05
HC-CAG-011,12.99,2025-11-05
HC-PAP-001,14.89,2025-11-05
MP-PRM-009,3.0500000000000003,2025-11-05
PP-PAS-011,6.890000000000001,2025-11-05
PH-OTC-012,14.59,2025-11-05
PH-TOI-012,14.290000000000001,2025-11-05
PH-VIT-011,18.29,2025-11-05
PH-WEL-011,17.49,2025-11-05
PH-WEL-012,23.59,2025-11-05
SF-FFF-009,4.29,2025-11-05
SF-SPR-004,3.5900000000000003,2025-11-05
SF-SPR-007,4.29,2025-11-05
SC-CHO-003,8.89,2025-11-05
SC-COO-012,9.09,2025-11-05
SC-SAV-003,8.69,2025-11-05
AB-SPI-008,16.79,2025-11-12
AB-WIN-012,21.5,2025-11-12
BB-BKG-007,1.79,2025-11-12
BB-BKG-008,1.89,2025-11-12
BB-FBR-009,1.79,2025-11-12
BN-BTW-009,1.09,2025-11-12
DE-YOG-008,1.69,2025-11-12
FP-HER-008,2.39,2025-11-12
FP-HER-009,1.79,2025-11-12
FP-VEG-007,2.39,2025-11-12
FF-FVG-007,1.99,2025-11-12
HC-CAG-001,11.290000000000001,2025-11-12
HC-DET-010,12.790000000000001,2025-11-12
MP-POR-007,4.09,2025-11-12
PP-CNG-005,2.1900000000000004,2025-11-12
PP-CNG-006,2.49,2025-11-12
PH-HYG-012,14.49,2025-11-12
PH-VIT-002,15.85,2025-11-12
PH-VIT-003,13.549999999999999,2025-11-12
PH-VIT-010,22.49,2025-11-12
PH-VIT-012,17.29,2025-11-12
PH-WEL-002,17.99,2025-11-12
SF-SPR-008,2.0900000000000003,2025-11-12
SC-CAN-002,10.59,2025-11-12
SC-COO-011,9.45,2025-11-12
SC-NUT-010,10.59,2025-11-12
AB-SPI-006,23.49,2025-11-19
AB-SPI-010,41.09,2025-11-19
AB-WIN-001,23.0,2025-11-19
AB-WIN-003,25.689999999999998,2025-11-19
AB-WIN-011,24.49,2025-11-19
BB-PAS-007,1.89,2025-11-19
DE-MIL-007,1.39,2025-11-19
HC-PAP-011,11.69,2025-11-19
MP-PRM-008,4.09,2025-11-19
MP-PRM-009,2.95,2025-11-19
PP-CNG-006,2.5900000000000003,2025-11-19
PP-CNG-007,1.39,2025-11-19
PP-OIL-005,5.99,2025-11-19
PH-VIT-001,20.59,2025-11-19
SF-SHL-009,4.69,2025-11-19
SF-SPR-008,2.1900000000000004,2025-11-19
SF-SPR-009,3.0900000000000003,2025-11-19
SC-CAN-012,9.39,2025-11-19
SC-COO-010,9.69,2025-11-19
AB-SPI-001,37.690000000000005,2025-11-26
AB-SPI-009,13.290000000000001,2025-11-26
AB-WIN-004,11.99,2025-11-26
AB-WIN-005,12.75,2025-11-26
AB-WIN-010,19.09,2025-11-26
BN-BTW-003,2.79,2025-11-26
DE-MIL-009,1.19,2025-11-26
FP-HER-009,1.89,2025-11-26
FP-VEG-008,2.1900000000000004,2025-11-26
FF-DES-009,2.79,2025-11-26
FF-FVG-007,2.0900000000000003,2025-11-26
HC-CAG-002,12.290000000000001,2025-11-26
HC-DET-010,13.19,2025-11-26
HC-DET-012,13.69,2025-11-26
HC-KIT-010,12.69,2025-11-26
HC-KIT-012,10.89,2025-11-26
HC-PAP-011,12.09,2025-11-26
MP-PRM-006,4.79,2025-11-26
PP-CNG-006,2.49,2025-11-26
PP-PAS-011,6.59,2025-11-26
SF-FFF-009,4.09,2025-11-26
SF-SPR-008,2.0900000000000003,2025-11-26
SF-SPR-009,2.99,2025-11-26
SC-CHO-011,11.19,2025-11-26
SC-CHO-012,8.89,2025-11-26
SC-COO-012,8.790000000000001,2025-11-26
SC-SAV-010,8.95,2025-11-26
AB-SPI-005,25.49,2025-12-03
AB-WIN-001,22.3,2025-12-03
AB-WIN-011,23.389999999999997,2025-12-03
BN-BTW-003,2.89,2025-12-03
BN-COF-004,6.390000000000001,2025-12-03
DE-CRE-007,1.79,2025-12-03
DE-MIL-007,1.49,2025-12-03
FP-VEG-008,2.29,2025-12-03
FF-FVG-007,1.99,2025-12-03
FF-FVG-008,2.0900000000000003,2025-12-03
FF-ICE-008,2.79,2025-12-03
HC-DET-003,10.99,2025-12-03
