t,token,payment,value
271,CF4FCBA42,card,5.85
271,C93330011,card,4.72
271,,cash,1.61
271,,cash,7.65
271,,cash,7.69
271,,cash,6.54
271,CAA4860AC,card,1.61
271,,cash,1.51
271,CE6B76FCA,card,14.56
272,C84EFF599,card,4.98
273,C23267B68,card,1.19
273,CC15EC127,card,11.98
273,,cash,21.48
274,,cash,3.58
274,C9C045214,card,3.48
274,C3A3CDBE3,card,9.69
274,CD87321B2,card,3.18
276,,cash,9.88
276,C14E22CD0,card,14.98
276,,cash,2.55
276,C5151387E,card,2.38
276,CEF8981CD,card,1.79
277,C8DC0079C,card,2.55
277,C2BF88D6B,card,2.18
277,,cash,5.77
277,C68679889,card,4.18
277,C069E1E58,card,7.49
277,CA4D56417,card,5.78
277,C430DEDE6,card,1.89
277,,cash,10.09
277,C7F7CF904,card,15.17
277,,cash,0.99
278,,cash,1.39
278,,cash,4.38
279,CF85AD3C0,card,4.37
279,C9691599F,card,3.28
279,,cash,9.0
279,,cash,3.88
279,,cash,2.49
279,,cash,3.18
280,CADA7B62A,card,23.58
280,C4BDE3FF9,card,8.09
281,CEA168548,card,10.14
281,,cash,4.58
281,,cash,3.19
281,,cash,1.79
281,C62F49C74,card,1.19
281,C012BE5C3,card,1.19
282,,cash,3.29
282,C3D9AF161,card,8.09
282,,cash,1.59
282,,cash,1.69
283,C1840425E,card,3.18
284,,cash,1.99
284,,cash,1.79
284,CF2E7D74B,card,1.09
284,,cash,2.18
284,,cash,31.14
284,,cash,3.38
284,C6BC5AE77,card,15.58
284,C09FC37C6,card,5.77
284,,cash,4.49
285,C466B0364,card,2.18
285,CE4A38933,card,2.98
285,C82DA0E82,card,2.88
285,C21129451,card,1.09
286,CBF491A20,card,2.18
286,,cash,12.15
286,,cash,3.89
286,C99EF6F1D,card,1.09
287,C3827F4EC,card,1.09
287,CD65E7ABB,card,5.1
288,C7496C00A,card,0.99
288,C12CD49D9,card,6.08
289,CB105CFA8,card,4.38
289,C4F3C5567,card,2.78
289,,cash,0.99
289,C8BAB2085,card,10.68
290,C29E3A654,card,3.38
290,CC81A2C23,card,6.87
290,,cash,2.59
290,,cash,6.18
290,,cash,1.09
290,,cash,5.27
291,CDF308CBE,card,10.16
291,C7D67120D,card,7.78
291,C1B9F9BDC,card,2.49
291,,cash,2.39
291,C580D677A,card,2.18
291,,cash,1.09
291,C947C7298,card,3.09
292,,cash,6.18
292,CD0EB7E26,card,1.69
292,C6F23C7F5,card,9.39
292,C0D5A4D44,card,14.7
292,CAB92D313,card,0.99
292,,cash,24.3
292,CE801DEB1,card,5.08
292,C86382400,card,9.78
292,C2470ADDF,card,1.29
293,CC2A733AE,card,2.18
293,C60DFB97D,card,5.1
293,,cash,4.96
294,,cash,1.49
294,C3B850A6A,card,2.39
294,,cash,2.29
294,C77F41988,card,2.29
295,C162C9F47,card,1.69
296,CB463E516,card,1.69
297,C529A6AE5,card,8.49
297,,cash,9.39
298,,cash,16.18
298,C2D41FFD2,card,2.78
298,CCB7845A1,card,2.18
298,C69B0CB70,card,25.37
299,C07E750CF,card,1.7
299,CA61FD69E,card,12.15
299,C44565C6D,card,1.51
300,CE28EA23C,card,3.09
301,C80C52B8B,card,15.59
301,C1EFDB15A,card,15.58
302,,cash,4.47
302,C5B6CBCF8,card,2.59
302,CF9A302B7,card,8.09
302,C97DB8806,card,3.08
303,,cash,1.49
303,,cash,1.99
303,C72811D73,card,13.67
303,C10B862C2,card,4.58
303,CAEF0E891,card,3.97
304,C4D276E60,card,2.98
304,CEB5FF43F,card,2.19
304,,cash,1.69
304,C27CEC35D,card,15.78
304,,cash,7.57
304,C643DCEFB,card,28.2
304,,cash,4.38
305,CA0ACDA19,card,2.89
305,,cash,0.99
305,,cash,13.78
305,C7B522F76,card,1.29
305,C198AB4C5,card,3.18
305,,cash,10.96
305,,cash,3.09
305,,cash,5.78
306,,cash,5.78
306,,cash,6.29
306,CCED79B2F,card,1.59
307,,cash,13.19
307,,cash,2.18
308,CA97DEC1C,card,16.18
308,,cash,2.78
308,CE5ECFBBA,card,0.99
308,,cash,2.78
309,C225BC6D8,card,8.09
309,CC0924C97,card,4.29
309,C5ECAD266,card,7.79
310,,cash,3.18
310,C9B39A184,card,3.09
310,C39702753,card,8.09
310,,cash,2.78
310,C75DF32F1,card,9.38
311,,cash,8.96
311,,cash,1.29
311,C508687EE,card,1.79
312,,cash,3.38
312,,cash,1.39
313,C2B2C18DB,card,14.45
313,,cash,3.09
313,C679BE479,card,16.29
314,,cash,1.89
314,CA40AF387,card,10.16
316,C42417956,card,5.99
316,,cash,4.98
316,C7EB044F4,card,20.37
317,,cash,2.68
317,,cash,4.37
317,C5957D9E1,card,6.58
317,,cash,1.29
317,C95C6A50F,card,2.75
318,C33FD2ADE,card,13.0
319,CD235B0AD,card,1.69
319,C706C367C,card,1.49
319,,cash,2.49
320,,cash,2.75
320,,cash,10.49
320,,cash,1.19
320,C878296F7,card,1.89
321,,cash,12.79
321,CC3F06215,card,1.29
321,C6228EBE4,card,1.69
321,C005F71B3,card,37.89
322,C9E97F702,card,20.59
322,,cash,12.47
324,CDB06C2A0,card,1.49
324,C793D487F,card,2.79
324,,cash,6.27
324,CB5AC579D,card,7.38
326,,cash,16.9
326,,cash,20.39
326,C9053A88A,card,10.89
326,C2E8A2E59,card,1.89
326,CCCC2B428,card,1.98
327,C6AF93DE7,card,1.69
327,C093183B6,card,0.99
327,CA7680905,card,1.19
327,C45A08ED4,card,2.98
328,,cash,4.38
328,,cash,3.18
328,,cash,1.99
329,CBE7D6990,card,3.09
329,C5CB5EF6F,card,9.69
330,CFAEC753E,card,4.18
330,C9924FA8D,card,2.29
330,C375B405C,card,1.49
330,CD593C62B,card,24.18
330,C73CA4FFA,card,1.29
330,C1202D549,card,1.59
331,CB0395B18,card,1.29
331,C4E71A0D7,card,13.07
331,,cash,2.08
331,C8AE0AC75,card,9.77
332,C291735C4,card,6.18
332,CC74FBB93,card,3.28
332,C65860162,card,13.76
332,C03BE8731,card,6.18
332,,cash,2.58
333,C402D925F,card,8.35
333,,cash,2.09
333,C7C9B61FD,card,5.07
333,C1AD3E74C,card,9.09
334,,cash,0.94
334,C5742F2EA,card,4.83
334,CF57978B9,card,8.35
334,,cash,1.23
334,,cash,13.37
334,,cash,7.69
334,,cash,27.54
335,,cash,2.18
335,,cash,3.77
335,C48FEA452,card,12.57
335,CE7352A21,card,1.29
335,,cash,13.4
335,,cash,1.79
336,CC1DCBF1E,card,2.29
336,,cash,7.36
336,CFE4B8ABC,card,3.18
336,C9C82100B,card,1.09
336,,cash,12.09
337,,cash,15.04
337,,cash,9.36
337,,cash,3.78
337,CB3977086,card,10.17
338,,cash,1.98
338,CF0067C24,card,6.18
338,C8E3EC5F3,card,6.09
339,C2C754B42,card,15.69
339,,cash,1.59
339,C68E456E0,card,8.09
339,C071CDCBF,card,22.56
339,CA553220E,card,2.55
339,,cash,6.58
339,CE1C231AC,card,2.39
340,,cash,3.89
340,C1E313CCA,card,2.18
340,,cash,7.27
340,,cash,3.57
340,,cash,3.48
340,,cash,5.98
340,,cash,1.59
340,CD37EE314,card,1.09
341,C71B568E3,card,17.57
341,C0FEDEEB2,card,8.09
341,,cash,8.45
341,C4C5CFDD0,card,3.98
342,CEA9343AF,card,1.59
342,,cash,3.09
342,C27024ECD,card,4.58
342,,cash,1.09
342,,cash,2.39
342,C01A9A03A,card,2.19
342,C9FE02989,card,8.09
342,,cash,4.78
343,CDC4F3517,card,3.09
343,C7A87BAE6,card,13.29
343,C18BE00B5,card,6.58
343,CB6F68604,card,10.49
344,,cash,12.09
344,,cash,4.87
344,,cash,13.94
345,C2FD360C0,card,6.58
345,CCE0BE69F,card,8.75
345,,cash,10.08
345,C0A7AF23D,card,1.59
345,CA8B17B8C,card,1.59
345,,cash,2.19
346,CE520472A,card,1.09
346,C8358CCF9,card,11.18
346,,cash,3.79
347,,cash,2.29
347,,cash,1.98
347,CFC36A7A5,card,7.39
347,C9A6D2D74,card,7.79
347,C38A5B2C3,card,6.18
347,CD6DC3892,card,9.38
348,C7514BE61,card,3.17
348,C134B0430,card,3.89
348,CB1838D8F,card,1.99
348,C4FBA135E,card,20.99
348,CEDF2992D,card,1.99
348,C8C291EFC,card,5.99
348,,cash,12.74
349,CC898EA1A,card,3.18
349,C66CF73E9,card,3.98
350,,cash,8.75
350,,cash,1.59
350,C4176C4C6,card,4.5
350,CDFAD4A95,card,1.29
350,C7DE5D064,card,1.29
351,C1C1C5633,card,14.08
351,,cash,3.98
351,C588B2551,card,12.27
352,,cash,1.59
352,C94FA30FF,card,5.27
352,C3332B64E,card,2.79
353,CD1693C1D,card,3.38
353,,cash,2.39
353,,cash,2.39
354,CAC10910A,card,8.09
354,,cash,1.89
355,,cash,1.09
355,C86B6E267,card,2.65
355,C24ED6836,card,5.27
355,CC325F185,card,2.29
355,C615C7754,card,7.37
356,CFF94FD23,card,5.79
356,C9DCB42F2,card,1.09
356,C3C03C841,card,4.5
356,CDA3A4E10,card,4.38
357,,cash,1.99
357,,cash,9.69
357,CB4E1A30D,card,12.49
358,C531828DC,card,9.09
358,,cash,12.48
358,C8F87347A,card,4.38
358,C2DBFBDC9,card,4.38
358,,cash,9.38
360,C6A2E8957,card,2.39
360,C08650F26,card,1.59
360,,cash,0.99
361,C44D41A44,card,3.19
361,CE30B6013,card,3.28
361,,cash,3.79
362,,cash,2.46
362,CBDB2F500,card,13.73
363,C5BE97ADF,card,2.98
363,CFA21C0AE,card,1.79
363,C9858467D,card,8.39
363,,cash,9.38
363,,cash,2.19
364,C72FFDB6A,card,1.59
365,C11362139,card,2.58
365,CAF6EA688,card,4.29
365,C4DA52C47,card,2.55
