t,token,payment,value
271,C6DDA950E,card,14.56
272,C0C111ADD,card,4.98
273,CAA4860AC,card,1.19
273,C4880E67B,card,10.49
273,,cash,19.78
274,,cash,1.69
274,,cash,7.87
274,CC15EC127,card,1.89
274,,cash,1.69
276,,cash,9.88
276,C9C045214,card,14.98
276,,cash,2.55
276,CD87321B2,card,2.38
276,C76ABA701,card,1.79
277,C14E22CD0,card,2.55
277,CB31AB2AF,card,2.18
277,,cash,5.47
277,CEF8981CD,card,4.58
277,C8DC0079C,card,7.49
277,C2BF88D6B,card,6.38
277,CCA2F133A,card,1.89
277,,cash,14.49
277,C069E1E58,card,15.17
277,,cash,0.99
278,,cash,2.39
278,,cash,4.38
279,C7F7CF904,card,3.78
279,C1DB37ED3,card,3.48
279,,cash,9.0
279,,cash,4.08
279,,cash,2.49
279,,cash,3.18
280,,cash,21.25
281,CD300253D,card,10.24
281,,cash,4.58
281,,cash,3.19
281,,cash,1.79
281,C4BDE3FF9,card,1.19
281,CEA168548,card,1.19
282,,cash,3.69
282,C268590D6,card,8.09
282,,cash,1.59
282,,cash,1.79
283,C012BE5C3,card,3.28
284,,cash,2.19
284,,cash,1.79
284,CDBD17730,card,1.09
284,,cash,2.18
284,,cash,26.6
284,,cash,3.58
284,C54AF51FC,card,15.58
284,CF2E7D74B,card,6.17
284,,cash,3.19
285,C2F56A2E9,card,2.18
285,CCD8D28B8,card,2.98
285,C6BC5AE77,card,2.98
285,C09FC37C6,card,1.09
286,CA834BD95,card,2.18
286,,cash,12.15
286,,cash,2.29
286,C82DA0E82,card,1.09
287,C21129451,card,1.09
287,CBF491A20,card,5.1
288,C5D8063FF,card,0.99
288,CFBB8E94E,card,6.58
289,C99EF6F1D,card,3.58
289,C3827F4EC,card,2.78
289,,cash,0.99
289,C7496C00A,card,10.68
290,C12CD49D9,card,4.58
290,CB105CFA8,card,7.47
290,,cash,2.59
290,,cash,6.18
290,,cash,1.09
290,,cash,5.27
291,CC81A2C23,card,10.96
291,C6652B5F2,card,4.39
291,C04893B41,card,2.49
291,,cash,2.39
291,C40F806EF,card,2.18
291,,cash,1.09
291,C7D67120D,card,10.89
291,C1B9F9BDC,card,3.58
291,CB9D6E1AB,card,1.69
292,,cash,6.18
292,CF645ECC9,card,1.69
292,C947C7298,card,9.39
292,C32B4F857,card,14.7
292,CD0EB7E26,card,0.99
292,,cash,24.3
292,C0D5A4D44,card,5.58
292,CAB92D313,card,10.28
292,C49C958E2,card,1.29
293,CE801DEB1,card,2.18
293,C86382400,card,5.1
293,,cash,4.96
294,,cash,1.49
294,C60DFB97D,card,2.39
294,,cash,2.29
294,C9D4E849B,card,2.29
295,C3B850A6A,card,1.69
296,CD9BD9039,card,1.79
297,C77F41988,card,8.49
297,,cash,9.39
298,,cash,16.18
298,C529A6AE5,card,2.78
298,CF0D2F0B4,card,2.18
298,C8F097603,card,25.37
299,C2D41FFD2,card,1.7
299,CCB7845A1,card,12.15
299,C69B0CB70,card,1.51
300,C07E750CF,card,3.09
301,CA61FD69E,card,15.59
302,,cash,4.67
302,CE28EA23C,card,2.49
302,C80C52B8B,card,8.09
302,C1EFDB15A,card,3.18
303,,cash,1.49
303,,cash,2.09
303,CF9A302B7,card,13.27
303,C97DB8806,card,4.58
303,C361211D5,card,3.97
304,CD44A97A4,card,2.98
304,C72811D73,card,2.29
304,,cash,1.79
304,CAEF0E891,card,15.78
304,,cash,7.87
304,CEB5FF43F,card,28.2
304,,cash,4.58
305,C27CEC35D,card,3.09
305,,cash,0.99
305,,cash,13.78
305,C0274544A,card,1.29
305,CA0ACDA19,card,3.18
305,,cash,11.56
305,,cash,3.09
305,,cash,6.18
306,,cash,6.18
306,,cash,6.29
306,C55F98063,card,1.59
307,,cash,14.19
307,,cash,2.18
308,C309F1550,card,16.18
308,,cash,2.78
308,C6D0EE0FE,card,0.99
308,,cash,2.65
308,CA97DEC1C,card,12.08
309,C47B475EB,card,8.09
309,CE5ECFBBA,card,4.39
309,C84234109,card,7.79
310,,cash,3.18
310,CC0924C97,card,3.09
310,C5ECAD266,card,8.09
310,,cash,2.78
310,C9B39A184,card,9.38
311,,cash,9.16
311,,cash,1.29
311,C75DF32F1,card,1.79
312,,cash,3.38
312,,cash,1.39
313,C508687EE,card,14.19
313,,cash,3.09
313,C8CF5930C,card,16.69
314,,cash,1.89
314,CC9649EAA,card,10.36
316,C679BE479,card,5.99
316,,cash,4.98
316,CA40AF387,card,20.37
317,,cash,2.68
317,,cash,4.37
317,C7EB044F4,card,6.98
317,,cash,1.29
317,CBB1F5012,card,2.75
318,C5957D9E1,card,13.0
319,CF78E5FB0,card,1.69
319,C95C6A50F,card,1.49
319,,cash,2.49
320,,cash,2.75
320,,cash,10.49
320,,cash,1.19
320,CACDB059A,card,1.89
321,,cash,12.79
321,CE94A1138,card,1.29
321,C878296F7,card,1.69
321,C25B91C46,card,37.89
322,CC3F06215,card,20.59
322,,cash,12.67
324,C005F71B3,card,1.49
324,C9E97F702,card,2.89
324,,cash,6.27
324,CDB06C2A0,card,7.38
326,,cash,16.9
326,,cash,20.39
326,,cash,18.56
326,,cash,1.29
327,CF21B233B,card,1.69
327,C9053A88A,card,0.99
327,C2E8A2E59,card,1.19
327,CCCC2B428,card,2.98
328,,cash,4.38
328,,cash,3.18
328,,cash,1.99
329,C45A08ED4,card,3.09
329,CE3D714A3,card,7.79
330,C820F9A72,card,4.18
330,C2046E3C1,card,2.29
330,CBE7D6990,card,1.49
330,C5CB5EF6F,card,24.18
330,CFAEC753E,card,1.29
330,C9924FA8D,card,1.59
331,C375B405C,card,1.29
331,CD593C62B,card,13.07
331,,cash,2.08
331,C1202D549,card,9.77
332,CB0395B18,card,6.18
332,C4E71A0D7,card,7.28
332,CECA826A6,card,13.76
332,C8AE0AC75,card,6.18
332,,cash,2.58
333,CC74FBB93,card,8.09
333,,cash,2.09
333,C03BE8731,card,5.07
333,CA1F50C80,card,9.09
334,,cash,0.94
334,CDE64182E,card,4.83
334,C7C9B61FD,card,8.03
334,,cash,1.23
334,,cash,15.46
334,,cash,7.69
334,,cash,8.92
335,,cash,2.18
335,,cash,3.77
335,CD020CD96,card,4.78
335,C6E575365,card,16.48
335,,cash,11.99
335,,cash,1.79
336,C48FEA452,card,2.29
336,,cash,7.36
336,C856DB3F0,card,3.18
336,C23A4394F,card,1.09
336,,cash,14.99
337,,cash,15.04
337,,cash,9.36
337,,cash,3.78
337,C3ABA99DA,card,10.37
338,,cash,1.98
338,C77286578,card,6.18
338,C1560EB37,card,6.09
339,CB3977086,card,15.69
339,,cash,1.59
339,CF0067C24,card,8.09
339,C8E3EC5F3,card,22.56
339,C2C754B42,card,2.55
339,,cash,6.58
339,C68E456E0,card,2.39
340,,cash,3.99
340,CA553220E,card,2.18
340,,cash,7.27
340,,cash,3.57
340,,cash,3.48
340,,cash,6.08
340,,cash,1.59
340,C5AA00868,card,1.09
341,CF8D88E27,card,16.58
341,C970F17F6,card,7.79
341,,cash,7.79
341,CD37EE314,card,3.98
342,C71B568E3,card,1.59
342,,cash,3.09
342,CAE247401,card,4.58
342,,cash,1.09
342,,cash,2.39
342,C88CBC97E,card,2.29
342,C27024ECD,card,8.09
342,,cash,4.78
343,C63715A6B,card,3.09
343,C01A9A03A,card,14.19
343,C9FE02989,card,6.58
343,C3E18AF58,card,10.49
344,,cash,12.09
344,,cash,4.87
344,,cash,13.94
345,CB6F68604,card,6.58
345,C552D0FD3,card,8.75
345,,cash,10.08
345,C919C1B71,card,1.59
345,C2FD360C0,card,1.59
345,,cash,2.19
346,C6C426C6E,card,1.09
346,C0A7AF23D,card,11.18
346,,cash,3.79
347,,cash,2.29
347,,cash,1.98
347,C8358CCF9,card,7.39
347,C218F5248,card,8.39
347,CBFC7D807,card,6.18
347,C5DFE21D6,card,9.08
348,CFC36A7A5,card,3.17
348,C9A6D2D74,card,3.99
348,C38A5B2C3,card,1.99
348,CD6DC3892,card,17.28
348,C7514BE61,card,1.99
348,C134B0430,card,5.99
348,,cash,12.74
349,C4FBA135E,card,3.18
349,CEDF2992D,card,4.58
350,,cash,8.09
350,,cash,1.59
350,CC898EA1A,card,4.5
350,C66CF73E9,card,1.29
350,C0507F9B8,card,1.29
351,CA33E7F77,card,14.08
351,,cash,3.98
351,CDFAD4A95,card,12.27
352,,cash,1.59
352,C1C1C5633,card,5.27
352,CBA54DF82,card,2.79
353,C588B2551,card,3.38
353,,cash,2.39
353,,cash,2.39
354,C3332B64E,card,8.09
354,,cash,1.89
355,,cash,1.09
355,C0DD80BBB,card,3.78
355,CAC10910A,card,9.09
355,C4A4716D9,card,8.49
356,CE87F9CA8,card,5.79
356,C86B6E267,card,1.09
356,C24ED6836,card,4.5
356,CC325F185,card,4.38
357,,cash,1.99
357,,cash,9.69
357,C9DCB42F2,card,12.89
358,C3C03C841,card,9.09
358,,cash,12.48
358,C7872D7EF,card,4.38
358,C16A95DBE,card,4.38
358,,cash,9.38
360,C531828DC,card,2.39
360,CF150AEAB,card,1.59
360,,cash,0.99
361,C2DBFBDC9,card,3.19
361,CCBF60398,card,3.28
361,,cash,3.79
362,,cash,2.46
362,CA69D94F5,card,13.73
363,C44D41A44,card,2.98
363,CE30B6013,card,1.89
363,C8143E9E2,card,8.79
363,,cash,9.38
363,,cash,2.19
364,C5BE97ADF,card,1.59
365,CFA21C0AE,card,2.58
365,C9858467D,card,4.19
365,C3690CFCC,card,2.55
